* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 32768-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 6:32:10 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA_MU-OUT; 32768-point spectrum using Hann window and exponential averaging 0.97  Input RMS 2.373 V 2.372 VC, 2.372 VA 2.373 V 22 - 22k UNW 6.448 mV >22k Distortion at 1,000.0 Hz, -32.49 dBFS: Gain: 0.01 dB THD: 0.075 % based on 21 harmonics  [0..22800 Hz] HHD: 0.059 %  [10 .. 22] N: 1.67 %  [0..22800 Hz] N+D: 29.57 mV A THD+N: 1.67 %  [0..22800 Hz] SNR: 35.6 dB ENOB: 11.5 bits 2nd harmonic 0.016 % -18 deg 3rd harmonic 0.015 % 167 deg 4th harmonic 0.016 % -65 deg 5th harmonic 0.017 % -85 deg 6th harmonic 0.016 % 78 deg 7th harmonic 0.016 % -105 deg 8th harmonic 0.016 % -162 deg 9th harmonic 0.017 % 62 deg 
* Measurement: OSDEHA MU-OUT 2.37V
* Smoothing: None
* Frequency Step: 1.4648438 Hz
* Start Frequency: 1.4648438 Hz
*
* Freq(Hz); V(V)
269.531250; 4.57249E-4
270.996094; 3.60387E-4
272.460938; 3.08006E-4
273.925781; 3.55816E-4
275.390625; 3.61383E-4
276.855469; 3.63694E-4
278.320312; 3.86321E-4
279.785156; 3.60829E-4
281.250000; 4.09046E-4
282.714844; 4.17910E-4
284.179688; 3.77888E-4
285.644531; 3.38757E-4
287.109375; 3.24014E-4
288.574219; 3.04216E-4
290.039062; 3.06459E-4
291.503906; 4.10083E-4
292.968750; 3.87507E-4
294.433594; 3.90896E-4
295.898438; 3.74662E-4
297.363281; 3.91985E-4
298.828125; 4.20682E-4
300.292969; 4.65593E-4
301.757812; 4.07597E-4
303.222656; 3.65704E-4
304.687500; 3.75036E-4
306.152344; 3.99981E-4
307.617188; 3.66796E-4
309.082031; 3.99083E-4
310.546875; 4.35014E-4
312.011719; 3.97378E-4
313.476562; 4.02897E-4
314.941406; 4.71005E-4
316.406250; 4.34165E-4
317.871094; 3.99245E-4
319.335938; 4.10043E-4
320.800781; 3.84229E-4
322.265625; 4.05042E-4
323.730469; 4.31122E-4
325.195312; 4.12472E-4
326.660156; 3.77500E-4
328.125000; 3.63469E-4
329.589844; 3.91662E-4
331.054688; 3.86269E-4
332.519531; 3.88365E-4
333.984375; 3.61962E-4
335.449219; 3.18550E-4
336.914062; 3.47194E-4
338.378906; 3.68365E-4
339.843750; 3.86802E-4
341.308594; 3.76372E-4
342.773438; 3.80211E-4
344.238281; 3.33749E-4
345.703125; 3.89478E-4
347.167969; 4.72729E-4
348.632812; 4.75662E-4
350.097656; 4.34880E-4
351.562500; 3.99092E-4
353.027344; 4.00234E-4
354.492188; 3.62302E-4
355.957031; 3.71764E-4
357.421875; 3.67074E-4
358.886719; 3.91218E-4
360.351562; 3.87021E-4
361.816406; 3.66608E-4
363.281250; 3.94491E-4
364.746094; 3.69618E-4
366.210938; 3.52460E-4
367.675781; 4.16252E-4
369.140625; 4.45970E-4
370.605469; 4.24392E-4
372.070312; 4.10496E-4
373.535156; 4.45383E-4
375.000000; 4.48678E-4
376.464844; 4.29776E-4
377.929688; 3.97690E-4
379.394531; 4.12426E-4
380.859375; 4.14318E-4
382.324219; 4.19505E-4
383.789062; 3.40310E-4
385.253906; 3.24991E-4
386.718750; 3.94322E-4
388.183594; 4.03844E-4
389.648438; 3.59278E-4
391.113281; 3.32033E-4
392.578125; 3.30682E-4
394.042969; 3.79234E-4
395.507812; 3.65566E-4
396.972656; 3.01883E-4
398.437500; 3.30026E-4
399.902344; 4.01727E-4
401.367188; 3.89278E-4
402.832031; 3.17293E-4
404.296875; 3.29761E-4
405.761719; 3.76832E-4
407.226562; 3.75698E-4
408.691406; 3.67109E-4
410.156250; 3.81000E-4
411.621094; 3.98685E-4
413.085938; 3.57325E-4
414.550781; 3.80793E-4
416.015625; 3.91702E-4
417.480469; 3.98605E-4
418.945312; 3.44065E-4
420.410156; 3.77130E-4
421.875000; 4.61854E-4
423.339844; 4.85198E-4
424.804688; 4.23224E-4
426.269531; 3.34116E-4
427.734375; 3.37376E-4
429.199219; 3.75877E-4
430.664062; 3.74402E-4
432.128906; 4.13117E-4
433.593750; 4.23918E-4
435.058594; 4.38894E-4
436.523438; 4.03627E-4
437.988281; 3.93500E-4
439.453125; 3.54924E-4
440.917969; 3.89381E-4
442.382812; 3.24186E-4
443.847656; 3.24449E-4
445.312500; 4.23534E-4
446.777344; 3.95756E-4
448.242188; 3.87752E-4
449.707031; 4.02966E-4
451.171875; 3.85544E-4
452.636719; 3.61502E-4
454.101562; 4.04812E-4
455.566406; 3.88155E-4
457.031250; 3.38049E-4
458.496094; 4.10526E-4
459.960938; 4.10546E-4
461.425781; 3.84067E-4
462.890625; 3.65570E-4
464.355469; 3.39287E-4
465.820312; 3.93370E-4
467.285156; 3.67903E-4
468.750000; 3.78365E-4
470.214844; 3.98604E-4
471.679688; 3.57168E-4
473.144531; 3.67331E-4
474.609375; 4.17081E-4
476.074219; 3.96527E-4
477.539062; 3.72749E-4
479.003906; 3.49928E-4
480.468750; 3.76539E-4
481.933594; 4.01940E-4
483.398438; 3.45186E-4
484.863281; 3.91622E-4
486.328125; 4.02880E-4
487.792969; 3.84227E-4
489.257812; 3.38150E-4
490.722656; 3.89500E-4
492.187500; 3.67141E-4
493.652344; 3.47827E-4
495.117188; 4.03592E-4
496.582031; 3.99122E-4
498.046875; 3.84342E-4
499.511719; 4.19766E-4
500.976562; 4.28620E-4
502.441406; 3.68253E-4
503.906250; 3.66666E-4
505.371094; 4.05391E-4
506.835938; 3.67398E-4
508.300781; 3.88649E-4
509.765625; 3.91616E-4
511.230469; 4.09569E-4
512.695312; 4.32094E-4
514.160156; 4.09415E-4
515.625000; 4.18749E-4
517.089844; 3.86072E-4
518.554688; 3.76010E-4
520.019531; 3.92542E-4
521.484375; 3.67252E-4
522.949219; 3.25630E-4
524.414062; 4.15315E-4
525.878906; 4.03914E-4
527.343750; 3.77102E-4
528.808594; 3.63168E-4
530.273438; 3.69586E-4
531.738281; 4.05721E-4
533.203125; 4.11219E-4
534.667969; 4.52075E-4
536.132812; 3.91879E-4
537.597656; 3.72782E-4
539.062500; 3.96635E-4
540.527344; 3.66484E-4
541.992188; 3.30212E-4
543.457031; 3.93389E-4
544.921875; 3.65032E-4
546.386719; 3.69103E-4
547.851562; 4.48816E-4
549.316406; 3.80644E-4
550.781250; 4.29751E-4
552.246094; 3.77994E-4
553.710938; 4.29679E-4
555.175781; 3.99343E-4
556.640625; 3.49670E-4
558.105469; 4.06439E-4
559.570312; 3.93555E-4
561.035156; 3.58932E-4
562.500000; 3.75942E-4
563.964844; 4.76425E-4
565.429688; 3.41429E-4
566.894531; 3.76322E-4
568.359375; 4.02586E-4
569.824219; 3.49262E-4
571.289062; 3.15551E-4
572.753906; 3.70451E-4
574.218750; 4.29926E-4
575.683594; 4.16254E-4
577.148438; 3.89895E-4
578.613281; 3.87083E-4
580.078125; 3.53874E-4
581.542969; 3.88328E-4
583.007812; 4.43742E-4
584.472656; 4.16957E-4
585.937500; 4.06480E-4
587.402344; 3.84547E-4
588.867188; 3.80752E-4
590.332031; 3.66287E-4
591.796875; 3.73591E-4
593.261719; 3.68249E-4
594.726562; 3.94558E-4
596.191406; 3.72041E-4
597.656250; 4.30394E-4
599.121094; 3.93582E-4
600.585938; 3.81277E-4
602.050781; 4.04606E-4
603.515625; 4.13132E-4
604.980469; 4.73553E-4
606.445312; 4.53764E-4
607.910156; 3.68007E-4
609.375000; 3.65208E-4
610.839844; 3.66555E-4
612.304688; 4.03610E-4
613.769531; 4.23262E-4
615.234375; 3.95354E-4
616.699219; 3.95346E-4
618.164062; 3.86852E-4
619.628906; 4.44123E-4
621.093750; 4.22194E-4
622.558594; 3.53674E-4
624.023438; 3.56491E-4
625.488281; 3.89501E-4
626.953125; 4.04902E-4
628.417969; 3.78866E-4
629.882812; 3.78379E-4
631.347656; 4.19239E-4
632.812500; 3.87849E-4
634.277344; 3.93492E-4
635.742188; 4.58543E-4
637.207031; 4.09332E-4
638.671875; 4.11136E-4
640.136719; 3.63476E-4
641.601562; 3.55264E-4
643.066406; 3.65614E-4
644.531250; 4.26391E-4
645.996094; 4.29303E-4
647.460938; 4.40634E-4
648.925781; 4.28818E-4
650.390625; 4.17874E-4
651.855469; 4.04405E-4
653.320312; 4.15678E-4
654.785156; 4.36203E-4
656.250000; 4.35727E-4
657.714844; 4.35472E-4
659.179688; 3.92666E-4
660.644531; 4.43574E-4
662.109375; 4.71240E-4
663.574219; 4.02938E-4
665.039062; 3.44959E-4
666.503906; 4.06145E-4
667.968750; 4.59446E-4
669.433594; 4.89357E-4
670.898438; 4.80708E-4
672.363281; 4.06485E-4
673.828125; 3.90853E-4
675.292969; 3.84829E-4
676.757812; 3.72161E-4
678.222656; 3.80232E-4
679.687500; 3.83609E-4
681.152344; 3.99842E-4
682.617188; 4.00960E-4
684.082031; 3.80695E-4
685.546875; 3.68121E-4
687.011719; 4.12976E-4
688.476562; 3.72443E-4
689.941406; 3.46701E-4
691.406250; 3.89273E-4
692.871094; 4.41416E-4
694.335938; 4.57494E-4
695.800781; 4.87888E-4
697.265625; 4.25814E-4
698.730469; 4.44544E-4
700.195312; 3.90390E-4
701.660156; 3.73685E-4
703.125000; 3.98951E-4
704.589844; 3.52243E-4
706.054688; 3.68399E-4
707.519531; 4.15888E-4
708.984375; 3.93037E-4
710.449219; 3.85187E-4
711.914062; 3.64855E-4
713.378906; 4.01600E-4
714.843750; 4.05375E-4
716.308594; 3.94950E-4
717.773438; 4.07460E-4
719.238281; 3.77035E-4
720.703125; 4.12373E-4
722.167969; 4.10095E-4
723.632812; 4.02194E-4
725.097656; 4.06501E-4
726.562500; 4.25173E-4
728.027344; 4.28280E-4
729.492188; 3.75347E-4
730.957031; 3.96529E-4
732.421875; 3.94491E-4
733.886719; 4.19314E-4
735.351562; 4.02553E-4
736.816406; 4.10538E-4
738.281250; 3.78334E-4
739.746094; 3.85105E-4
741.210938; 4.11129E-4
742.675781; 3.54203E-4
744.140625; 3.73884E-4
745.605469; 4.24860E-4
747.070312; 4.15805E-4
748.535156; 3.82390E-4
750.000000; 4.52814E-4
751.464844; 4.22650E-4
752.929688; 3.46331E-4
754.394531; 3.24620E-4
755.859375; 4.51655E-4
757.324219; 4.56759E-4
758.789062; 4.20306E-4
760.253906; 4.09966E-4
761.718750; 4.31630E-4
763.183594; 3.91281E-4
764.648438; 3.93039E-4
766.113281; 3.73975E-4
767.578125; 3.84811E-4
769.042969; 3.99463E-4
770.507812; 4.47917E-4
771.972656; 4.33290E-4
773.437500; 3.47869E-4
774.902344; 3.85723E-4
776.367188; 3.77873E-4
777.832031; 4.03032E-4
779.296875; 3.87381E-4
780.761719; 3.68187E-4
782.226562; 3.28350E-4
783.691406; 3.91371E-4
785.156250; 4.30133E-4
786.621094; 3.81254E-4
788.085938; 3.64587E-4
789.550781; 3.74259E-4
791.015625; 3.83172E-4
792.480469; 3.72105E-4
793.945312; 4.28680E-4
795.410156; 4.37934E-4
796.875000; 4.35423E-4
798.339844; 3.68970E-4
799.804688; 3.47222E-4
801.269531; 3.55833E-4
802.734375; 3.63078E-4
804.199219; 3.93232E-4
805.664062; 4.35914E-4
807.128906; 4.35578E-4
808.593750; 4.60486E-4
810.058594; 4.20776E-4
811.523438; 3.55397E-4
812.988281; 2.85976E-4
814.453125; 3.51532E-4
815.917969; 3.94995E-4
817.382812; 3.29080E-4
818.847656; 3.66882E-4
820.312500; 3.73085E-4
821.777344; 3.89741E-4
823.242188; 3.43641E-4
824.707031; 4.09564E-4
826.171875; 3.99848E-4
827.636719; 3.63016E-4
829.101562; 3.63720E-4
830.566406; 3.41880E-4
832.031250; 3.93953E-4
833.496094; 4.48306E-4
834.960938; 4.22679E-4
836.425781; 3.34948E-4
837.890625; 3.43438E-4
839.355469; 3.51321E-4
840.820312; 3.55139E-4
842.285156; 4.06167E-4
843.750000; 3.97043E-4
845.214844; 3.62031E-4
846.679688; 3.79832E-4
848.144531; 4.35353E-4
849.609375; 4.05409E-4
851.074219; 4.23086E-4
852.539062; 4.13849E-4
854.003906; 4.00312E-4
855.468750; 4.28335E-4
856.933594; 4.47723E-4
858.398438; 3.82780E-4
859.863281; 4.15129E-4
861.328125; 3.94297E-4
862.792969; 3.44593E-4
864.257812; 4.02904E-4
865.722656; 3.65505E-4
867.187500; 4.30811E-4
868.652344; 4.76491E-4
870.117188; 3.96661E-4
871.582031; 3.71484E-4
873.046875; 4.25824E-4
874.511719; 4.67442E-4
875.976562; 4.25943E-4
877.441406; 4.11812E-4
878.906250; 4.25144E-4
880.371094; 4.23589E-4
881.835938; 4.10157E-4
883.300781; 3.84527E-4
884.765625; 3.73912E-4
886.230469; 3.85315E-4
887.695312; 3.82807E-4
889.160156; 3.84977E-4
890.625000; 3.56527E-4
892.089844; 3.51152E-4
893.554688; 3.61909E-4
895.019531; 4.00373E-4
896.484375; 3.84227E-4
897.949219; 3.49657E-4
899.414062; 3.56071E-4
900.878906; 3.98872E-4
902.343750; 3.61212E-4
903.808594; 3.91143E-4
905.273438; 3.59709E-4
906.738281; 3.92259E-4
908.203125; 4.17280E-4
909.667969; 3.42698E-4
911.132812; 3.70699E-4
912.597656; 4.43020E-4
914.062500; 4.57377E-4
915.527344; 3.89056E-4
916.992188; 3.82762E-4
918.457031; 4.01063E-4
919.921875; 4.34510E-4
921.386719; 4.00159E-4
922.851562; 3.33185E-4
924.316406; 3.72591E-4
925.781250; 4.12844E-4
927.246094; 4.34581E-4
928.710938; 4.19670E-4
930.175781; 4.45235E-4
931.640625; 4.23756E-4
933.105469; 3.33300E-4
934.570312; 3.49618E-4
936.035156; 3.67805E-4
937.500000; 3.31138E-4
938.964844; 3.95106E-4
940.429688; 4.17441E-4
941.894531; 3.69751E-4
943.359375; 4.63221E-4
944.824219; 4.17541E-4
946.289062; 3.58903E-4
947.753906; 4.17217E-4
949.218750; 3.66537E-4
950.683594; 3.70560E-4
952.148438; 4.22223E-4
953.613281; 3.92054E-4
955.078125; 3.60407E-4
956.542969; 4.06508E-4
958.007812; 4.49012E-4
959.472656; 3.78482E-4
960.937500; 3.58258E-4
962.402344; 3.62133E-4
963.867188; 3.77629E-4
965.332031; 3.67704E-4
966.796875; 3.68639E-4
968.261719; 3.89987E-4
969.726562; 3.78167E-4
971.191406; 4.03415E-4
972.656250; 4.12161E-4
974.121094; 4.62541E-4
975.585938; 4.33143E-4
977.050781; 4.47506E-4
978.515625; 4.32174E-4
979.980469; 5.35741E-4
981.445312; 5.43139E-4
982.910156; 5.81624E-4
984.375000; 6.81719E-4
985.839844; 8.92680E-4
987.304688; 1.11362E-3
988.769531; 1.48717E-3
990.234375; 2.38317E-3
991.699219; 3.60316E-3
993.164062; 6.78541E-3
994.628906; 1.43449E-2
996.093750; 4.01183E-2
997.558594; 2.20720E-1
999.023438; 1.76562E0
1000.488281; 2.20701E0
1001.953125; 6.30592E-1
1003.417969; 6.30315E-2
1004.882812; 1.94633E-2
