* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 12:56:49 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA ANODE-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 13.33 V 13.33 VC, 13.33 VA 13.33 V 22 - 22k UNW 889.0 uV >22k Distortion at 1,000.0 Hz, -17.51 dBFS: Gain: 29.34 dB THD: 0.012 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0027 %  [10 .. 22] N: 0.093 %  [0..22800 Hz] N+D: 4.492 mV A THD+N: 0.094 %  [0..22800 Hz] SNR: 60.6 dB ENOB: 13.2 bits 2nd harmonic 0.011 % -148 deg 3rd harmonic 0.00094 % 112 deg 4th harmonic 0.00075 % 156 deg 5th harmonic 0.00076 % -7 deg 6th harmonic 0.00075 % -151 deg 7th harmonic 0.00083 % -172 deg 8th harmonic 0.00083 % 168 deg 9th harmonic 0.00075 % -87 deg
* Measurement: OSDEHA A-OUT 13.3V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
4335.937500; 1.01883E-4
4341.796875; 1.07115E-4
4347.656250; 1.10129E-4
4353.515625; 1.03687E-4
4359.375000; 9.49447E-5
4365.234375; 9.83724E-5
4371.093750; 1.02751E-4
4376.953125; 9.56604E-5
4382.812500; 1.01837E-4
4388.671875; 1.02842E-4
4394.531250; 1.06798E-4
4400.390625; 9.79777E-5
4406.250000; 1.06869E-4
4412.109375; 1.10138E-4
4417.968750; 1.18114E-4
4423.828125; 1.07901E-4
4429.687500; 1.05776E-4
4435.546875; 1.05062E-4
4441.406250; 1.01100E-4
4447.265625; 1.01544E-4
4453.125000; 1.15001E-4
4458.984375; 1.13727E-4
4464.843750; 1.17925E-4
4470.703125; 1.15279E-4
4476.562500; 1.02823E-4
4482.421875; 1.02368E-4
4488.281250; 1.07421E-4
4494.140625; 1.04594E-4
4500.000000; 9.27477E-5
4505.859375; 1.03432E-4
4511.718750; 1.08184E-4
4517.578125; 1.02478E-4
4523.437500; 9.74522E-5
4529.296875; 9.67756E-5
4535.156250; 1.05303E-4
4541.015625; 1.04278E-4
4546.875000; 1.04586E-4
4552.734375; 9.32855E-5
4558.593750; 9.77448E-5
4564.453125; 1.11074E-4
4570.312500; 1.02813E-4
4576.171875; 1.07587E-4
4582.031250; 1.14283E-4
4587.890625; 1.13921E-4
4593.750000; 1.08272E-4
4599.609375; 1.08067E-4
4605.468750; 1.10536E-4
4611.328125; 1.09221E-4
4617.187500; 1.01896E-4
4623.046875; 9.96950E-5
4628.906250; 1.06515E-4
4634.765625; 1.03738E-4
4640.625000; 1.09523E-4
4646.484375; 1.15544E-4
4652.343750; 1.06699E-4
4658.203125; 1.02812E-4
4664.062500; 1.07123E-4
4669.921875; 1.04727E-4
4675.781250; 1.03375E-4
4681.640625; 1.05183E-4
4687.500000; 1.02486E-4
4693.359375; 1.03503E-4
4699.218750; 1.06706E-4
4705.078125; 1.02230E-4
4710.937500; 1.00105E-4
4716.796875; 9.70899E-5
4722.656250; 1.07053E-4
4728.515625; 1.12577E-4
4734.375000; 1.17558E-4
4740.234375; 1.06921E-4
4746.093750; 1.01894E-4
4751.953125; 1.03098E-4
4757.812500; 1.07760E-4
4763.671875; 1.15217E-4
4769.531250; 1.06117E-4
4775.390625; 1.07591E-4
4781.250000; 9.90886E-5
4787.109375; 9.99882E-5
4792.968750; 1.04372E-4
4798.828125; 1.00172E-4
4804.687500; 1.03136E-4
4810.546875; 1.08087E-4
4816.406250; 1.05498E-4
4822.265625; 9.13499E-5
4828.125000; 9.79916E-5
4833.984375; 1.01383E-4
4839.843750; 1.07607E-4
4845.703125; 1.00058E-4
4851.562500; 1.03819E-4
4857.421875; 1.11315E-4
4863.281250; 1.01695E-4
4869.140625; 1.04294E-4
4875.000000; 9.86934E-5
4880.859375; 1.09683E-4
4886.718750; 1.02331E-4
4892.578125; 9.38652E-5
4898.437500; 9.86674E-5
4904.296875; 1.02189E-4
4910.156250; 9.37381E-5
4916.015625; 9.61033E-5
4921.875000; 1.04945E-4
4927.734375; 1.10100E-4
4933.593750; 1.01259E-4
4939.453125; 9.94759E-5
4945.312500; 1.08980E-4
4951.171875; 1.07705E-4
4957.031250; 9.09399E-5
4962.890625; 9.85430E-5
4968.750000; 1.11896E-4
4974.609375; 1.05960E-4
4980.468750; 1.02703E-4
4986.328125; 1.07132E-4
4992.187500; 1.11032E-4
4998.046875; 9.87466E-5
5003.906250; 8.67207E-5
5009.765625; 9.59089E-5
5015.625000; 1.10316E-4
5021.484375; 1.08768E-4
5027.343750; 9.76009E-5
5033.203125; 1.10865E-4
5039.062500; 1.09153E-4
5044.921875; 9.91398E-5
5050.781250; 1.00347E-4
5056.640625; 1.01148E-4
5062.500000; 1.16783E-4
5068.359375; 1.17955E-4
5074.218750; 1.18395E-4
5080.078125; 1.15772E-4
5085.937500; 1.02848E-4
5091.796875; 1.02728E-4
5097.656250; 1.14098E-4
5103.515625; 1.26124E-4
5109.375000; 1.16210E-4
5115.234375; 1.07606E-4
5121.093750; 1.05630E-4
5126.953125; 9.84799E-5
5132.812500; 9.61038E-5
5138.671875; 1.06184E-4
5144.531250; 1.02838E-4
5150.390625; 1.04590E-4
5156.250000; 9.34195E-5
5162.109375; 1.03515E-4
5167.968750; 1.04080E-4
5173.828125; 1.10597E-4
5179.687500; 1.16756E-4
5185.546875; 1.15274E-4
5191.406250; 1.05222E-4
5197.265625; 9.91520E-5
5203.125000; 1.07747E-4
5208.984375; 1.04583E-4
5214.843750; 9.55342E-5
5220.703125; 1.01217E-4
5226.562500; 1.09736E-4
5232.421875; 1.08555E-4
5238.281250; 1.04980E-4
5244.140625; 9.63163E-5
5250.000000; 9.35042E-5
5255.859375; 1.05929E-4
5261.718750; 1.10896E-4
5267.578125; 1.13617E-4
5273.437500; 1.02695E-4
5279.296875; 1.12188E-4
5285.156250; 1.14150E-4
5291.015625; 1.02915E-4
5296.875000; 9.23021E-5
5302.734375; 1.05299E-4
5308.593750; 1.04346E-4
5314.453125; 1.11746E-4
5320.312500; 1.10226E-4
5326.171875; 1.11499E-4
5332.031250; 1.05898E-4
5337.890625; 1.07645E-4
5343.750000; 1.02784E-4
5349.609375; 1.03914E-4
5355.468750; 1.08855E-4
5361.328125; 1.05135E-4
5367.187500; 1.00838E-4
5373.046875; 9.81325E-5
5378.906250; 1.03414E-4
5384.765625; 1.06392E-4
5390.625000; 1.00516E-4
5396.484375; 1.06615E-4
5402.343750; 1.12471E-4
5408.203125; 1.00236E-4
5414.062500; 9.40808E-5
5419.921875; 9.19355E-5
5425.781250; 9.98716E-5
5431.640625; 1.00617E-4
5437.500000; 1.02171E-4
5443.359375; 1.03840E-4
5449.218750; 1.06525E-4
5455.078125; 1.10348E-4
5460.937500; 1.07309E-4
5466.796875; 1.07020E-4
5472.656250; 9.77004E-5
5478.515625; 9.63072E-5
5484.375000; 1.00378E-4
5490.234375; 1.04568E-4
5496.093750; 1.00585E-4
5501.953125; 1.05870E-4
5507.812500; 1.02676E-4
5513.671875; 1.01277E-4
5519.531250; 1.09072E-4
5525.390625; 1.08436E-4
5531.250000; 1.06112E-4
5537.109375; 9.70882E-5
5542.968750; 1.01653E-4
5548.828125; 1.10076E-4
5554.687500; 1.09180E-4
5560.546875; 1.12837E-4
5566.406250; 1.05051E-4
5572.265625; 1.03036E-4
5578.125000; 1.09601E-4
5583.984375; 9.02904E-5
5589.843750; 9.58955E-5
5595.703125; 1.13628E-4
5601.562500; 1.09508E-4
5607.421875; 1.04649E-4
5613.281250; 1.05685E-4
5619.140625; 1.03935E-4
5625.000000; 1.04997E-4
5630.859375; 1.04623E-4
5636.718750; 1.01644E-4
5642.578125; 9.94569E-5
5648.437500; 9.21280E-5
5654.296875; 1.01687E-4
5660.156250; 1.05143E-4
5666.015625; 1.06421E-4
5671.875000; 9.79979E-5
5677.734375; 9.39085E-5
5683.593750; 1.03113E-4
5689.453125; 1.02718E-4
5695.312500; 1.08757E-4
5701.171875; 1.14762E-4
5707.031250; 1.05786E-4
5712.890625; 9.97344E-5
5718.750000; 9.95209E-5
5724.609375; 9.99170E-5
5730.468750; 9.84449E-5
5736.328125; 1.12590E-4
5742.187500; 1.03832E-4
5748.046875; 9.41745E-5
5753.906250; 9.94034E-5
5759.765625; 1.07490E-4
5765.625000; 1.23243E-4
5771.484375; 1.14397E-4
5777.343750; 1.03508E-4
5783.203125; 1.03197E-4
5789.062500; 9.39913E-5
5794.921875; 9.22486E-5
5800.781250; 1.04060E-4
5806.640625; 1.06657E-4
5812.500000; 1.01690E-4
5818.359375; 1.00460E-4
5824.218750; 9.85715E-5
5830.078125; 9.83838E-5
5835.937500; 9.08054E-5
5841.796875; 9.32753E-5
5847.656250; 9.60995E-5
5853.515625; 1.12253E-4
5859.375000; 1.10914E-4
5865.234375; 1.10782E-4
5871.093750; 1.14374E-4
5876.953125; 1.00954E-4
5882.812500; 9.16793E-5
5888.671875; 9.48203E-5
5894.531250; 9.13771E-5
5900.390625; 1.04145E-4
5906.250000; 1.07607E-4
5912.109375; 1.05952E-4
5917.968750; 1.06303E-4
5923.828125; 1.06826E-4
5929.687500; 1.12605E-4
5935.546875; 1.08909E-4
5941.406250; 1.05177E-4
5947.265625; 1.01270E-4
5953.125000; 1.00610E-4
5958.984375; 9.96340E-5
5964.843750; 1.04378E-4
5970.703125; 1.08109E-4
5976.562500; 1.11279E-4
5982.421875; 1.03199E-4
5988.281250; 1.02913E-4
5994.140625; 1.01270E-4
6000.000000; 1.03900E-4
6005.859375; 1.04038E-4
6011.718750; 9.23242E-5
6017.578125; 9.61156E-5
6023.437500; 1.00497E-4
6029.296875; 1.02641E-4
6035.156250; 9.81290E-5
6041.015625; 9.05104E-5
6046.875000; 9.53613E-5
6052.734375; 1.01878E-4
6058.593750; 1.16486E-4
6064.453125; 1.10950E-4
6070.312500; 1.01331E-4
6076.171875; 9.41185E-5
6082.031250; 9.95537E-5
6087.890625; 1.01894E-4
6093.750000; 1.03832E-4
6099.609375; 1.04473E-4
6105.468750; 1.07330E-4
6111.328125; 1.04283E-4
6117.187500; 9.89263E-5
6123.046875; 9.40561E-5
6128.906250; 1.04588E-4
6134.765625; 1.04443E-4
6140.625000; 1.04506E-4
6146.484375; 1.11487E-4
6152.343750; 1.12112E-4
6158.203125; 1.04176E-4
6164.062500; 1.02870E-4
6169.921875; 1.01271E-4
6175.781250; 9.99451E-5
6181.640625; 1.05440E-4
6187.500000; 9.67035E-5
6193.359375; 8.62531E-5
6199.218750; 9.32687E-5
6205.078125; 9.87585E-5
6210.937500; 1.03931E-4
6216.796875; 1.04808E-4
6222.656250; 1.01546E-4
6228.515625; 9.32602E-5
6234.375000; 1.00613E-4
6240.234375; 1.03857E-4
6246.093750; 1.05376E-4
6251.953125; 1.02934E-4
6257.812500; 1.04380E-4
6263.671875; 1.03180E-4
6269.531250; 1.00900E-4
6275.390625; 1.01739E-4
6281.250000; 9.97426E-5
6287.109375; 1.10132E-4
6292.968750; 1.23542E-4
6298.828125; 1.07079E-4
6304.687500; 1.04625E-4
6310.546875; 1.09103E-4
6316.406250; 1.12094E-4
6322.265625; 9.99359E-5
6328.125000; 9.98338E-5
6333.984375; 1.03604E-4
6339.843750; 1.02586E-4
6345.703125; 1.09222E-4
6351.562500; 1.04236E-4
6357.421875; 1.11265E-4
6363.281250; 1.06361E-4
6369.140625; 1.00433E-4
6375.000000; 1.10368E-4
6380.859375; 1.12586E-4
6386.718750; 9.98531E-5
6392.578125; 9.80861E-5
6398.437500; 1.03671E-4
6404.296875; 1.13815E-4
6410.156250; 1.18519E-4
6416.015625; 1.11014E-4
6421.875000; 1.04673E-4
6427.734375; 9.83134E-5
6433.593750; 9.52385E-5
6439.453125; 1.06095E-4
6445.312500; 1.17707E-4
6451.171875; 1.16938E-4
6457.031250; 1.05367E-4
6462.890625; 1.01618E-4
6468.750000; 9.49964E-5
6474.609375; 1.02006E-4
6480.468750; 9.80208E-5
6486.328125; 9.78439E-5
6492.187500; 9.99032E-5
6498.046875; 9.51773E-5
6503.906250; 9.27180E-5
6509.765625; 1.05139E-4
6515.625000; 1.03674E-4
6521.484375; 1.09400E-4
6527.343750; 1.00779E-4
6533.203125; 9.75445E-5
6539.062500; 1.04725E-4
6544.921875; 1.05891E-4
6550.781250; 1.02020E-4
6556.640625; 1.07587E-4
6562.500000; 1.03353E-4
6568.359375; 1.06210E-4
6574.218750; 1.01996E-4
6580.078125; 9.69735E-5
6585.937500; 1.09287E-4
6591.796875; 1.09587E-4
6597.656250; 1.03455E-4
6603.515625; 9.88735E-5
6609.375000; 9.65302E-5
6615.234375; 9.86513E-5
6621.093750; 1.03839E-4
6626.953125; 1.01220E-4
6632.812500; 9.24896E-5
6638.671875; 9.42895E-5
6644.531250; 1.02162E-4
6650.390625; 1.05894E-4
6656.250000; 9.70922E-5
6662.109375; 9.24311E-5
6667.968750; 1.03044E-4
6673.828125; 1.07870E-4
6679.687500; 1.04478E-4
6685.546875; 1.08713E-4
6691.406250; 9.97875E-5
6697.265625; 9.55683E-5
6703.125000; 9.66405E-5
6708.984375; 1.05498E-4
6714.843750; 1.00743E-4
6720.703125; 1.05618E-4
6726.562500; 1.14294E-4
6732.421875; 1.01364E-4
6738.281250; 1.05526E-4
6744.140625; 1.14933E-4
6750.000000; 1.04363E-4
6755.859375; 1.13358E-4
6761.718750; 1.16602E-4
6767.578125; 1.10762E-4
6773.437500; 1.06633E-4
6779.296875; 1.02839E-4
6785.156250; 1.06057E-4
6791.015625; 1.08589E-4
6796.875000; 1.07587E-4
6802.734375; 1.02257E-4
6808.593750; 9.60705E-5
6814.453125; 9.14734E-5
6820.312500; 9.73041E-5
6826.171875; 1.01415E-4
6832.031250; 1.01461E-4
6837.890625; 1.06624E-4
6843.750000; 1.06761E-4
6849.609375; 9.66999E-5
6855.468750; 1.03047E-4
6861.328125; 1.02622E-4
6867.187500; 1.13259E-4
6873.046875; 1.13203E-4
6878.906250; 1.09641E-4
6884.765625; 1.07493E-4
6890.625000; 1.04836E-4
6896.484375; 9.50564E-5
6902.343750; 8.75828E-5
6908.203125; 9.64509E-5
6914.062500; 1.01987E-4
6919.921875; 1.03968E-4
6925.781250; 1.08313E-4
6931.640625; 1.13720E-4
6937.500000; 1.12134E-4
6943.359375; 1.13172E-4
6949.218750; 1.02442E-4
6955.078125; 1.05358E-4
6960.937500; 1.06864E-4
6966.796875; 1.06641E-4
6972.656250; 1.04662E-4
6978.515625; 9.97907E-5
6984.375000; 9.97945E-5
6990.234375; 1.03659E-4
6996.093750; 1.03252E-4
7001.953125; 1.14659E-4
7007.812500; 1.12247E-4
7013.671875; 1.13620E-4
7019.531250; 1.21562E-4
7025.390625; 1.13039E-4
7031.250000; 1.04815E-4
7037.109375; 1.06214E-4
7042.968750; 1.01231E-4
7048.828125; 9.25551E-5
7054.687500; 1.01614E-4
7060.546875; 9.60464E-5
7066.406250; 1.01498E-4
7072.265625; 1.02684E-4
7078.125000; 1.10901E-4
7083.984375; 1.13503E-4
7089.843750; 1.06762E-4
7095.703125; 1.10371E-4
7101.562500; 1.06085E-4
7107.421875; 1.06996E-4
7113.281250; 1.02434E-4
7119.140625; 9.92689E-5
7125.000000; 1.00712E-4
7130.859375; 1.10130E-4
7136.718750; 1.02214E-4
7142.578125; 9.66923E-5
7148.437500; 1.00614E-4
7154.296875; 1.03883E-4
7160.156250; 1.06538E-4
7166.015625; 1.08060E-4
7171.875000; 1.01179E-4
7177.734375; 1.02178E-4
7183.593750; 1.01945E-4
7189.453125; 1.11220E-4
7195.312500; 1.06533E-4
7201.171875; 1.06033E-4
7207.031250; 1.05137E-4
7212.890625; 9.91063E-5
7218.750000; 1.00329E-4
7224.609375; 9.83496E-5
7230.468750; 9.96078E-5
7236.328125; 1.02286E-4
7242.187500; 1.03154E-4
7248.046875; 1.09970E-4
7253.906250; 1.13116E-4
7259.765625; 1.12425E-4
7265.625000; 1.08704E-4
7271.484375; 1.02182E-4
7277.343750; 1.00201E-4
7283.203125; 9.90128E-5
7289.062500; 1.03999E-4
7294.921875; 1.08077E-4
7300.781250; 1.05247E-4
7306.640625; 9.68662E-5
7312.500000; 9.15909E-5
7318.359375; 9.18239E-5
7324.218750; 1.04903E-4
7330.078125; 1.07678E-4
7335.937500; 9.98114E-5
7341.796875; 1.05308E-4
7347.656250; 1.08012E-4
7353.515625; 1.06890E-4
7359.375000; 1.03194E-4
7365.234375; 9.43056E-5
7371.093750; 1.00534E-4
7376.953125; 8.89728E-5
7382.812500; 9.16201E-5
7388.671875; 1.02287E-4
7394.531250; 1.04162E-4
7400.390625; 1.07453E-4
7406.250000; 1.05899E-4
7412.109375; 9.02194E-5
7417.968750; 9.63277E-5
7423.828125; 1.06212E-4
7429.687500; 1.05245E-4
7435.546875; 1.07811E-4
7441.406250; 1.00665E-4
7447.265625; 1.05349E-4
7453.125000; 1.14029E-4
7458.984375; 1.01576E-4
7464.843750; 9.12958E-5
7470.703125; 1.05110E-4
7476.562500; 1.09978E-4
7482.421875; 1.03811E-4
7488.281250; 9.26437E-5
7494.140625; 1.00663E-4
7500.000000; 9.90475E-5
7505.859375; 9.01668E-5
7511.718750; 9.10221E-5
7517.578125; 9.95651E-5
7523.437500; 1.03590E-4
7529.296875; 1.02193E-4
7535.156250; 1.08070E-4
7541.015625; 1.13416E-4
7546.875000; 1.11836E-4
7552.734375; 1.10702E-4
7558.593750; 1.02419E-4
7564.453125; 1.06675E-4
7570.312500; 1.03487E-4
7576.171875; 1.09611E-4
7582.031250; 1.09826E-4
7587.890625; 1.02745E-4
7593.750000; 1.04300E-4
7599.609375; 1.10251E-4
7605.468750; 1.08215E-4
7611.328125; 1.12468E-4
7617.187500; 1.09283E-4
7623.046875; 1.03692E-4
7628.906250; 9.65014E-5
7634.765625; 1.02946E-4
7640.625000; 9.70427E-5
7646.484375; 9.97093E-5
7652.343750; 1.02424E-4
7658.203125; 9.24553E-5
7664.062500; 1.06749E-4
7669.921875; 1.06252E-4
7675.781250; 1.05838E-4
7681.640625; 1.08959E-4
7687.500000; 1.00810E-4
7693.359375; 9.31408E-5
7699.218750; 1.02724E-4
7705.078125; 9.77317E-5
7710.937500; 9.93547E-5
7716.796875; 1.03447E-4
7722.656250; 1.03503E-4
7728.515625; 1.13073E-4
7734.375000; 1.12202E-4
7740.234375; 9.78810E-5
7746.093750; 1.02312E-4
7751.953125; 1.20418E-4
7757.812500; 1.06493E-4
7763.671875; 1.01598E-4
7769.531250; 9.90972E-5
7775.390625; 1.00519E-4
7781.250000; 1.03519E-4
7787.109375; 1.10788E-4
7792.968750; 1.07345E-4
7798.828125; 1.06123E-4
7804.687500; 1.02390E-4
7810.546875; 1.03749E-4
7816.406250; 1.03279E-4
7822.265625; 1.07128E-4
7828.125000; 1.07593E-4
7833.984375; 1.13193E-4
7839.843750; 1.07134E-4
7845.703125; 9.98403E-5
7851.562500; 1.08542E-4
7857.421875; 1.09826E-4
7863.281250; 1.09124E-4
7869.140625; 1.16687E-4
7875.000000; 1.25877E-4
7880.859375; 1.07325E-4
7886.718750; 1.08298E-4
7892.578125; 1.07942E-4
7898.437500; 9.78062E-5
7904.296875; 1.00189E-4
7910.156250; 1.10660E-4
7916.015625; 1.09950E-4
7921.875000; 1.06799E-4
7927.734375; 1.00244E-4
7933.593750; 9.80558E-5
7939.453125; 9.64148E-5
7945.312500; 1.03917E-4
7951.171875; 1.03326E-4
7957.031250; 9.43746E-5
7962.890625; 9.88455E-5
7968.750000; 1.03478E-4
7974.609375; 9.58795E-5
7980.468750; 1.06254E-4
7986.328125; 1.08654E-4
7992.187500; 9.93526E-5
7998.046875; 1.08582E-4
8003.906250; 1.19181E-4
8009.765625; 1.23034E-4
8015.625000; 1.15479E-4
8021.484375; 1.14209E-4
8027.343750; 1.05507E-4
8033.203125; 1.08047E-4
8039.062500; 1.07587E-4
8044.921875; 1.09353E-4
8050.781250; 1.13943E-4
8056.640625; 1.06761E-4
8062.500000; 1.12420E-4
8068.359375; 1.08840E-4
8074.218750; 1.01646E-4
8080.078125; 1.08884E-4
8085.937500; 1.02290E-4
8091.796875; 9.77637E-5
8097.656250; 1.00769E-4
8103.515625; 9.57115E-5
8109.375000; 9.71338E-5
8115.234375; 1.00724E-4
8121.093750; 9.82967E-5
8126.953125; 9.91017E-5
8132.812500; 1.03638E-4
8138.671875; 9.89074E-5
8144.531250; 9.82339E-5
8150.390625; 1.02689E-4
8156.250000; 1.04553E-4
8162.109375; 1.03306E-4
8167.968750; 1.07780E-4
8173.828125; 1.08656E-4
8179.687500; 1.02559E-4
8185.546875; 1.03667E-4
8191.406250; 1.02051E-4
8197.265625; 9.39162E-5
8203.125000; 9.83842E-5
8208.984375; 9.16509E-5
8214.843750; 9.50292E-5
8220.703125; 1.04351E-4
8226.562500; 1.04445E-4
8232.421875; 1.07412E-4
8238.281250; 1.00363E-4
8244.140625; 9.76723E-5
8250.000000; 1.03834E-4
8255.859375; 1.03725E-4
8261.718750; 1.00675E-4
8267.578125; 1.01951E-4
8273.437500; 1.01581E-4
8279.296875; 1.10370E-4
8285.156250; 9.94408E-5
8291.015625; 9.96463E-5
8296.875000; 1.03382E-4
8302.734375; 1.07108E-4
8308.593750; 1.03489E-4
8314.453125; 1.02781E-4
8320.312500; 1.08674E-4
8326.171875; 1.07836E-4
8332.031250; 1.10995E-4
8337.890625; 1.08295E-4
8343.750000; 1.04779E-4
8349.609375; 1.06229E-4
8355.468750; 9.75166E-5
8361.328125; 1.08506E-4
8367.187500; 1.10735E-4
8373.046875; 1.08490E-4
8378.906250; 1.03631E-4
8384.765625; 9.98866E-5
8390.625000; 8.74297E-5
8396.484375; 9.01971E-5
8402.343750; 1.00297E-4
8408.203125; 9.52198E-5
8414.062500; 9.50863E-5
8419.921875; 9.24309E-5
8425.781250; 1.02278E-4
8431.640625; 1.11377E-4
8437.500000; 9.81581E-5
8443.359375; 9.53937E-5
8449.218750; 1.04998E-4
8455.078125; 1.06604E-4
8460.937500; 1.00074E-4
8466.796875; 1.00015E-4
8472.656250; 1.12974E-4
8478.515625; 1.03706E-4
8484.375000; 1.02442E-4
8490.234375; 1.03807E-4
8496.093750; 1.07004E-4
8501.953125; 1.10628E-4
8507.812500; 9.59080E-5
8513.671875; 9.96018E-5
8519.531250; 1.00312E-4
8525.390625; 9.64535E-5
8531.250000; 9.51379E-5
8537.109375; 1.10723E-4
8542.968750; 1.03878E-4
8548.828125; 9.24409E-5
8554.687500; 1.00146E-4
8560.546875; 1.08902E-4
8566.406250; 9.95990E-5
8572.265625; 1.07347E-4
8578.125000; 1.06236E-4
8583.984375; 1.05379E-4
8589.843750; 1.03952E-4
8595.703125; 9.84381E-5
8601.562500; 9.59198E-5
8607.421875; 1.06211E-4
8613.281250; 1.04346E-4
8619.140625; 1.02668E-4
8625.000000; 1.03810E-4
8630.859375; 1.03149E-4
8636.718750; 1.03003E-4
8642.578125; 9.47090E-5
8648.437500; 9.90881E-5
8654.296875; 1.02069E-4
8660.156250; 1.05236E-4
8666.015625; 1.00312E-4
8671.875000; 1.03042E-4
8677.734375; 1.02620E-4
8683.593750; 9.84934E-5
8689.453125; 9.87560E-5
8695.312500; 1.06760E-4
8701.171875; 1.04144E-4
8707.031250; 1.07691E-4
8712.890625; 1.06596E-4
8718.750000; 1.01612E-4
8724.609375; 9.92383E-5
8730.468750; 1.04401E-4
8736.328125; 1.08923E-4
8742.187500; 9.64025E-5
8748.046875; 1.02456E-4
8753.906250; 1.06812E-4
8759.765625; 9.85885E-5
8765.625000; 9.10276E-5
8771.484375; 1.05063E-4
8777.343750; 1.11128E-4
8783.203125; 9.89044E-5
8789.062500; 9.76627E-5
8794.921875; 9.96258E-5
8800.781250; 9.77768E-5
8806.640625; 1.02614E-4
8812.500000; 1.07573E-4
8818.359375; 1.00566E-4
8824.218750; 9.96883E-5
8830.078125; 1.00754E-4
8835.937500; 1.00859E-4
8841.796875; 1.04938E-4
8847.656250; 1.08811E-4
8853.515625; 9.95672E-5
8859.375000; 1.06026E-4
8865.234375; 1.13736E-4
8871.093750; 1.08410E-4
8876.953125; 1.03962E-4
8882.812500; 1.08021E-4
8888.671875; 9.72005E-5
8894.531250; 9.08001E-5
8900.390625; 9.98223E-5
8906.250000; 1.06832E-4
8912.109375; 1.03230E-4
8917.968750; 1.01383E-4
8923.828125; 1.02374E-4
8929.687500; 1.07548E-4
8935.546875; 9.97986E-5
8941.406250; 1.02084E-4
8947.265625; 9.02856E-5
8953.125000; 9.12359E-5
8958.984375; 9.24804E-5
8964.843750; 9.97676E-5
8970.703125; 1.04212E-4
8976.562500; 1.09706E-4
8982.421875; 1.09634E-4
8988.281250; 9.94351E-5
8994.140625; 1.08928E-4
9000.000000; 9.69814E-5
9005.859375; 9.89957E-5
9011.718750; 9.39578E-5
9017.578125; 9.87320E-5
9023.437500; 1.09082E-4
9029.296875; 1.04579E-4
9035.156250; 1.04284E-4
9041.015625; 1.01777E-4
9046.875000; 9.76313E-5
9052.734375; 9.85272E-5
9058.593750; 1.02166E-4
9064.453125; 1.07159E-4
9070.312500; 1.08211E-4
9076.171875; 1.12255E-4
9082.031250; 1.10342E-4
9087.890625; 1.11063E-4
9093.750000; 1.17240E-4
9099.609375; 1.22722E-4
9105.468750; 1.03918E-4
9111.328125; 9.53247E-5
9117.187500; 1.01901E-4
9123.046875; 1.04743E-4
9128.906250; 1.02829E-4
9134.765625; 1.17559E-4
9140.625000; 1.19841E-4
9146.484375; 1.14621E-4
9152.343750; 1.06293E-4
9158.203125; 9.56541E-5
9164.062500; 9.32442E-5
9169.921875; 1.00427E-4
9175.781250; 1.01276E-4
9181.640625; 1.05322E-4
9187.500000; 9.39818E-5
9193.359375; 9.37072E-5
9199.218750; 1.02258E-4
9205.078125; 9.62054E-5
9210.937500; 1.01087E-4
9216.796875; 1.02034E-4
9222.656250; 1.04612E-4
9228.515625; 1.02127E-4
9234.375000; 1.01353E-4
9240.234375; 9.37831E-5
9246.093750; 9.79966E-5
9251.953125; 1.08747E-4
9257.812500; 1.01016E-4
9263.671875; 1.09348E-4
9269.531250; 1.10096E-4
9275.390625; 9.68200E-5
9281.250000; 1.10693E-4
9287.109375; 1.06917E-4
9292.968750; 1.03557E-4
9298.828125; 9.29007E-5
9304.687500; 9.42555E-5
9310.546875; 9.67487E-5
9316.406250; 8.97224E-5
9322.265625; 9.84009E-5
9328.125000; 9.00409E-5
9333.984375; 9.70766E-5
9339.843750; 9.51856E-5
9345.703125; 1.01546E-4
9351.562500; 9.78216E-5
9357.421875; 1.05354E-4
9363.281250; 1.04667E-4
9369.140625; 1.05073E-4
9375.000000; 1.04535E-4
9380.859375; 1.01375E-4
9386.718750; 1.01086E-4
9392.578125; 1.01811E-4
9398.437500; 1.02169E-4
9404.296875; 1.03556E-4
9410.156250; 1.08029E-4
9416.015625; 1.13757E-4
9421.875000; 1.03988E-4
9427.734375; 1.02595E-4
9433.593750; 1.04664E-4
9439.453125; 1.05473E-4
9445.312500; 9.91656E-5
9451.171875; 1.08672E-4
9457.031250; 1.08401E-4
9462.890625; 1.05040E-4
9468.750000; 1.07405E-4
9474.609375; 1.00892E-4
9480.468750; 1.03365E-4
9486.328125; 1.07934E-4
9492.187500; 9.68084E-5
9498.046875; 9.99764E-5
9503.906250; 1.01533E-4
9509.765625; 1.00217E-4
9515.625000; 9.92429E-5
9521.484375; 9.94872E-5
9527.343750; 9.96621E-5
9533.203125; 1.03392E-4
9539.062500; 9.87544E-5
9544.921875; 1.05412E-4
9550.781250; 1.12433E-4
