* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 12:47:29 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA ANODE-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 3.161 V 3.161 VC, 3.161 VA 3.161 V 22 - 22k UNW 873.8 uV >22k Distortion at 1,000.0 Hz, -30.00 dBFS: Gain: 29.35 dB THD: 0.015 % based on 21 harmonics  [0..22800 Hz] HHD: 0.011 %  [10 .. 22] N: 0.40 %  [0..22800 Hz] N+D: 4.154 mV A THD+N: 0.40 %  [0..22800 Hz] SNR: 48.0 dB ENOB: 13.2 bits 2nd harmonic 0.0037 % -152 deg 3rd harmonic 0.0032 % -150 deg 4th harmonic 0.0033 % -37 deg 5th harmonic 0.0032 % 93 deg 6th harmonic 0.0031 % 5 deg 7th harmonic 0.0032 % 70 deg 8th harmonic 0.0035 % -63 deg 9th harmonic 0.0031 % 50 deg 
* Measurement: OSDEHA A-OUT 3.1V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
4546.875000; 1.12834E-4
4552.734375; 1.17085E-4
4558.593750; 1.01836E-4
4564.453125; 9.53392E-5
4570.312500; 9.83142E-5
4576.171875; 1.15368E-4
4582.031250; 1.19570E-4
4587.890625; 1.06970E-4
4593.750000; 1.08323E-4
4599.609375; 1.08206E-4
4605.468750; 1.01943E-4
4611.328125; 9.67899E-5
4617.187500; 9.84322E-5
4623.046875; 1.07544E-4
4628.906250; 9.98922E-5
4634.765625; 9.94556E-5
4640.625000; 9.41596E-5
4646.484375; 9.06427E-5
4652.343750; 9.91366E-5
4658.203125; 9.97988E-5
4664.062500; 1.10813E-4
4669.921875; 1.15422E-4
4675.781250; 1.06853E-4
4681.640625; 1.06957E-4
4687.500000; 9.21997E-5
4693.359375; 9.47320E-5
4699.218750; 9.89934E-5
4705.078125; 9.93746E-5
4710.937500; 9.52935E-5
4716.796875; 9.23125E-5
4722.656250; 9.95119E-5
4728.515625; 1.07328E-4
4734.375000; 1.06602E-4
4740.234375; 1.11623E-4
4746.093750; 1.12438E-4
4751.953125; 9.82300E-5
4757.812500; 1.04517E-4
4763.671875; 1.11780E-4
4769.531250; 1.07454E-4
4775.390625; 1.04714E-4
4781.250000; 1.03626E-4
4787.109375; 1.08675E-4
4792.968750; 1.06745E-4
4798.828125; 1.05359E-4
4804.687500; 1.06273E-4
4810.546875; 9.38711E-5
4816.406250; 9.30863E-5
4822.265625; 9.42311E-5
4828.125000; 1.01024E-4
4833.984375; 1.04222E-4
4839.843750; 1.14029E-4
4845.703125; 1.06572E-4
4851.562500; 1.04213E-4
4857.421875; 1.05352E-4
4863.281250; 1.00906E-4
4869.140625; 1.00550E-4
4875.000000; 1.12617E-4
4880.859375; 1.09868E-4
4886.718750; 1.09470E-4
4892.578125; 1.09662E-4
4898.437500; 1.01871E-4
4904.296875; 1.02035E-4
4910.156250; 1.09966E-4
4916.015625; 1.08911E-4
4921.875000; 9.51797E-5
4927.734375; 1.04338E-4
4933.593750; 1.10497E-4
4939.453125; 1.15272E-4
4945.312500; 1.17100E-4
4951.171875; 1.01430E-4
4957.031250; 1.00782E-4
4962.890625; 9.92967E-5
4968.750000; 1.09375E-4
4974.609375; 1.01806E-4
4980.468750; 1.00549E-4
4986.328125; 1.12712E-4
4992.187500; 1.06404E-4
4998.046875; 9.72140E-5
5003.906250; 9.71167E-5
5009.765625; 1.07561E-4
5015.625000; 1.03327E-4
5021.484375; 9.86315E-5
5027.343750; 1.06945E-4
5033.203125; 1.03842E-4
5039.062500; 1.05271E-4
5044.921875; 9.66584E-5
5050.781250; 9.58197E-5
5056.640625; 1.04026E-4
5062.500000; 1.08797E-4
5068.359375; 1.13609E-4
5074.218750; 9.71289E-5
5080.078125; 1.00164E-4
5085.937500; 1.07739E-4
5091.796875; 1.11423E-4
5097.656250; 9.78346E-5
5103.515625; 9.72646E-5
5109.375000; 1.09855E-4
5115.234375; 1.05469E-4
5121.093750; 1.03739E-4
5126.953125; 1.09744E-4
5132.812500; 1.02450E-4
5138.671875; 1.01098E-4
5144.531250; 1.04299E-4
5150.390625; 1.00962E-4
5156.250000; 9.45336E-5
5162.109375; 1.04679E-4
5167.968750; 1.07145E-4
5173.828125; 9.94398E-5
5179.687500; 1.01110E-4
5185.546875; 9.55015E-5
5191.406250; 9.36785E-5
5197.265625; 1.03602E-4
5203.125000; 1.06070E-4
5208.984375; 1.03201E-4
5214.843750; 1.10271E-4
5220.703125; 1.08008E-4
5226.562500; 1.08793E-4
5232.421875; 1.06434E-4
5238.281250; 1.04465E-4
5244.140625; 1.12734E-4
5250.000000; 1.10953E-4
5255.859375; 1.11665E-4
5261.718750; 1.06280E-4
5267.578125; 1.04824E-4
5273.437500; 1.06848E-4
5279.296875; 9.83377E-5
5285.156250; 1.04519E-4
5291.015625; 1.05906E-4
5296.875000; 1.05239E-4
5302.734375; 1.06960E-4
5308.593750; 1.01090E-4
5314.453125; 1.00313E-4
5320.312500; 9.87116E-5
5326.171875; 1.01999E-4
5332.031250; 1.10328E-4
5337.890625; 1.01911E-4
5343.750000; 1.00828E-4
5349.609375; 1.07346E-4
5355.468750; 1.07261E-4
5361.328125; 1.06221E-4
5367.187500; 1.05220E-4
5373.046875; 1.09258E-4
5378.906250; 1.07196E-4
5384.765625; 9.25616E-5
5390.625000; 9.15247E-5
5396.484375; 1.09376E-4
5402.343750; 1.05224E-4
5408.203125; 9.83683E-5
5414.062500; 1.03634E-4
5419.921875; 1.10278E-4
5425.781250; 1.05718E-4
5431.640625; 1.00727E-4
5437.500000; 9.53805E-5
5443.359375; 9.74657E-5
5449.218750; 9.27415E-5
5455.078125; 9.69526E-5
5460.937500; 9.87151E-5
5466.796875; 1.06559E-4
5472.656250; 1.10102E-4
5478.515625; 1.09600E-4
5484.375000; 1.14448E-4
5490.234375; 1.06863E-4
5496.093750; 1.08187E-4
5501.953125; 1.13519E-4
5507.812500; 1.13066E-4
5513.671875; 1.24705E-4
5519.531250; 1.06439E-4
5525.390625; 1.05759E-4
5531.250000; 1.02579E-4
5537.109375; 9.58340E-5
5542.968750; 9.21087E-5
5548.828125; 1.10132E-4
5554.687500; 1.16318E-4
5560.546875; 1.08926E-4
5566.406250; 9.95981E-5
5572.265625; 9.84943E-5
5578.125000; 9.63550E-5
5583.984375; 1.05012E-4
5589.843750; 1.04190E-4
5595.703125; 1.06891E-4
5601.562500; 1.04113E-4
5607.421875; 1.03377E-4
5613.281250; 9.77368E-5
5619.140625; 1.05521E-4
5625.000000; 1.06511E-4
5630.859375; 1.04116E-4
5636.718750; 9.72138E-5
5642.578125; 9.61009E-5
5648.437500; 9.81691E-5
5654.296875; 1.01215E-4
5660.156250; 1.02076E-4
5666.015625; 1.04918E-4
5671.875000; 1.02997E-4
5677.734375; 1.09365E-4
5683.593750; 1.01835E-4
5689.453125; 9.40775E-5
5695.312500; 1.01977E-4
5701.171875; 1.04711E-4
5707.031250; 1.12292E-4
5712.890625; 1.15625E-4
5718.750000; 1.06906E-4
5724.609375; 1.07130E-4
5730.468750; 1.13810E-4
5736.328125; 1.07898E-4
5742.187500; 1.05193E-4
5748.046875; 9.65749E-5
5753.906250; 9.80427E-5
5759.765625; 9.94646E-5
5765.625000; 9.04190E-5
5771.484375; 9.44593E-5
5777.343750; 1.00424E-4
5783.203125; 1.03213E-4
5789.062500; 9.74870E-5
5794.921875; 1.02609E-4
5800.781250; 1.08491E-4
5806.640625; 1.04482E-4
5812.500000; 1.19275E-4
5818.359375; 1.13914E-4
5824.218750; 1.05611E-4
5830.078125; 1.02919E-4
5835.937500; 1.01691E-4
5841.796875; 1.02308E-4
5847.656250; 1.03296E-4
5853.515625; 1.11651E-4
5859.375000; 1.07914E-4
5865.234375; 1.04955E-4
5871.093750; 9.89230E-5
5876.953125; 9.90982E-5
5882.812500; 1.18359E-4
5888.671875; 1.11666E-4
5894.531250; 9.42964E-5
5900.390625; 9.45323E-5
5906.250000; 1.00282E-4
5912.109375; 1.05283E-4
5917.968750; 1.08606E-4
5923.828125; 1.15392E-4
5929.687500; 1.03541E-4
5935.546875; 9.22499E-5
5941.406250; 1.03568E-4
5947.265625; 1.07529E-4
5953.125000; 1.01900E-4
5958.984375; 1.00449E-4
5964.843750; 9.83553E-5
5970.703125; 9.34197E-5
5976.562500; 9.01961E-5
5982.421875; 9.81728E-5
5988.281250; 1.08409E-4
5994.140625; 9.95043E-5
6000.000000; 9.88327E-5
6005.859375; 9.63583E-5
6011.718750; 9.89263E-5
6017.578125; 9.34947E-5
6023.437500; 1.05142E-4
6029.296875; 1.02847E-4
6035.156250; 9.76186E-5
6041.015625; 9.73082E-5
6046.875000; 1.00644E-4
6052.734375; 1.07802E-4
6058.593750; 1.05526E-4
6064.453125; 1.04161E-4
6070.312500; 1.06856E-4
6076.171875; 1.05019E-4
6082.031250; 1.03438E-4
6087.890625; 1.03917E-4
6093.750000; 1.05929E-4
6099.609375; 9.22524E-5
6105.468750; 9.96682E-5
6111.328125; 1.02634E-4
6117.187500; 9.86566E-5
6123.046875; 9.84185E-5
6128.906250; 1.01747E-4
6134.765625; 1.00815E-4
6140.625000; 9.82024E-5
6146.484375; 9.25364E-5
6152.343750; 9.45572E-5
6158.203125; 1.04975E-4
6164.062500; 1.10916E-4
6169.921875; 1.10433E-4
6175.781250; 1.09996E-4
6181.640625; 1.03335E-4
6187.500000; 1.01477E-4
6193.359375; 9.65004E-5
6199.218750; 1.01581E-4
6205.078125; 1.02394E-4
6210.937500; 1.07203E-4
6216.796875; 1.03010E-4
6222.656250; 9.38305E-5
6228.515625; 9.59729E-5
6234.375000; 1.10153E-4
6240.234375; 1.03735E-4
6246.093750; 1.05564E-4
6251.953125; 1.04342E-4
6257.812500; 1.06652E-4
6263.671875; 1.03657E-4
6269.531250; 1.02957E-4
6275.390625; 1.03741E-4
6281.250000; 1.18109E-4
6287.109375; 1.00183E-4
6292.968750; 9.97878E-5
6298.828125; 1.03306E-4
6304.687500; 1.02819E-4
6310.546875; 9.63457E-5
6316.406250; 1.01983E-4
6322.265625; 1.04828E-4
6328.125000; 1.01864E-4
6333.984375; 1.00538E-4
6339.843750; 9.75139E-5
6345.703125; 9.67498E-5
6351.562500; 1.12291E-4
6357.421875; 1.10338E-4
6363.281250; 1.05266E-4
6369.140625; 1.04216E-4
6375.000000; 1.06238E-4
6380.859375; 1.09763E-4
6386.718750; 1.04807E-4
6392.578125; 1.03308E-4
6398.437500; 1.00855E-4
6404.296875; 9.60514E-5
6410.156250; 1.03199E-4
6416.015625; 9.94253E-5
6421.875000; 1.08922E-4
6427.734375; 1.05431E-4
6433.593750; 1.02662E-4
6439.453125; 9.93964E-5
6445.312500; 1.01726E-4
6451.171875; 1.09785E-4
6457.031250; 1.16133E-4
6462.890625; 1.04310E-4
6468.750000; 1.00644E-4
6474.609375; 9.90051E-5
6480.468750; 1.00251E-4
6486.328125; 1.11877E-4
6492.187500; 1.06838E-4
6498.046875; 9.87070E-5
6503.906250; 1.09562E-4
6509.765625; 1.05447E-4
6515.625000; 1.03671E-4
6521.484375; 1.11886E-4
6527.343750; 1.05236E-4
6533.203125; 1.03263E-4
6539.062500; 1.14530E-4
6544.921875; 1.09578E-4
6550.781250; 9.14444E-5
6556.640625; 1.04847E-4
6562.500000; 1.12556E-4
6568.359375; 1.02730E-4
6574.218750; 9.79276E-5
6580.078125; 1.01022E-4
6585.937500; 1.01421E-4
6591.796875; 1.03079E-4
6597.656250; 1.06931E-4
6603.515625; 1.00772E-4
6609.375000; 9.57261E-5
6615.234375; 8.94861E-5
6621.093750; 1.03835E-4
6626.953125; 1.01002E-4
6632.812500; 9.88025E-5
6638.671875; 1.00082E-4
6644.531250; 9.47290E-5
6650.390625; 1.03842E-4
6656.250000; 1.02794E-4
6662.109375; 9.87818E-5
6667.968750; 1.04215E-4
6673.828125; 1.08981E-4
6679.687500; 1.07864E-4
6685.546875; 1.12580E-4
6691.406250; 1.03743E-4
6697.265625; 1.04215E-4
6703.125000; 1.02013E-4
6708.984375; 9.67658E-5
6714.843750; 1.05534E-4
6720.703125; 1.04559E-4
6726.562500; 9.98654E-5
6732.421875; 1.05478E-4
6738.281250; 1.20712E-4
6744.140625; 1.21740E-4
6750.000000; 1.05575E-4
6755.859375; 9.64931E-5
6761.718750; 9.40733E-5
6767.578125; 1.13382E-4
6773.437500; 1.14944E-4
6779.296875; 1.06035E-4
6785.156250; 1.08015E-4
6791.015625; 1.09802E-4
6796.875000; 1.05552E-4
6802.734375; 1.10210E-4
6808.593750; 1.09657E-4
6814.453125; 9.34448E-5
6820.312500; 8.46314E-5
6826.171875; 9.68516E-5
6832.031250; 9.88252E-5
6837.890625; 1.07130E-4
6843.750000; 1.12983E-4
6849.609375; 9.95488E-5
6855.468750; 1.01144E-4
6861.328125; 1.13576E-4
6867.187500; 1.05380E-4
6873.046875; 1.10384E-4
6878.906250; 1.10896E-4
6884.765625; 1.03288E-4
6890.625000; 9.95856E-5
6896.484375; 1.03097E-4
6902.343750; 1.02060E-4
6908.203125; 1.07387E-4
6914.062500; 1.04236E-4
6919.921875; 1.01565E-4
6925.781250; 9.90121E-5
6931.640625; 9.92566E-5
6937.500000; 1.05661E-4
6943.359375; 1.02394E-4
6949.218750; 9.91226E-5
6955.078125; 9.35535E-5
6960.937500; 9.92227E-5
6966.796875; 1.04973E-4
6972.656250; 1.04975E-4
6978.515625; 9.47762E-5
6984.375000; 9.03927E-5
6990.234375; 1.00513E-4
6996.093750; 1.04711E-4
7001.953125; 1.10188E-4
7007.812500; 1.07430E-4
7013.671875; 9.29424E-5
7019.531250; 9.91274E-5
7025.390625; 1.10030E-4
7031.250000; 1.13149E-4
7037.109375; 1.12609E-4
7042.968750; 1.05078E-4
7048.828125; 1.10654E-4
7054.687500; 1.07707E-4
7060.546875; 1.00735E-4
7066.406250; 1.01131E-4
7072.265625; 1.02046E-4
7078.125000; 9.85412E-5
7083.984375; 1.06628E-4
7089.843750; 1.04027E-4
7095.703125; 1.02616E-4
7101.562500; 1.04317E-4
7107.421875; 1.10001E-4
7113.281250; 1.05372E-4
7119.140625; 1.03128E-4
7125.000000; 9.28617E-5
7130.859375; 9.52348E-5
7136.718750; 9.78571E-5
7142.578125; 1.15681E-4
7148.437500; 1.20498E-4
7154.296875; 1.04321E-4
7160.156250; 9.71235E-5
7166.015625; 1.06179E-4
7171.875000; 1.03436E-4
7177.734375; 1.09990E-4
7183.593750; 1.06298E-4
7189.453125; 1.00708E-4
7195.312500; 1.00669E-4
7201.171875; 1.01379E-4
7207.031250; 9.72288E-5
7212.890625; 9.88136E-5
7218.750000; 9.87891E-5
7224.609375; 9.20799E-5
7230.468750; 9.37067E-5
7236.328125; 1.04286E-4
7242.187500; 1.19037E-4
7248.046875; 1.01151E-4
7253.906250; 9.77317E-5
7259.765625; 1.03676E-4
7265.625000; 1.04909E-4
7271.484375; 1.09026E-4
7277.343750; 1.16422E-4
7283.203125; 1.04779E-4
7289.062500; 1.03532E-4
7294.921875; 1.01389E-4
7300.781250; 1.04862E-4
7306.640625; 1.05741E-4
7312.500000; 1.01696E-4
7318.359375; 1.05354E-4
7324.218750; 1.01440E-4
7330.078125; 1.01113E-4
7335.937500; 9.79626E-5
7341.796875; 1.00411E-4
7347.656250; 1.04426E-4
7353.515625; 1.18433E-4
7359.375000; 1.06780E-4
7365.234375; 9.98643E-5
7371.093750; 1.04098E-4
7376.953125; 1.11547E-4
7382.812500; 1.13301E-4
7388.671875; 1.03942E-4
7394.531250; 1.00101E-4
7400.390625; 9.59160E-5
7406.250000; 1.03522E-4
7412.109375; 1.08936E-4
7417.968750; 1.04629E-4
7423.828125; 1.02641E-4
7429.687500; 9.61029E-5
7435.546875; 1.00810E-4
7441.406250; 1.10185E-4
7447.265625; 1.09950E-4
7453.125000; 1.06457E-4
7458.984375; 1.02990E-4
7464.843750; 1.03453E-4
7470.703125; 9.93903E-5
7476.562500; 9.16840E-5
7482.421875; 9.75804E-5
7488.281250; 1.13530E-4
7494.140625; 1.09466E-4
7500.000000; 1.00005E-4
7505.859375; 9.59558E-5
7511.718750; 9.01636E-5
7517.578125; 1.15675E-4
7523.437500; 1.20269E-4
7529.296875; 1.09384E-4
7535.156250; 9.87606E-5
7541.015625; 1.08526E-4
7546.875000; 1.16971E-4
7552.734375; 1.02593E-4
7558.593750; 1.05740E-4
7564.453125; 1.11014E-4
7570.312500; 1.13209E-4
7576.171875; 1.02671E-4
7582.031250; 1.06211E-4
7587.890625; 1.18866E-4
7593.750000; 1.08416E-4
7599.609375; 1.09477E-4
7605.468750; 1.14113E-4
7611.328125; 1.08769E-4
7617.187500; 1.00328E-4
7623.046875; 1.02138E-4
7628.906250; 1.08080E-4
7634.765625; 1.11863E-4
7640.625000; 1.15487E-4
7646.484375; 1.06430E-4
7652.343750; 1.01252E-4
7658.203125; 1.14948E-4
7664.062500; 1.16996E-4
7669.921875; 1.08919E-4
7675.781250; 1.07248E-4
7681.640625; 9.77989E-5
7687.500000; 9.34533E-5
7693.359375; 1.03451E-4
7699.218750; 1.03574E-4
7705.078125; 1.02447E-4
7710.937500; 9.43921E-5
7716.796875; 9.83865E-5
7722.656250; 9.76711E-5
7728.515625; 9.42506E-5
7734.375000; 9.75653E-5
7740.234375; 1.03935E-4
7746.093750; 1.07707E-4
7751.953125; 9.56553E-5
7757.812500; 8.94700E-5
7763.671875; 9.52125E-5
7769.531250; 9.80454E-5
7775.390625; 1.05211E-4
7781.250000; 1.02198E-4
7787.109375; 1.03309E-4
7792.968750; 9.97746E-5
7798.828125; 1.01835E-4
7804.687500; 9.22106E-5
7810.546875; 9.26840E-5
7816.406250; 9.60392E-5
7822.265625; 9.99294E-5
7828.125000; 9.81496E-5
7833.984375; 9.72518E-5
7839.843750; 9.62822E-5
7845.703125; 1.07871E-4
7851.562500; 1.06010E-4
7857.421875; 1.03241E-4
7863.281250; 1.05440E-4
7869.140625; 1.03213E-4
7875.000000; 9.80407E-5
7880.859375; 9.30340E-5
7886.718750; 9.59798E-5
7892.578125; 1.02075E-4
7898.437500; 1.01745E-4
7904.296875; 1.05423E-4
7910.156250; 1.10939E-4
7916.015625; 1.06107E-4
7921.875000; 1.04006E-4
7927.734375; 1.08183E-4
7933.593750; 1.08654E-4
7939.453125; 1.06386E-4
7945.312500; 1.05918E-4
7951.171875; 1.06013E-4
7957.031250; 1.06715E-4
7962.890625; 1.03214E-4
7968.750000; 9.89131E-5
7974.609375; 1.04321E-4
7980.468750; 1.00747E-4
7986.328125; 1.06144E-4
7992.187500; 1.15220E-4
7998.046875; 1.13958E-4
8003.906250; 1.13973E-4
8009.765625; 1.11668E-4
8015.625000; 1.06133E-4
8021.484375; 9.86216E-5
8027.343750; 1.03826E-4
8033.203125; 1.15605E-4
8039.062500; 1.14908E-4
8044.921875; 1.05069E-4
8050.781250; 1.16413E-4
8056.640625; 1.09265E-4
8062.500000; 1.01779E-4
8068.359375; 1.13492E-4
8074.218750; 1.10430E-4
8080.078125; 9.75656E-5
8085.937500; 1.05744E-4
8091.796875; 1.06068E-4
8097.656250; 1.06470E-4
8103.515625; 1.15209E-4
8109.375000; 1.11577E-4
8115.234375; 1.02988E-4
8121.093750; 9.55117E-5
8126.953125; 9.42569E-5
8132.812500; 9.93205E-5
8138.671875; 9.51696E-5
8144.531250; 9.45278E-5
8150.390625; 1.02394E-4
8156.250000; 1.09348E-4
8162.109375; 1.02011E-4
8167.968750; 1.02722E-4
8173.828125; 1.01530E-4
8179.687500; 9.98482E-5
8185.546875; 1.03401E-4
8191.406250; 1.00397E-4
8197.265625; 1.06543E-4
8203.125000; 1.14246E-4
8208.984375; 1.04693E-4
8214.843750; 9.61929E-5
8220.703125; 1.00497E-4
8226.562500; 9.34619E-5
8232.421875; 9.71181E-5
8238.281250; 9.72793E-5
8244.140625; 1.07773E-4
8250.000000; 1.16561E-4
8255.859375; 1.05252E-4
8261.718750; 9.45919E-5
8267.578125; 1.03108E-4
8273.437500; 1.04376E-4
8279.296875; 1.07626E-4
8285.156250; 1.06525E-4
8291.015625; 9.72344E-5
8296.875000; 9.45793E-5
8302.734375; 9.39373E-5
8308.593750; 8.34088E-5
8314.453125; 8.99962E-5
8320.312500; 8.66066E-5
8326.171875; 9.51705E-5
8332.031250; 1.10373E-4
8337.890625; 1.14999E-4
8343.750000; 1.13412E-4
8349.609375; 1.08944E-4
8355.468750; 1.11263E-4
8361.328125; 1.05572E-4
8367.187500; 1.07289E-4
8373.046875; 1.07588E-4
8378.906250; 1.05676E-4
8384.765625; 9.69756E-5
8390.625000; 1.08774E-4
8396.484375; 1.10667E-4
8402.343750; 1.02210E-4
8408.203125; 1.01309E-4
8414.062500; 1.01897E-4
8419.921875; 1.03726E-4
8425.781250; 1.10273E-4
8431.640625; 1.00850E-4
8437.500000; 1.02345E-4
8443.359375; 1.12655E-4
8449.218750; 1.08288E-4
8455.078125; 1.03390E-4
8460.937500; 1.01505E-4
8466.796875; 1.03710E-4
8472.656250; 1.09649E-4
8478.515625; 9.69211E-5
8484.375000; 8.99073E-5
8490.234375; 9.89190E-5
8496.093750; 1.03442E-4
8501.953125; 9.91038E-5
8507.812500; 9.42399E-5
8513.671875; 9.61327E-5
8519.531250; 1.02052E-4
8525.390625; 9.70004E-5
8531.250000; 9.46870E-5
8537.109375; 1.00673E-4
8542.968750; 1.01144E-4
8548.828125; 1.06703E-4
8554.687500; 1.11015E-4
8560.546875; 1.10998E-4
8566.406250; 9.71780E-5
8572.265625; 9.81454E-5
8578.125000; 1.05179E-4
8583.984375; 1.08622E-4
8589.843750; 1.05136E-4
8595.703125; 9.87667E-5
8601.562500; 1.02674E-4
8607.421875; 9.93244E-5
8613.281250; 1.00825E-4
8619.140625; 9.89750E-5
8625.000000; 9.55492E-5
8630.859375; 8.99871E-5
8636.718750; 9.99571E-5
8642.578125; 1.05585E-4
8648.437500; 1.06776E-4
8654.296875; 9.87099E-5
8660.156250; 1.10680E-4
8666.015625; 1.03372E-4
8671.875000; 9.89892E-5
8677.734375; 9.97916E-5
8683.593750; 9.75548E-5
8689.453125; 9.73888E-5
8695.312500; 1.07736E-4
8701.171875; 1.13270E-4
8707.031250; 9.68491E-5
8712.890625; 9.60120E-5
8718.750000; 9.48538E-5
8724.609375; 9.47143E-5
8730.468750; 9.24183E-5
8736.328125; 1.00361E-4
8742.187500; 1.06210E-4
8748.046875; 1.03767E-4
8753.906250; 1.08177E-4
8759.765625; 1.03323E-4
8765.625000; 1.07426E-4
8771.484375; 1.05653E-4
8777.343750; 9.97985E-5
8783.203125; 1.00590E-4
8789.062500; 1.00952E-4
8794.921875; 1.00142E-4
8800.781250; 9.64499E-5
8806.640625; 9.99658E-5
8812.500000; 9.55971E-5
8818.359375; 9.91394E-5
8824.218750; 1.03647E-4
8830.078125; 1.06570E-4
8835.937500; 1.04845E-4
8841.796875; 1.00937E-4
8847.656250; 1.09745E-4
8853.515625; 9.94146E-5
8859.375000; 1.04863E-4
8865.234375; 1.01526E-4
8871.093750; 1.03571E-4
8876.953125; 9.99715E-5
8882.812500; 9.35091E-5
8888.671875; 9.61660E-5
8894.531250; 1.07038E-4
8900.390625; 1.08558E-4
8906.250000; 1.01889E-4
8912.109375; 1.00631E-4
8917.968750; 9.76179E-5
8923.828125; 9.08870E-5
8929.687500; 9.68327E-5
8935.546875; 1.10341E-4
8941.406250; 1.04969E-4
8947.265625; 1.17132E-4
8953.125000; 1.07699E-4
8958.984375; 1.03952E-4
8964.843750; 1.00142E-4
8970.703125; 1.02141E-4
8976.562500; 9.65699E-5
8982.421875; 1.00293E-4
8988.281250; 9.71051E-5
8994.140625; 9.87011E-5
9000.000000; 9.13690E-5
9005.859375; 1.01043E-4
9011.718750; 1.03889E-4
9017.578125; 9.87585E-5
9023.437500; 1.03890E-4
9029.296875; 1.06587E-4
9035.156250; 1.00280E-4
9041.015625; 1.04742E-4
9046.875000; 1.05059E-4
9052.734375; 1.06198E-4
9058.593750; 1.07710E-4
9064.453125; 9.68435E-5
9070.312500; 9.66748E-5
9076.171875; 9.53954E-5
9082.031250; 9.08708E-5
9087.890625; 1.00276E-4
9093.750000; 1.07875E-4
9099.609375; 1.02842E-4
9105.468750; 1.00986E-4
9111.328125; 9.94759E-5
9117.187500; 1.02270E-4
9123.046875; 1.01558E-4
9128.906250; 1.00350E-4
9134.765625; 1.02586E-4
9140.625000; 9.57810E-5
9146.484375; 1.00264E-4
9152.343750; 9.81702E-5
9158.203125; 1.01395E-4
9164.062500; 1.11703E-4
9169.921875; 1.10169E-4
9175.781250; 9.94641E-5
9181.640625; 9.76956E-5
9187.500000; 1.01334E-4
9193.359375; 1.04635E-4
9199.218750; 1.04892E-4
9205.078125; 1.02479E-4
9210.937500; 9.80560E-5
9216.796875; 1.00642E-4
9222.656250; 1.07548E-4
9228.515625; 1.02823E-4
9234.375000; 1.06257E-4
9240.234375; 1.15006E-4
9246.093750; 1.08539E-4
9251.953125; 1.03591E-4
9257.812500; 9.60099E-5
9263.671875; 1.08913E-4
9269.531250; 1.12199E-4
9275.390625; 1.03652E-4
9281.250000; 1.05840E-4
9287.109375; 1.09459E-4
9292.968750; 1.08628E-4
9298.828125; 1.07199E-4
9304.687500; 1.03789E-4
9310.546875; 1.07738E-4
9316.406250; 1.00475E-4
9322.265625; 9.58227E-5
9328.125000; 9.99435E-5
9333.984375; 1.07352E-4
9339.843750; 9.84611E-5
9345.703125; 1.00442E-4
9351.562500; 9.73872E-5
9357.421875; 1.00480E-4
9363.281250; 9.67780E-5
9369.140625; 1.05475E-4
9375.000000; 1.06205E-4
9380.859375; 1.15093E-4
9386.718750; 1.06570E-4
9392.578125; 9.43164E-5
9398.437500; 1.04698E-4
9404.296875; 1.05734E-4
9410.156250; 1.12587E-4
9416.015625; 1.15532E-4
9421.875000; 1.03843E-4
9427.734375; 1.09116E-4
9433.593750; 9.85636E-5
9439.453125; 9.22569E-5
9445.312500; 9.48541E-5
9451.171875; 1.08450E-4
9457.031250; 1.03375E-4
9462.890625; 9.69774E-5
9468.750000; 1.13491E-4
9474.609375; 1.15091E-4
9480.468750; 1.10316E-4
9486.328125; 1.06737E-4
9492.187500; 1.08893E-4
9498.046875; 1.10681E-4
9503.906250; 1.08362E-4
9509.765625; 1.06669E-4
9515.625000; 1.10720E-4
9521.484375; 1.00069E-4
9527.343750; 1.07936E-4
9533.203125; 1.07783E-4
9539.062500; 1.11458E-4
9544.921875; 1.03571E-4
9550.781250; 1.02070E-4
9556.640625; 9.17690E-5
9562.500000; 9.52112E-5
9568.359375; 1.02437E-4
9574.218750; 1.06294E-4
9580.078125; 1.07369E-4
9585.937500; 1.01686E-4
9591.796875; 1.02765E-4
9597.656250; 1.00486E-4
9603.515625; 1.01753E-4
9609.375000; 9.48424E-5
9615.234375; 1.09904E-4
9621.093750; 1.06558E-4
9626.953125; 1.02624E-4
9632.812500; 1.01159E-4
9638.671875; 1.06610E-4
9644.531250; 1.10916E-4
9650.390625; 9.57833E-5
9656.250000; 1.02019E-4
9662.109375; 1.11385E-4
9667.968750; 1.07478E-4
9673.828125; 9.19029E-5
9679.687500; 9.96139E-5
9685.546875; 1.02881E-4
9691.406250; 9.62470E-5
9697.265625; 9.73030E-5
9703.125000; 1.11027E-4
9708.984375; 1.07308E-4
9714.843750; 1.05682E-4
9720.703125; 1.07944E-4
9726.562500; 1.10373E-4
9732.421875; 1.14033E-4
9738.281250; 1.11607E-4
9744.140625; 1.12350E-4
9750.000000; 1.07282E-4
9755.859375; 9.96944E-5
9761.718750; 9.48417E-5
