* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:10:58 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 5.625 V 5.625 VC, 5.625 VA 5.625 V 22 - 22k UNW 946.5 uV >22k Distortion at 1,000.0 Hz, -25.00 dBFS: Gain: 29.68 dB THD: 0.011 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0068 %  [10 .. 22] N: 0.25 %  [0..22800 Hz] N+D: 4.375 mV A THD+N: 0.25 %  [0..22800 Hz] SNR: 52.0 dB ENOB: 13.0 bits 2nd harmonic 0.0073 % 149 deg 3rd harmonic 0.0020 % 116 deg 4th harmonic 0.0020 % -119 deg 5th harmonic 0.0019 % -101 deg 6th harmonic 0.0019 % -176 deg 7th harmonic 0.0020 % 28 deg 8th harmonic 0.0018 % -64 deg 9th harmonic 0.0020 % -106 deg 
* Measurement: OSDEHA MU-OUT 5.62V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
1072.265625; 8.47218E-4
1078.125000; 6.70689E-4
1083.984375; 5.27186E-4
1089.843750; 4.66028E-4
1095.703125; 3.56984E-4
1101.562500; 3.16780E-4
1107.421875; 2.99568E-4
1113.281250; 2.28219E-4
1119.140625; 2.10383E-4
1125.000000; 2.08033E-4
1130.859375; 1.70069E-4
1136.718750; 1.82834E-4
1142.578125; 1.56939E-4
1148.437500; 1.44625E-4
1154.296875; 1.47466E-4
1160.156250; 1.33796E-4
1166.015625; 1.29491E-4
1171.875000; 1.14520E-4
1177.734375; 1.21799E-4
1183.593750; 1.21516E-4
1189.453125; 1.22736E-4
1195.312500; 1.11495E-4
1201.171875; 1.13149E-4
1207.031250; 1.14918E-4
1212.890625; 1.04149E-4
1218.750000; 1.05563E-4
1224.609375; 1.12954E-4
1230.468750; 1.14419E-4
1236.328125; 1.24316E-4
1242.187500; 1.15672E-4
1248.046875; 1.16411E-4
1253.906250; 1.24096E-4
1259.765625; 1.14242E-4
1265.625000; 1.16379E-4
1271.484375; 1.21658E-4
1277.343750; 1.18368E-4
1283.203125; 1.09262E-4
1289.062500; 1.16097E-4
1294.921875; 1.14945E-4
1300.781250; 1.07127E-4
1306.640625; 1.18959E-4
1312.500000; 1.30920E-4
1318.359375; 1.25560E-4
1324.218750; 1.15075E-4
1330.078125; 1.06474E-4
1335.937500; 1.19987E-4
1341.796875; 1.21956E-4
1347.656250; 1.12793E-4
1353.515625; 1.15390E-4
1359.375000; 1.20591E-4
1365.234375; 1.13450E-4
1371.093750; 1.08810E-4
1376.953125; 1.15435E-4
1382.812500; 1.07635E-4
1388.671875; 1.10445E-4
1394.531250; 1.01182E-4
1400.390625; 1.08568E-4
1406.250000; 1.14907E-4
1412.109375; 1.21872E-4
1417.968750; 1.13488E-4
1423.828125; 1.13343E-4
1429.687500; 1.04196E-4
1435.546875; 1.06997E-4
1441.406250; 1.11528E-4
1447.265625; 1.16113E-4
1453.125000; 1.06828E-4
1458.984375; 1.18313E-4
1464.843750; 1.15894E-4
1470.703125; 1.12008E-4
1476.562500; 1.04762E-4
1482.421875; 9.58378E-5
1488.281250; 1.08553E-4
1494.140625; 1.14709E-4
1500.000000; 1.12121E-4
1505.859375; 1.19930E-4
1511.718750; 1.14010E-4
1517.578125; 1.06115E-4
1523.437500; 9.76461E-5
1529.296875; 1.06922E-4
1535.156250; 1.19651E-4
1541.015625; 1.17413E-4
1546.875000; 1.03844E-4
1552.734375; 1.07401E-4
1558.593750; 1.09502E-4
1564.453125; 1.05280E-4
1570.312500; 1.11207E-4
1576.171875; 1.19755E-4
1582.031250; 1.16784E-4
1587.890625; 1.15610E-4
1593.750000; 1.07423E-4
1599.609375; 1.09463E-4
1605.468750; 1.03243E-4
1611.328125; 1.11368E-4
1617.187500; 1.07524E-4
1623.046875; 1.09998E-4
1628.906250; 1.09352E-4
1634.765625; 1.09671E-4
1640.625000; 1.16834E-4
1646.484375; 1.18950E-4
1652.343750; 1.18312E-4
1658.203125; 1.01126E-4
1664.062500; 1.08346E-4
1669.921875; 1.18435E-4
1675.781250; 9.88523E-5
1681.640625; 9.79107E-5
1687.500000; 1.16831E-4
1693.359375; 1.07517E-4
1699.218750; 1.09797E-4
1705.078125; 1.12008E-4
1710.937500; 1.13704E-4
1716.796875; 1.15778E-4
1722.656250; 1.09938E-4
1728.515625; 1.04995E-4
1734.375000; 1.07876E-4
1740.234375; 1.15395E-4
1746.093750; 1.16690E-4
1751.953125; 9.65377E-5
1757.812500; 1.00450E-4
1763.671875; 1.07291E-4
1769.531250; 1.08348E-4
1775.390625; 1.08997E-4
1781.250000; 1.07796E-4
1787.109375; 1.00559E-4
1792.968750; 1.06666E-4
1798.828125; 1.14163E-4
1804.687500; 1.15525E-4
1810.546875; 1.12182E-4
1816.406250; 1.07946E-4
1822.265625; 1.15969E-4
1828.125000; 1.11394E-4
1833.984375; 1.13727E-4
1839.843750; 1.13276E-4
1845.703125; 1.05867E-4
1851.562500; 1.04459E-4
1857.421875; 1.03296E-4
1863.281250; 1.16570E-4
1869.140625; 1.17142E-4
1875.000000; 9.86057E-5
1880.859375; 1.07897E-4
1886.718750; 9.82682E-5
1892.578125; 1.07942E-4
1898.437500; 1.19695E-4
1904.296875; 1.09710E-4
1910.156250; 1.04906E-4
1916.015625; 1.10432E-4
1921.875000; 1.17672E-4
1927.734375; 1.20108E-4
1933.593750; 1.02366E-4
1939.453125; 1.12199E-4
1945.312500; 1.05575E-4
1951.171875; 1.02057E-4
1957.031250; 1.12211E-4
1962.890625; 1.06667E-4
1968.750000; 1.06411E-4
1974.609375; 1.14051E-4
1980.468750; 1.14021E-4
1986.328125; 1.10810E-4
1992.187500; 1.50962E-4
1998.046875; 3.57888E-4
2003.906250; 2.87412E-4
2009.765625; 1.13196E-4
2015.625000; 1.15994E-4
2021.484375; 1.03661E-4
2027.343750; 9.51651E-5
2033.203125; 9.62600E-5
2039.062500; 1.07015E-4
2044.921875; 1.14850E-4
2050.781250; 1.21415E-4
2056.640625; 1.27784E-4
2062.500000; 1.20765E-4
2068.359375; 1.08639E-4
2074.218750; 1.18720E-4
2080.078125; 1.26285E-4
2085.937500; 1.09146E-4
2091.796875; 1.07438E-4
2097.656250; 1.10047E-4
2103.515625; 1.06804E-4
2109.375000; 1.13523E-4
2115.234375; 1.11340E-4
2121.093750; 1.05036E-4
2126.953125; 1.10409E-4
2132.812500; 1.23326E-4
2138.671875; 1.23029E-4
2144.531250; 1.08714E-4
2150.390625; 1.15743E-4
2156.250000; 1.10995E-4
2162.109375; 1.03285E-4
2167.968750; 1.15510E-4
2173.828125; 1.05594E-4
2179.687500; 9.71666E-5
2185.546875; 1.05825E-4
2191.406250; 1.17728E-4
2197.265625; 1.21890E-4
2203.125000; 1.12449E-4
2208.984375; 1.14280E-4
2214.843750; 1.10368E-4
2220.703125; 1.06884E-4
2226.562500; 1.16689E-4
2232.421875; 1.15808E-4
2238.281250; 1.07013E-4
2244.140625; 1.05566E-4
2250.000000; 1.10843E-4
2255.859375; 1.05859E-4
2261.718750; 1.12066E-4
2267.578125; 1.12932E-4
2273.437500; 1.13559E-4
2279.296875; 1.05299E-4
2285.156250; 1.10482E-4
2291.015625; 1.05586E-4
2296.875000; 1.02146E-4
2302.734375; 1.12921E-4
2308.593750; 1.07218E-4
2314.453125; 1.02949E-4
2320.312500; 9.73763E-5
2326.171875; 8.94204E-5
2332.031250; 9.73725E-5
2337.890625; 1.00627E-4
2343.750000; 1.14692E-4
2349.609375; 1.05926E-4
2355.468750; 1.07994E-4
2361.328125; 1.12279E-4
2367.187500; 1.07397E-4
2373.046875; 9.32547E-5
2378.906250; 1.06380E-4
2384.765625; 1.21905E-4
2390.625000; 1.21745E-4
2396.484375; 1.26654E-4
2402.343750; 1.14060E-4
2408.203125; 1.20586E-4
2414.062500; 1.14779E-4
2419.921875; 1.07588E-4
2425.781250; 1.12845E-4
2431.640625; 1.09665E-4
2437.500000; 1.20074E-4
2443.359375; 1.12419E-4
2449.218750; 1.12799E-4
2455.078125; 1.07379E-4
2460.937500; 1.15541E-4
2466.796875; 1.13760E-4
2472.656250; 1.02064E-4
2478.515625; 1.01531E-4
2484.375000; 1.09119E-4
2490.234375; 1.03485E-4
2496.093750; 1.03336E-4
2501.953125; 1.04053E-4
2507.812500; 1.10533E-4
2513.671875; 1.02615E-4
2519.531250; 1.06829E-4
2525.390625; 9.93814E-5
2531.250000; 1.04765E-4
2537.109375; 1.03676E-4
2542.968750; 1.17342E-4
2548.828125; 1.15060E-4
2554.687500; 1.14763E-4
2560.546875; 1.18993E-4
2566.406250; 1.14394E-4
2572.265625; 1.08988E-4
2578.125000; 1.09223E-4
2583.984375; 1.02971E-4
2589.843750; 1.05873E-4
2595.703125; 1.07193E-4
2601.562500; 1.09814E-4
2607.421875; 1.07278E-4
2613.281250; 1.14607E-4
2619.140625; 1.16998E-4
2625.000000; 1.32568E-4
2630.859375; 1.21237E-4
2636.718750; 1.12118E-4
2642.578125; 1.07072E-4
2648.437500; 9.72036E-5
2654.296875; 1.09083E-4
2660.156250; 1.09258E-4
2666.015625; 9.96319E-5
2671.875000; 1.07004E-4
2677.734375; 1.05303E-4
2683.593750; 1.15961E-4
2689.453125; 1.00260E-4
2695.312500; 9.55853E-5
2701.171875; 1.11107E-4
2707.031250; 1.12219E-4
2712.890625; 1.06910E-4
2718.750000; 1.08369E-4
2724.609375; 1.12301E-4
2730.468750; 1.00170E-4
2736.328125; 1.08948E-4
2742.187500; 1.18018E-4
2748.046875; 1.14958E-4
2753.906250; 1.18077E-4
2759.765625; 1.07859E-4
2765.625000; 9.47500E-5
2771.484375; 1.04798E-4
2777.343750; 1.25249E-4
2783.203125; 1.10405E-4
2789.062500; 9.63435E-5
2794.921875; 1.08355E-4
2800.781250; 1.22128E-4
2806.640625; 1.13992E-4
2812.500000; 1.12924E-4
2818.359375; 1.17339E-4
2824.218750; 1.13626E-4
2830.078125; 1.09918E-4
2835.937500; 1.05909E-4
2841.796875; 1.15478E-4
2847.656250; 1.12285E-4
2853.515625; 1.06951E-4
2859.375000; 1.04549E-4
2865.234375; 9.94370E-5
2871.093750; 1.03484E-4
2876.953125; 1.08143E-4
2882.812500; 1.19022E-4
2888.671875; 1.19815E-4
2894.531250; 1.23021E-4
2900.390625; 1.21667E-4
2906.250000; 1.12939E-4
2912.109375; 1.11940E-4
2917.968750; 1.13089E-4
2923.828125; 1.03974E-4
2929.687500; 1.11204E-4
2935.546875; 9.99013E-5
2941.406250; 1.05113E-4
2947.265625; 1.04485E-4
2953.125000; 1.02328E-4
2958.984375; 1.03369E-4
2964.843750; 1.06260E-4
2970.703125; 1.03494E-4
2976.562500; 1.11926E-4
2982.421875; 1.20232E-4
2988.281250; 1.15348E-4
2994.140625; 1.06769E-4
3000.000000; 1.06027E-4
3005.859375; 1.10535E-4
3011.718750; 1.16147E-4
3017.578125; 1.15091E-4
3023.437500; 9.92266E-5
3029.296875; 1.01170E-4
3035.156250; 1.02043E-4
3041.015625; 1.19688E-4
3046.875000; 1.18196E-4
3052.734375; 9.96666E-5
3058.593750; 1.01895E-4
3064.453125; 1.08276E-4
3070.312500; 1.21287E-4
3076.171875; 1.24622E-4
3082.031250; 1.12682E-4
3087.890625; 1.01704E-4
3093.750000; 1.05347E-4
3099.609375; 1.02784E-4
3105.468750; 1.10526E-4
3111.328125; 1.22066E-4
3117.187500; 1.08666E-4
3123.046875; 1.11860E-4
3128.906250; 1.07570E-4
3134.765625; 1.05984E-4
3140.625000; 1.12470E-4
3146.484375; 1.17997E-4
3152.343750; 1.15787E-4
3158.203125; 1.11716E-4
3164.062500; 1.00275E-4
3169.921875; 1.01714E-4
3175.781250; 1.05906E-4
3181.640625; 1.09041E-4
3187.500000; 1.01386E-4
3193.359375; 1.04083E-4
3199.218750; 1.00084E-4
3205.078125; 1.08364E-4
3210.937500; 1.04012E-4
3216.796875; 1.03924E-4
3222.656250; 1.13022E-4
3228.515625; 1.08494E-4
3234.375000; 9.59866E-5
3240.234375; 9.65625E-5
3246.093750; 1.08129E-4
3251.953125; 1.11582E-4
3257.812500; 1.19060E-4
3263.671875; 1.06686E-4
3269.531250; 1.13240E-4
3275.390625; 1.13664E-4
3281.250000; 1.10789E-4
3287.109375; 1.24546E-4
3292.968750; 1.31392E-4
3298.828125; 1.16136E-4
3304.687500; 1.04999E-4
3310.546875; 1.02450E-4
3316.406250; 1.09269E-4
3322.265625; 1.20471E-4
3328.125000; 1.19564E-4
3333.984375; 1.17394E-4
3339.843750; 1.15728E-4
3345.703125; 1.21134E-4
3351.562500; 1.08503E-4
3357.421875; 1.02360E-4
3363.281250; 1.06322E-4
3369.140625; 1.13364E-4
3375.000000; 1.03021E-4
3380.859375; 9.01493E-5
3386.718750; 9.12106E-5
3392.578125; 9.78785E-5
3398.437500; 1.11236E-4
3404.296875; 1.00855E-4
3410.156250; 9.82512E-5
3416.015625; 1.06621E-4
3421.875000; 1.16107E-4
3427.734375; 1.17373E-4
3433.593750; 1.23614E-4
3439.453125; 1.13630E-4
3445.312500; 1.21011E-4
3451.171875; 1.19593E-4
3457.031250; 1.07138E-4
3462.890625; 1.04712E-4
3468.750000; 1.02049E-4
3474.609375; 1.00743E-4
3480.468750; 1.05626E-4
3486.328125; 1.00620E-4
3492.187500; 9.31990E-5
3498.046875; 1.01603E-4
3503.906250; 1.05075E-4
3509.765625; 1.04564E-4
3515.625000; 1.13295E-4
3521.484375; 1.19852E-4
3527.343750; 1.20698E-4
3533.203125; 1.19023E-4
3539.062500; 1.06197E-4
3544.921875; 1.08317E-4
3550.781250; 1.06706E-4
3556.640625; 1.08518E-4
3562.500000; 1.06333E-4
3568.359375; 9.32596E-5
3574.218750; 1.06317E-4
3580.078125; 1.15922E-4
3585.937500; 1.13018E-4
3591.796875; 1.21209E-4
3597.656250; 1.31081E-4
3603.515625; 1.07089E-4
3609.375000; 1.02844E-4
3615.234375; 1.10383E-4
3621.093750; 1.05317E-4
3626.953125; 1.05289E-4
3632.812500; 1.08459E-4
3638.671875; 1.10671E-4
3644.531250; 1.16608E-4
3650.390625; 1.07927E-4
3656.250000; 1.03372E-4
3662.109375; 1.12573E-4
3667.968750; 1.18143E-4
3673.828125; 1.21446E-4
3679.687500; 1.18469E-4
3685.546875; 1.11518E-4
3691.406250; 1.13841E-4
3697.265625; 1.07711E-4
3703.125000; 1.00844E-4
3708.984375; 9.90925E-5
3714.843750; 1.09650E-4
3720.703125; 1.11087E-4
3726.562500; 1.04804E-4
3732.421875; 1.09571E-4
3738.281250; 1.05659E-4
3744.140625; 1.02368E-4
3750.000000; 9.45264E-5
3755.859375; 1.06404E-4
3761.718750; 1.17990E-4
3767.578125; 1.09538E-4
3773.437500; 1.09556E-4
3779.296875; 1.09200E-4
3785.156250; 1.08538E-4
3791.015625; 1.03284E-4
3796.875000; 1.05554E-4
3802.734375; 1.04871E-4
3808.593750; 9.74173E-5
3814.453125; 1.03095E-4
3820.312500; 1.09946E-4
3826.171875; 1.12689E-4
3832.031250; 1.02833E-4
3837.890625; 9.95720E-5
3843.750000; 8.93733E-5
3849.609375; 1.04321E-4
3855.468750; 1.06877E-4
3861.328125; 1.06343E-4
3867.187500; 9.77714E-5
3873.046875; 9.61006E-5
3878.906250; 1.01242E-4
3884.765625; 1.13443E-4
3890.625000; 1.10226E-4
3896.484375; 9.15613E-5
3902.343750; 9.38450E-5
3908.203125; 1.12576E-4
3914.062500; 1.13887E-4
3919.921875; 1.12749E-4
3925.781250; 1.07584E-4
3931.640625; 1.08304E-4
3937.500000; 1.19681E-4
3943.359375; 1.22189E-4
3949.218750; 1.14929E-4
3955.078125; 1.06666E-4
3960.937500; 1.11927E-4
3966.796875; 1.10573E-4
3972.656250; 1.10475E-4
3978.515625; 1.13868E-4
3984.375000; 1.14073E-4
3990.234375; 1.02916E-4
3996.093750; 1.04592E-4
4001.953125; 1.18461E-4
4007.812500; 1.10179E-4
4013.671875; 1.10189E-4
4019.531250; 1.07260E-4
4025.390625; 1.05103E-4
4031.250000; 1.12773E-4
4037.109375; 1.13027E-4
4042.968750; 1.09446E-4
4048.828125; 1.07777E-4
4054.687500; 1.14521E-4
4060.546875; 1.12085E-4
4066.406250; 1.12551E-4
4072.265625; 1.22707E-4
4078.125000; 1.12898E-4
4083.984375; 1.12999E-4
4089.843750; 1.07402E-4
4095.703125; 9.75775E-5
4101.562500; 1.14390E-4
4107.421875; 1.15884E-4
4113.281250; 1.23581E-4
4119.140625; 1.21893E-4
4125.000000; 1.16703E-4
4130.859375; 1.08566E-4
4136.718750; 1.03111E-4
4142.578125; 1.05697E-4
4148.437500; 1.14933E-4
4154.296875; 1.20673E-4
4160.156250; 1.18167E-4
4166.015625; 1.21822E-4
4171.875000; 1.17276E-4
4177.734375; 1.04562E-4
4183.593750; 1.02940E-4
4189.453125; 1.05929E-4
4195.312500; 1.13608E-4
4201.171875; 1.08121E-4
4207.031250; 1.10911E-4
4212.890625; 1.08857E-4
4218.750000; 1.19552E-4
4224.609375; 1.23937E-4
4230.468750; 1.10466E-4
4236.328125; 1.13366E-4
4242.187500; 1.20236E-4
4248.046875; 1.08869E-4
4253.906250; 1.10005E-4
4259.765625; 1.12706E-4
4265.625000; 9.59589E-5
4271.484375; 1.02003E-4
4277.343750; 1.01617E-4
4283.203125; 1.13853E-4
4289.062500; 1.12113E-4
4294.921875; 1.06957E-4
4300.781250; 1.12397E-4
4306.640625; 1.12653E-4
4312.500000; 1.15453E-4
4318.359375; 1.01667E-4
4324.218750; 1.10195E-4
4330.078125; 1.15548E-4
4335.937500; 1.15694E-4
4341.796875; 1.15949E-4
4347.656250; 1.26882E-4
4353.515625; 1.13612E-4
4359.375000; 1.01681E-4
4365.234375; 1.09377E-4
4371.093750; 1.04901E-4
4376.953125; 1.13907E-4
4382.812500; 1.16178E-4
