* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 12:49:35 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA ANODE-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 56.18 V 56.18 VC, 56.18 VA 56.18 V 22 - 22k UNW 885.2 uV >22k Distortion at 1,000.0 Hz, -5.01 dBFS: Gain: 29.34 dB THD: 0.032 % based on 21 harmonics  [0..22800 Hz] HHD: 0.00066 %  [10 .. 22] N: 0.023 %  [0..22800 Hz] N+D: 21.03 mV A THD+N: 0.039 %  [0..22800 Hz] SNR: 72.9 dB ENOB: 12.4 bits 2nd harmonic 0.031 % -135 deg 3rd harmonic 0.0074 % -132 deg 4th harmonic 0.0030 % 156 deg 5th harmonic 0.0021 % -25 deg 6th harmonic 0.00075 % 142 deg 7th harmonic 0.00034 % -2 deg 8th harmonic 0.00023 % 85 deg 9th harmonic 0.00022 % 54 deg 
* Measurement: OSDEHA A-OUT 56.2
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
4113.281250; 1.00861E-4
4119.140625; 1.02942E-4
4125.000000; 9.69739E-5
4130.859375; 1.00923E-4
4136.718750; 1.12740E-4
4142.578125; 1.14767E-4
4148.437500; 9.39821E-5
4154.296875; 1.07706E-4
4160.156250; 1.20517E-4
4166.015625; 1.11273E-4
4171.875000; 9.59621E-5
4177.734375; 1.01129E-4
4183.593750; 1.07790E-4
4189.453125; 1.15474E-4
4195.312500; 1.15526E-4
4201.171875; 1.12545E-4
4207.031250; 1.04149E-4
4212.890625; 1.01629E-4
4218.750000; 1.12902E-4
4224.609375; 1.03591E-4
4230.468750; 9.98302E-5
4236.328125; 1.09196E-4
4242.187500; 1.04621E-4
4248.046875; 1.15899E-4
4253.906250; 9.81501E-5
4259.765625; 1.13531E-4
4265.625000; 1.19681E-4
4271.484375; 1.06989E-4
4277.343750; 9.57395E-5
4283.203125; 9.29409E-5
4289.062500; 9.84917E-5
4294.921875; 1.09402E-4
4300.781250; 1.11951E-4
4306.640625; 1.16000E-4
4312.500000; 1.20708E-4
4318.359375; 1.04788E-4
4324.218750; 1.06190E-4
4330.078125; 1.06207E-4
4335.937500; 1.07940E-4
4341.796875; 9.93540E-5
4347.656250; 1.04779E-4
4353.515625; 1.00660E-4
4359.375000; 1.02382E-4
4365.234375; 1.14885E-4
4371.093750; 1.08689E-4
4376.953125; 1.09047E-4
4382.812500; 1.09010E-4
4388.671875; 1.01277E-4
4394.531250; 9.73554E-5
4400.390625; 9.99687E-5
4406.250000; 1.05179E-4
4412.109375; 1.09460E-4
4417.968750; 1.08062E-4
4423.828125; 1.02541E-4
4429.687500; 9.87190E-5
4435.546875; 9.49806E-5
4441.406250; 1.01603E-4
4447.265625; 1.06950E-4
4453.125000; 1.00363E-4
4458.984375; 1.01946E-4
4464.843750; 1.14611E-4
4470.703125; 9.97822E-5
4476.562500; 9.46959E-5
4482.421875; 1.14154E-4
4488.281250; 1.19233E-4
4494.140625; 9.97273E-5
4500.000000; 9.86724E-5
4505.859375; 1.11790E-4
4511.718750; 1.14099E-4
4517.578125; 1.05754E-4
4523.437500; 1.01540E-4
4529.296875; 1.04511E-4
4535.156250; 1.00732E-4
4541.015625; 1.00272E-4
4546.875000; 1.05349E-4
4552.734375; 1.07503E-4
4558.593750; 1.04591E-4
4564.453125; 1.01249E-4
4570.312500; 1.07169E-4
4576.171875; 1.09731E-4
4582.031250; 9.53866E-5
4587.890625; 9.62298E-5
4593.750000; 1.04914E-4
4599.609375; 1.09189E-4
4605.468750; 1.13399E-4
4611.328125; 1.11072E-4
4617.187500; 1.05755E-4
4623.046875; 1.05039E-4
4628.906250; 1.06098E-4
4634.765625; 1.03401E-4
4640.625000; 9.42252E-5
4646.484375; 1.12504E-4
4652.343750; 1.13370E-4
4658.203125; 1.04125E-4
4664.062500; 1.01510E-4
4669.921875; 1.06707E-4
4675.781250; 1.10231E-4
4681.640625; 9.89017E-5
4687.500000; 9.44435E-5
4693.359375; 1.09985E-4
4699.218750; 1.11352E-4
4705.078125; 1.06838E-4
4710.937500; 1.10584E-4
4716.796875; 1.03167E-4
4722.656250; 9.56705E-5
4728.515625; 9.63667E-5
4734.375000; 9.62867E-5
4740.234375; 9.71988E-5
4746.093750; 1.09290E-4
4751.953125; 1.14418E-4
4757.812500; 1.00089E-4
4763.671875; 1.01086E-4
4769.531250; 1.08672E-4
4775.390625; 1.05945E-4
4781.250000; 9.41066E-5
4787.109375; 9.93735E-5
4792.968750; 1.03174E-4
4798.828125; 1.03183E-4
4804.687500; 1.02808E-4
4810.546875; 1.07478E-4
4816.406250; 1.11932E-4
4822.265625; 1.07439E-4
4828.125000; 9.29476E-5
4833.984375; 9.54378E-5
4839.843750; 1.03382E-4
4845.703125; 1.02557E-4
4851.562500; 1.01843E-4
4857.421875; 1.04123E-4
4863.281250; 1.13846E-4
4869.140625; 1.19658E-4
4875.000000; 9.98267E-5
4880.859375; 9.42754E-5
4886.718750; 9.41653E-5
4892.578125; 9.59058E-5
4898.437500; 9.90668E-5
4904.296875; 9.96184E-5
4910.156250; 1.08609E-4
4916.015625; 1.02084E-4
4921.875000; 9.72725E-5
4927.734375; 1.03399E-4
4933.593750; 1.00925E-4
4939.453125; 9.74513E-5
4945.312500; 9.63791E-5
4951.171875; 1.09821E-4
4957.031250; 1.05135E-4
4962.890625; 1.11298E-4
4968.750000; 1.04778E-4
4974.609375; 9.75498E-5
4980.468750; 9.76658E-5
4986.328125; 1.00639E-4
4992.187500; 3.35210E-4
4998.046875; 1.09996E-3
5003.906250; 8.71810E-4
5009.765625; 1.48864E-4
5015.625000; 1.06054E-4
5021.484375; 1.01767E-4
5027.343750; 1.12719E-4
5033.203125; 1.08251E-4
5039.062500; 1.02063E-4
5044.921875; 9.86024E-5
5050.781250; 1.02542E-4
5056.640625; 1.03583E-4
5062.500000; 1.00407E-4
5068.359375; 9.86809E-5
5074.218750; 1.01929E-4
5080.078125; 1.01676E-4
5085.937500; 1.02961E-4
5091.796875; 1.09477E-4
5097.656250; 1.02545E-4
5103.515625; 1.06569E-4
5109.375000; 1.10230E-4
5115.234375; 1.04121E-4
5121.093750; 1.07334E-4
5126.953125; 1.05113E-4
5132.812500; 1.11668E-4
5138.671875; 1.10441E-4
5144.531250; 1.08866E-4
5150.390625; 1.18510E-4
5156.250000; 1.12759E-4
5162.109375; 1.02362E-4
5167.968750; 1.12238E-4
5173.828125; 1.05075E-4
5179.687500; 1.01027E-4
5185.546875; 9.94995E-5
5191.406250; 9.95758E-5
5197.265625; 1.02289E-4
5203.125000; 1.02530E-4
5208.984375; 1.03217E-4
5214.843750; 1.05038E-4
5220.703125; 1.17791E-4
5226.562500; 1.08796E-4
5232.421875; 1.00372E-4
5238.281250; 1.07476E-4
5244.140625; 9.98015E-5
5250.000000; 9.14068E-5
5255.859375; 8.86311E-5
5261.718750; 9.95934E-5
5267.578125; 9.75025E-5
5273.437500; 1.01900E-4
5279.296875; 1.00341E-4
5285.156250; 1.01295E-4
5291.015625; 9.93001E-5
5296.875000; 1.05562E-4
5302.734375; 9.93373E-5
5308.593750; 1.04210E-4
5314.453125; 1.05738E-4
5320.312500; 1.10216E-4
5326.171875; 1.09000E-4
5332.031250; 1.02123E-4
5337.890625; 1.03542E-4
5343.750000; 1.02511E-4
5349.609375; 1.01090E-4
5355.468750; 1.05794E-4
5361.328125; 1.06133E-4
5367.187500; 9.99286E-5
5373.046875; 1.00644E-4
5378.906250; 1.06975E-4
5384.765625; 1.06010E-4
5390.625000; 9.02950E-5
5396.484375; 9.56063E-5
5402.343750; 1.13497E-4
5408.203125; 1.08117E-4
5414.062500; 1.03596E-4
5419.921875; 1.08771E-4
5425.781250; 1.13964E-4
5431.640625; 1.10546E-4
5437.500000; 1.04628E-4
5443.359375; 1.00131E-4
5449.218750; 9.17195E-5
5455.078125; 1.04945E-4
5460.937500; 1.05698E-4
5466.796875; 9.98852E-5
5472.656250; 9.74536E-5
5478.515625; 1.06144E-4
5484.375000; 1.09689E-4
5490.234375; 1.00798E-4
5496.093750; 1.05872E-4
5501.953125; 1.02541E-4
5507.812500; 9.20517E-5
5513.671875; 9.92986E-5
5519.531250; 1.01534E-4
5525.390625; 9.75593E-5
5531.250000; 1.02335E-4
5537.109375; 9.47023E-5
5542.968750; 9.64564E-5
5548.828125; 1.11039E-4
5554.687500; 1.14372E-4
5560.546875; 1.01361E-4
5566.406250; 9.83947E-5
5572.265625; 1.02144E-4
5578.125000; 9.93629E-5
5583.984375; 9.71874E-5
5589.843750; 9.66976E-5
5595.703125; 9.92871E-5
5601.562500; 9.71140E-5
5607.421875; 1.07262E-4
5613.281250; 1.13472E-4
5619.140625; 9.68819E-5
5625.000000; 1.00479E-4
5630.859375; 1.14767E-4
5636.718750; 1.06134E-4
5642.578125; 1.07869E-4
5648.437500; 1.14687E-4
5654.296875; 1.08824E-4
5660.156250; 1.05223E-4
5666.015625; 9.75092E-5
5671.875000; 1.02360E-4
5677.734375; 1.04057E-4
5683.593750; 9.87849E-5
5689.453125; 1.02359E-4
5695.312500; 8.78612E-5
5701.171875; 9.90249E-5
5707.031250; 9.82529E-5
5712.890625; 9.94243E-5
5718.750000; 1.06006E-4
5724.609375; 1.02698E-4
5730.468750; 1.05364E-4
5736.328125; 1.12001E-4
5742.187500; 1.11053E-4
5748.046875; 9.39089E-5
5753.906250; 1.00165E-4
5759.765625; 1.00907E-4
5765.625000; 9.61003E-5
5771.484375; 9.68392E-5
5777.343750; 1.06657E-4
5783.203125; 1.15110E-4
5789.062500; 1.10072E-4
5794.921875; 1.00108E-4
5800.781250; 9.83375E-5
5806.640625; 1.10781E-4
5812.500000; 1.08347E-4
5818.359375; 9.62126E-5
5824.218750; 1.00014E-4
5830.078125; 1.07983E-4
5835.937500; 1.17990E-4
5841.796875; 1.08766E-4
5847.656250; 1.01945E-4
5853.515625; 1.02806E-4
5859.375000; 1.01734E-4
5865.234375; 1.00432E-4
5871.093750; 1.06828E-4
5876.953125; 1.04920E-4
5882.812500; 9.92292E-5
5888.671875; 1.05736E-4
5894.531250; 1.07747E-4
5900.390625; 1.08516E-4
5906.250000; 9.96070E-5
5912.109375; 1.11376E-4
5917.968750; 1.04792E-4
5923.828125; 1.01033E-4
5929.687500; 1.06634E-4
5935.546875; 1.00706E-4
5941.406250; 1.06488E-4
5947.265625; 1.09114E-4
5953.125000; 1.06661E-4
5958.984375; 1.01360E-4
5964.843750; 1.09204E-4
5970.703125; 1.11015E-4
5976.562500; 1.06478E-4
5982.421875; 1.18833E-4
5988.281250; 1.13231E-4
5994.140625; 2.04806E-4
6000.000000; 3.67449E-4
6005.859375; 2.11253E-4
6011.718750; 1.05192E-4
6017.578125; 9.48877E-5
6023.437500; 9.54813E-5
6029.296875; 9.64775E-5
6035.156250; 1.04787E-4
6041.015625; 9.81177E-5
6046.875000; 1.02031E-4
6052.734375; 1.03216E-4
6058.593750; 1.00731E-4
6064.453125; 9.85364E-5
6070.312500; 1.09485E-4
6076.171875; 1.05719E-4
6082.031250; 9.92666E-5
6087.890625; 1.05496E-4
6093.750000; 1.12096E-4
6099.609375; 1.16240E-4
6105.468750; 9.99573E-5
6111.328125; 9.98540E-5
6117.187500; 1.04445E-4
6123.046875; 9.60913E-5
6128.906250; 9.80650E-5
6134.765625; 1.00532E-4
6140.625000; 1.06029E-4
6146.484375; 1.06132E-4
6152.343750; 1.05537E-4
6158.203125; 1.08158E-4
6164.062500; 1.03237E-4
6169.921875; 1.00936E-4
6175.781250; 1.08001E-4
6181.640625; 1.01886E-4
6187.500000; 1.06524E-4
6193.359375; 1.09475E-4
6199.218750; 1.00054E-4
6205.078125; 9.93047E-5
6210.937500; 9.84041E-5
6216.796875; 9.55791E-5
6222.656250; 1.07296E-4
6228.515625; 1.26575E-4
6234.375000; 1.20048E-4
6240.234375; 1.09033E-4
6246.093750; 1.10063E-4
6251.953125; 1.08131E-4
6257.812500; 9.66110E-5
6263.671875; 1.04716E-4
6269.531250; 1.12840E-4
6275.390625; 1.16049E-4
6281.250000; 1.06295E-4
6287.109375; 1.04760E-4
6292.968750; 1.00652E-4
6298.828125; 1.04584E-4
6304.687500; 1.08478E-4
6310.546875; 9.88997E-5
6316.406250; 1.04834E-4
6322.265625; 1.00414E-4
6328.125000; 1.11690E-4
6333.984375; 1.02927E-4
6339.843750; 1.06752E-4
6345.703125; 1.08709E-4
6351.562500; 1.00221E-4
6357.421875; 1.01983E-4
6363.281250; 1.07154E-4
6369.140625; 1.05888E-4
6375.000000; 1.07648E-4
6380.859375; 1.14516E-4
6386.718750; 1.10254E-4
6392.578125; 1.06040E-4
6398.437500; 1.03876E-4
6404.296875; 1.07747E-4
6410.156250; 1.13791E-4
6416.015625; 1.04269E-4
6421.875000; 1.03698E-4
6427.734375; 1.02741E-4
6433.593750; 9.31183E-5
6439.453125; 9.11035E-5
6445.312500; 1.02234E-4
6451.171875; 1.02838E-4
6457.031250; 9.69819E-5
6462.890625; 1.04029E-4
6468.750000; 9.88328E-5
6474.609375; 1.00128E-4
6480.468750; 1.01679E-4
6486.328125; 9.95768E-5
6492.187500; 1.02435E-4
6498.046875; 1.05476E-4
6503.906250; 1.11788E-4
6509.765625; 1.03724E-4
6515.625000; 1.00630E-4
6521.484375; 9.73829E-5
6527.343750; 9.78117E-5
6533.203125; 1.07145E-4
6539.062500; 1.10049E-4
6544.921875; 1.02409E-4
6550.781250; 1.00934E-4
6556.640625; 1.02117E-4
6562.500000; 9.68537E-5
6568.359375; 1.02530E-4
6574.218750; 1.15795E-4
6580.078125; 1.13743E-4
6585.937500; 1.02778E-4
6591.796875; 9.33268E-5
6597.656250; 9.77700E-5
6603.515625; 1.07151E-4
6609.375000; 1.06021E-4
6615.234375; 1.09123E-4
6621.093750; 9.92459E-5
6626.953125; 1.03924E-4
6632.812500; 1.12727E-4
6638.671875; 1.04872E-4
6644.531250; 9.47264E-5
6650.390625; 9.87152E-5
6656.250000; 1.09808E-4
6662.109375; 1.04611E-4
6667.968750; 9.40887E-5
6673.828125; 9.64272E-5
6679.687500; 1.16665E-4
6685.546875; 1.05252E-4
6691.406250; 8.96687E-5
6697.265625; 1.06419E-4
6703.125000; 1.08652E-4
6708.984375; 1.05710E-4
6714.843750; 1.03902E-4
6720.703125; 1.08198E-4
6726.562500; 1.06915E-4
6732.421875; 1.07754E-4
6738.281250; 1.09704E-4
6744.140625; 1.07324E-4
6750.000000; 1.05390E-4
6755.859375; 1.06574E-4
6761.718750; 1.01077E-4
6767.578125; 9.95873E-5
6773.437500; 1.10267E-4
6779.296875; 1.03468E-4
6785.156250; 9.75535E-5
6791.015625; 9.66096E-5
6796.875000; 1.00818E-4
6802.734375; 9.75779E-5
6808.593750; 9.29737E-5
6814.453125; 8.54653E-5
6820.312500; 9.41573E-5
6826.171875; 1.02767E-4
6832.031250; 1.06811E-4
6837.890625; 9.96175E-5
6843.750000; 1.01635E-4
6849.609375; 9.47800E-5
6855.468750; 1.04337E-4
6861.328125; 1.04593E-4
6867.187500; 1.01862E-4
6873.046875; 1.10574E-4
6878.906250; 9.88624E-5
6884.765625; 1.06688E-4
6890.625000; 9.91174E-5
6896.484375; 9.58289E-5
6902.343750; 1.03566E-4
6908.203125; 1.07060E-4
6914.062500; 1.01775E-4
6919.921875; 1.07771E-4
6925.781250; 1.08426E-4
6931.640625; 1.07900E-4
6937.500000; 1.09430E-4
6943.359375; 9.91438E-5
6949.218750; 9.40082E-5
6955.078125; 1.03646E-4
6960.937500; 1.06515E-4
6966.796875; 9.17417E-5
6972.656250; 9.57958E-5
6978.515625; 9.96853E-5
6984.375000; 9.34200E-5
6990.234375; 9.75779E-5
6996.093750; 1.99007E-4
7001.953125; 2.33096E-4
7007.812500; 1.24179E-4
7013.671875; 1.06612E-4
7019.531250; 1.02169E-4
7025.390625; 1.10244E-4
7031.250000; 1.00687E-4
7037.109375; 1.08377E-4
7042.968750; 9.79127E-5
7048.828125; 1.11071E-4
7054.687500; 1.11297E-4
7060.546875; 1.02301E-4
7066.406250; 1.02118E-4
7072.265625; 9.86930E-5
7078.125000; 9.54599E-5
7083.984375; 9.43658E-5
7089.843750; 1.03077E-4
7095.703125; 1.17945E-4
7101.562500; 1.15275E-4
7107.421875; 1.04369E-4
7113.281250; 1.01136E-4
7119.140625; 1.08386E-4
7125.000000; 1.10009E-4
7130.859375; 9.72308E-5
7136.718750; 9.95362E-5
7142.578125; 1.03905E-4
7148.437500; 1.05420E-4
7154.296875; 1.13759E-4
7160.156250; 1.15750E-4
7166.015625; 1.07726E-4
7171.875000; 1.09187E-4
7177.734375; 1.02377E-4
7183.593750; 9.42445E-5
7189.453125; 9.80357E-5
7195.312500; 1.09871E-4
7201.171875; 1.13514E-4
7207.031250; 1.09956E-4
7212.890625; 1.12025E-4
7218.750000; 1.15985E-4
7224.609375; 1.13261E-4
7230.468750; 1.08416E-4
7236.328125; 1.04758E-4
7242.187500; 1.04926E-4
7248.046875; 1.03179E-4
7253.906250; 9.62563E-5
7259.765625; 9.67568E-5
7265.625000; 9.47215E-5
7271.484375; 9.55515E-5
7277.343750; 9.83030E-5
7283.203125; 1.04531E-4
7289.062500; 1.04041E-4
7294.921875; 1.02606E-4
7300.781250; 1.04317E-4
7306.640625; 9.09789E-5
7312.500000; 1.00206E-4
7318.359375; 1.09976E-4
7324.218750; 1.07412E-4
7330.078125; 1.03194E-4
7335.937500; 1.02004E-4
7341.796875; 1.07000E-4
7347.656250; 1.07007E-4
7353.515625; 9.26620E-5
7359.375000; 1.00595E-4
7365.234375; 1.02843E-4
7371.093750; 1.04106E-4
7376.953125; 1.03904E-4
7382.812500; 1.09002E-4
7388.671875; 1.05397E-4
7394.531250; 9.78903E-5
7400.390625; 9.20789E-5
7406.250000; 9.20427E-5
7412.109375; 9.70485E-5
7417.968750; 1.01229E-4
7423.828125; 9.85271E-5
7429.687500; 1.06486E-4
7435.546875; 1.05630E-4
7441.406250; 1.00831E-4
7447.265625; 1.10801E-4
7453.125000; 1.07465E-4
7458.984375; 9.62630E-5
7464.843750; 1.03735E-4
7470.703125; 9.46076E-5
7476.562500; 1.03973E-4
7482.421875; 1.02694E-4
7488.281250; 1.00504E-4
7494.140625; 1.08004E-4
7500.000000; 1.04951E-4
7505.859375; 1.11415E-4
7511.718750; 1.16041E-4
7517.578125; 9.89934E-5
7523.437500; 9.55810E-5
7529.296875; 9.73481E-5
7535.156250; 1.12639E-4
7541.015625; 1.08729E-4
7546.875000; 1.14226E-4
7552.734375; 1.08432E-4
7558.593750; 1.04321E-4
7564.453125; 1.00417E-4
7570.312500; 1.03907E-4
7576.171875; 1.16204E-4
7582.031250; 1.22224E-4
7587.890625; 1.21376E-4
7593.750000; 1.16944E-4
7599.609375; 1.08592E-4
7605.468750; 1.12678E-4
7611.328125; 1.16993E-4
7617.187500; 1.00896E-4
7623.046875; 9.55105E-5
7628.906250; 1.02710E-4
7634.765625; 1.02050E-4
7640.625000; 1.11122E-4
7646.484375; 1.17226E-4
7652.343750; 1.09247E-4
7658.203125; 1.06281E-4
7664.062500; 1.00779E-4
7669.921875; 9.80437E-5
7675.781250; 1.00725E-4
7681.640625; 9.37165E-5
7687.500000; 9.73196E-5
7693.359375; 9.87158E-5
7699.218750; 1.07723E-4
7705.078125; 1.15247E-4
7710.937500; 9.46302E-5
7716.796875; 8.60244E-5
7722.656250; 1.00375E-4
7728.515625; 1.00856E-4
7734.375000; 1.02507E-4
7740.234375; 1.09411E-4
7746.093750; 1.12576E-4
7751.953125; 1.03562E-4
7757.812500; 1.10633E-4
7763.671875; 1.02829E-4
7769.531250; 1.01909E-4
7775.390625; 1.06609E-4
7781.250000; 1.01492E-4
7787.109375; 8.84834E-5
7792.968750; 9.85193E-5
7798.828125; 1.04866E-4
7804.687500; 1.04589E-4
7810.546875; 9.50115E-5
7816.406250; 1.01497E-4
7822.265625; 1.01119E-4
7828.125000; 1.05407E-4
7833.984375; 1.02357E-4
7839.843750; 1.05606E-4
7845.703125; 1.08928E-4
7851.562500; 9.89225E-5
7857.421875; 9.18185E-5
7863.281250; 9.75252E-5
7869.140625; 1.03577E-4
7875.000000; 1.01454E-4
7880.859375; 1.09393E-4
7886.718750; 1.10524E-4
7892.578125; 1.04371E-4
7898.437500; 1.07106E-4
7904.296875; 1.05504E-4
7910.156250; 1.04236E-4
7916.015625; 1.00943E-4
7921.875000; 9.72145E-5
7927.734375; 1.03947E-4
7933.593750; 1.01623E-4
7939.453125; 1.14095E-4
7945.312500; 1.14259E-4
7951.171875; 1.11381E-4
7957.031250; 9.83084E-5
7962.890625; 8.79445E-5
7968.750000; 1.07371E-4
7974.609375; 1.17101E-4
7980.468750; 1.14595E-4
7986.328125; 1.01179E-4
7992.187500; 1.16638E-4
7998.046875; 1.61382E-4
8003.906250; 1.34585E-4
8009.765625; 9.23694E-5
8015.625000; 1.08033E-4
8021.484375; 1.05178E-4
8027.343750; 1.01081E-4
8033.203125; 1.08663E-4
8039.062500; 1.02699E-4
8044.921875; 9.97278E-5
8050.781250; 1.02791E-4
8056.640625; 9.23136E-5
8062.500000; 1.01191E-4
8068.359375; 1.03448E-4
8074.218750; 1.03720E-4
8080.078125; 1.04774E-4
8085.937500; 1.09232E-4
8091.796875; 9.70788E-5
8097.656250; 1.15730E-4
8103.515625; 1.13289E-4
8109.375000; 9.48068E-5
8115.234375; 9.51124E-5
8121.093750; 9.61788E-5
8126.953125; 1.00378E-4
8132.812500; 1.03246E-4
8138.671875; 1.07179E-4
8144.531250; 1.09113E-4
8150.390625; 1.09103E-4
8156.250000; 1.10513E-4
8162.109375; 1.04828E-4
8167.968750; 9.77284E-5
8173.828125; 1.00889E-4
8179.687500; 1.05814E-4
8185.546875; 1.05202E-4
8191.406250; 1.02207E-4
8197.265625; 1.08527E-4
8203.125000; 1.13974E-4
8208.984375; 1.12758E-4
8214.843750; 1.03625E-4
8220.703125; 1.06316E-4
8226.562500; 1.02137E-4
8232.421875; 9.86171E-5
8238.281250; 9.70854E-5
8244.140625; 9.33509E-5
8250.000000; 1.03848E-4
8255.859375; 1.00334E-4
8261.718750; 9.29686E-5
8267.578125; 9.30161E-5
8273.437500; 9.46030E-5
8279.296875; 9.45786E-5
8285.156250; 1.08421E-4
8291.015625; 1.16513E-4
8296.875000; 1.05660E-4
8302.734375; 9.78815E-5
8308.593750; 8.92123E-5
8314.453125; 9.80181E-5
8320.312500; 1.06210E-4
8326.171875; 1.03514E-4
8332.031250; 1.02144E-4
8337.890625; 1.07236E-4
8343.750000; 1.06702E-4
8349.609375; 1.09345E-4
8355.468750; 9.51473E-5
8361.328125; 9.26069E-5
8367.187500; 1.03906E-4
8373.046875; 9.68342E-5
8378.906250; 1.05080E-4
8384.765625; 1.14065E-4
8390.625000; 1.09296E-4
8396.484375; 1.08580E-4
8402.343750; 9.47232E-5
8408.203125; 9.70998E-5
8414.062500; 1.02590E-4
8419.921875; 9.43486E-5
8425.781250; 1.07357E-4
8431.640625; 9.49748E-5
8437.500000; 9.25145E-5
8443.359375; 1.01516E-4
8449.218750; 1.02430E-4
8455.078125; 1.07946E-4
8460.937500; 1.02590E-4
8466.796875; 9.57487E-5
8472.656250; 1.04310E-4
8478.515625; 1.17473E-4
8484.375000; 1.12955E-4
8490.234375; 1.01100E-4
8496.093750; 9.60893E-5
8501.953125; 9.38845E-5
8507.812500; 1.00631E-4
8513.671875; 1.03312E-4
8519.531250; 1.03187E-4
8525.390625; 1.10840E-4
8531.250000; 9.90353E-5
8537.109375; 1.02196E-4
8542.968750; 1.02300E-4
8548.828125; 1.06291E-4
8554.687500; 1.00997E-4
8560.546875; 9.92066E-5
8566.406250; 9.01404E-5
8572.265625; 9.72425E-5
8578.125000; 9.72988E-5
8583.984375; 9.73719E-5
8589.843750; 9.75196E-5
8595.703125; 1.00006E-4
8601.562500; 1.05047E-4
8607.421875; 9.88127E-5
8613.281250; 9.80655E-5
8619.140625; 9.27765E-5
8625.000000; 9.58735E-5
8630.859375; 9.88940E-5
8636.718750; 9.78561E-5
8642.578125; 9.36170E-5
8648.437500; 9.25324E-5
8654.296875; 1.01134E-4
8660.156250; 9.74830E-5
8666.015625; 1.04786E-4
8671.875000; 1.07371E-4
8677.734375; 1.06340E-4
8683.593750; 9.84072E-5
8689.453125; 1.00469E-4
8695.312500; 1.00709E-4
8701.171875; 9.26178E-5
8707.031250; 1.00344E-4
8712.890625; 1.12970E-4
8718.750000; 1.12000E-4
8724.609375; 1.13889E-4
8730.468750; 1.02904E-4
8736.328125; 1.08164E-4
8742.187500; 1.09616E-4
8748.046875; 1.06002E-4
8753.906250; 1.05360E-4
8759.765625; 1.18080E-4
8765.625000; 1.18401E-4
8771.484375; 9.86674E-5
8777.343750; 1.00437E-4
8783.203125; 1.06101E-4
8789.062500; 1.07805E-4
8794.921875; 1.07738E-4
8800.781250; 9.66809E-5
8806.640625; 1.03207E-4
8812.500000; 9.68064E-5
8818.359375; 1.02076E-4
8824.218750; 9.98697E-5
8830.078125; 9.88296E-5
8835.937500; 9.84184E-5
8841.796875; 1.03065E-4
8847.656250; 1.01294E-4
8853.515625; 1.09861E-4
8859.375000; 1.05583E-4
8865.234375; 8.59463E-5
8871.093750; 8.64579E-5
8876.953125; 1.03753E-4
8882.812500; 9.85012E-5
8888.671875; 1.00062E-4
8894.531250; 1.14351E-4
8900.390625; 1.04281E-4
8906.250000; 9.87566E-5
8912.109375; 9.36995E-5
8917.968750; 1.01459E-4
8923.828125; 9.32547E-5
8929.687500; 1.02396E-4
8935.546875; 1.00251E-4
8941.406250; 1.02131E-4
8947.265625; 9.79179E-5
8953.125000; 1.13124E-4
8958.984375; 1.23315E-4
8964.843750; 1.08940E-4
8970.703125; 1.09105E-4
8976.562500; 1.13267E-4
8982.421875; 9.48834E-5
8988.281250; 9.89246E-5
8994.140625; 1.22262E-4
9000.000000; 1.58627E-4
9005.859375; 1.21913E-4
9011.718750; 1.03253E-4
9017.578125; 1.11847E-4
9023.437500; 1.05922E-4
9029.296875; 1.08617E-4
9035.156250; 1.02650E-4
9041.015625; 1.04964E-4
9046.875000; 9.76752E-5
9052.734375; 1.05418E-4
9058.593750; 1.13772E-4
9064.453125; 1.18853E-4
9070.312500; 1.05430E-4
9076.171875; 1.00939E-4
9082.031250; 9.24330E-5
9087.890625; 9.81915E-5
9093.750000; 1.02980E-4
9099.609375; 1.06608E-4
9105.468750; 1.00356E-4
9111.328125; 1.02398E-4
9117.187500; 1.06611E-4
9123.046875; 1.02369E-4
9128.906250; 1.00204E-4
9134.765625; 1.01129E-4
9140.625000; 9.93274E-5
9146.484375; 8.77735E-5
9152.343750; 9.60759E-5
9158.203125; 1.04456E-4
9164.062500; 9.40718E-5
9169.921875; 9.97291E-5
9175.781250; 8.98100E-5
9181.640625; 9.67951E-5
9187.500000; 9.85440E-5
9193.359375; 1.00723E-4
9199.218750; 1.00646E-4
9205.078125; 1.04839E-4
9210.937500; 1.09854E-4
9216.796875; 1.13668E-4
9222.656250; 9.71300E-5
9228.515625; 9.79614E-5
9234.375000; 9.17331E-5
9240.234375; 9.90637E-5
9246.093750; 9.60181E-5
9251.953125; 9.76713E-5
9257.812500; 9.86325E-5
9263.671875; 1.02708E-4
9269.531250; 1.13457E-4
9275.390625; 1.06268E-4
9281.250000; 1.03355E-4
9287.109375; 1.07090E-4
9292.968750; 1.08493E-4
9298.828125; 1.10050E-4
9304.687500; 1.05615E-4
9310.546875; 9.75521E-5
9316.406250; 1.06522E-4
9322.265625; 1.11088E-4
9328.125000; 9.80248E-5
