* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 32768-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 6:23:12 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA_ANODE-OUT; 32768-point spectrum using Hann window and exponential averaging 0.97  Input RMS 13.29 V 13.29 VC, 13.29 VA 13.29 V 22 - 22k UNW 5.710 mV >22k Distortion at 1,000.0 Hz, -17.52 dBFS: Gain: -0.00 dB THD: 0.013 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0095 %  [10 .. 22] N: 0.29 %  [0..22800 Hz] N+D: 28.32 mV A THD+N: 0.29 %  [0..22800 Hz] SNR: 50.8 dB ENOB: 11.6 bits 2nd harmonic 0.0033 % -90 deg 3rd harmonic 0.0029 % 66 deg 4th harmonic 0.0029 % 43 deg 5th harmonic 0.0028 % -53 deg 6th harmonic 0.0029 % -122 deg 7th harmonic 0.0027 % 172 deg 8th harmonic 0.0029 % 105 deg 9th harmonic 0.0028 % -108 deg 
* Measurement: OSDEHA A-OUT 13.3V
* Smoothing: None
* Frequency Step: 1.4648438 Hz
* Start Frequency: 1.4648438 Hz
*
* Freq(Hz); V(V)
1.464844; 5.88149E-5
2.929688; 1.14082E-4
4.394531; 1.85522E-4
5.859375; 2.58033E-4
7.324219; 2.91034E-4
8.789062; 2.95695E-4
10.253906; 2.87431E-4
11.718750; 3.28075E-4
13.183594; 3.12790E-4
14.648438; 3.51830E-4
16.113281; 3.63241E-4
17.578125; 4.06818E-4
19.042969; 4.30995E-4
20.507812; 3.98106E-4
21.972656; 3.47339E-4
23.437500; 3.71591E-4
24.902344; 3.90199E-4
26.367188; 3.47907E-4
27.832031; 3.76234E-4
29.296875; 4.00330E-4
30.761719; 3.86909E-4
32.226562; 3.87695E-4
33.691406; 3.74647E-4
35.156250; 3.66381E-4
36.621094; 3.91498E-4
38.085938; 3.80877E-4
39.550781; 3.49290E-4
41.015625; 4.06037E-4
42.480469; 4.41251E-4
43.945312; 4.16095E-4
45.410156; 4.00077E-4
46.875000; 4.05683E-4
48.339844; 4.50887E-4
49.804688; 3.75235E-4
51.269531; 4.09925E-4
52.734375; 3.68830E-4
54.199219; 4.15151E-4
55.664062; 3.59592E-4
57.128906; 3.28252E-4
58.593750; 3.46664E-4
60.058594; 3.55785E-4
61.523438; 4.01051E-4
62.988281; 3.66473E-4
64.453125; 3.41515E-4
65.917969; 3.47054E-4
67.382812; 3.11779E-4
68.847656; 3.72614E-4
70.312500; 3.81183E-4
71.777344; 3.89451E-4
73.242188; 4.06776E-4
74.707031; 3.36753E-4
76.171875; 3.75054E-4
77.636719; 4.05498E-4
79.101562; 3.97815E-4
80.566406; 3.68538E-4
82.031250; 3.71904E-4
83.496094; 3.42475E-4
84.960938; 3.72470E-4
86.425781; 4.04079E-4
87.890625; 3.99008E-4
89.355469; 3.36105E-4
90.820312; 3.32419E-4
92.285156; 3.89685E-4
93.750000; 4.05077E-4
95.214844; 3.94048E-4
96.679688; 4.57945E-4
98.144531; 3.30696E-3
99.609375; 9.63918E-3
101.074219; 6.72527E-3
102.539062; 6.86533E-4
104.003906; 4.81319E-4
105.468750; 4.01090E-4
106.933594; 3.81578E-4
108.398438; 3.29456E-4
109.863281; 3.35909E-4
111.328125; 3.54137E-4
112.792969; 3.76946E-4
114.257812; 3.58425E-4
115.722656; 3.90718E-4
117.187500; 3.73711E-4
118.652344; 3.81940E-4
120.117188; 3.70699E-4
121.582031; 3.59525E-4
123.046875; 3.66569E-4
124.511719; 3.87609E-4
125.976562; 4.54082E-4
127.441406; 4.17710E-4
128.906250; 4.05615E-4
130.371094; 4.20457E-4
131.835938; 3.64196E-4
133.300781; 3.77679E-4
134.765625; 3.43615E-4
136.230469; 3.79119E-4
137.695312; 4.66651E-4
139.160156; 4.25742E-4
140.625000; 3.99172E-4
142.089844; 3.38243E-4
143.554688; 3.74611E-4
145.019531; 3.95542E-4
146.484375; 3.72473E-4
147.949219; 3.93537E-4
149.414062; 3.97494E-4
150.878906; 3.33204E-4
152.343750; 3.54629E-4
153.808594; 3.88172E-4
155.273438; 3.69285E-4
156.738281; 4.01664E-4
158.203125; 4.27314E-4
159.667969; 4.18384E-4
161.132812; 3.60679E-4
162.597656; 3.34422E-4
164.062500; 3.64669E-4
165.527344; 3.50706E-4
166.992188; 3.53636E-4
168.457031; 3.53644E-4
169.921875; 3.58638E-4
171.386719; 3.76357E-4
172.851562; 4.07673E-4
174.316406; 4.35129E-4
175.781250; 3.84797E-4
177.246094; 3.61533E-4
178.710938; 3.91980E-4
180.175781; 4.13943E-4
181.640625; 4.66288E-4
183.105469; 4.37481E-4
184.570312; 3.47046E-4
186.035156; 3.78127E-4
187.500000; 4.00142E-4
188.964844; 4.29687E-4
190.429688; 3.91325E-4
191.894531; 3.59995E-4
193.359375; 3.55654E-4
194.824219; 3.62979E-4
196.289062; 3.90257E-4
197.753906; 3.92289E-4
199.218750; 8.78678E-4
200.683594; 8.33447E-4
202.148438; 4.15699E-4
203.613281; 3.91605E-4
205.078125; 4.00246E-4
206.542969; 4.35206E-4
208.007812; 4.23038E-4
209.472656; 3.91918E-4
210.937500; 4.23082E-4
212.402344; 4.10733E-4
213.867188; 4.08169E-4
215.332031; 3.33204E-4
216.796875; 3.60960E-4
218.261719; 3.84170E-4
219.726562; 4.26611E-4
221.191406; 4.18213E-4
222.656250; 4.05477E-4
224.121094; 3.74191E-4
225.585938; 3.84149E-4
227.050781; 3.72071E-4
228.515625; 3.11887E-4
229.980469; 3.22359E-4
231.445312; 3.15566E-4
232.910156; 4.02752E-4
234.375000; 4.47467E-4
235.839844; 3.95018E-4
237.304688; 3.45467E-4
238.769531; 3.02921E-4
