* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 32768-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 6:26:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA_ANODE-OUT; 32768-point spectrum using Hann window and exponential averaging 0.97  Input RMS 75.00 V 75.00 VC, 75.00 VA 75.00 V 22 - 22k UNW 5.785 mV >22k Distortion at 1,000.0 Hz, -2.49 dBFS: Gain: -0.00 dB THD: 0.028 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0017 %  [10 .. 22] N: 0.051 %  [0..22800 Hz] N+D: 37.17 mV A THD+N: 0.058 %  [0..22800 Hz] SNR: 65.8 dB ENOB: 11.4 bits 2nd harmonic 0.026 % -55 deg 3rd harmonic 0.0097 % -166 deg 4th harmonic 0.0020 % 61 deg 5th harmonic 0.0016 % 30 deg 6th harmonic 0.00067 % 68 deg 7th harmonic 0.00052 % 91 deg 8th harmonic 0.00052 % 106 deg 9th harmonic 0.00047 % 70 deg
* Measurement: OSDEHA A-OUT 75.0V
* Smoothing: None
* Frequency Step: 1.4648438 Hz
* Start Frequency: 1.4648438 Hz
*
* Freq(Hz); V(V)
1.464844; 6.63730E-5
2.929688; 1.25122E-4
4.394531; 1.70053E-4
5.859375; 2.01333E-4
7.324219; 2.78428E-4
8.789062; 2.97451E-4
10.253906; 3.13074E-4
11.718750; 3.00825E-4
13.183594; 3.51374E-4
14.648438; 3.10244E-4
16.113281; 3.33312E-4
17.578125; 3.97651E-4
19.042969; 3.74497E-4
20.507812; 3.71875E-4
21.972656; 3.76381E-4
23.437500; 3.92489E-4
24.902344; 3.58936E-4
26.367188; 4.05498E-4
27.832031; 4.13481E-4
29.296875; 3.44216E-4
30.761719; 3.68644E-4
32.226562; 3.94507E-4
33.691406; 3.57428E-4
35.156250; 3.27580E-4
36.621094; 3.49616E-4
38.085938; 3.38668E-4
39.550781; 3.47600E-4
41.015625; 3.61121E-4
42.480469; 3.66831E-4
43.945312; 4.28988E-4
45.410156; 4.23309E-4
46.875000; 4.02035E-4
48.339844; 3.53201E-4
49.804688; 4.18960E-4
51.269531; 3.88053E-4
52.734375; 3.67731E-4
54.199219; 3.98265E-4
55.664062; 4.05719E-4
57.128906; 3.94415E-4
58.593750; 3.53291E-4
60.058594; 3.87414E-4
61.523438; 3.90276E-4
62.988281; 3.52151E-4
64.453125; 3.82090E-4
65.917969; 3.84220E-4
67.382812; 3.54082E-4
68.847656; 3.67046E-4
70.312500; 3.62963E-4
71.777344; 3.74739E-4
73.242188; 3.89726E-4
74.707031; 3.88766E-4
76.171875; 3.55574E-4
77.636719; 3.75802E-4
79.101562; 3.89983E-4
80.566406; 3.90531E-4
82.031250; 4.20770E-4
83.496094; 3.86311E-4
84.960938; 4.07962E-4
86.425781; 3.97523E-4
87.890625; 3.98971E-4
89.355469; 4.05960E-4
90.820312; 3.87558E-4
92.285156; 4.14248E-4
93.750000; 4.19072E-4
95.214844; 3.98221E-4
96.679688; 4.13382E-4
98.144531; 3.68478E-3
99.609375; 1.01516E-2
101.074219; 6.86504E-3
102.539062; 7.19921E-4
104.003906; 4.01733E-4
105.468750; 4.42315E-4
106.933594; 4.04683E-4
108.398438; 3.71756E-4
109.863281; 3.79774E-4
111.328125; 3.81302E-4
112.792969; 3.55661E-4
114.257812; 3.62705E-4
115.722656; 3.62376E-4
117.187500; 4.06956E-4
118.652344; 4.45039E-4
120.117188; 4.19514E-4
121.582031; 3.58516E-4
123.046875; 3.94316E-4
124.511719; 4.34182E-4
125.976562; 4.31836E-4
127.441406; 4.31851E-4
128.906250; 4.24433E-4
130.371094; 3.97354E-4
131.835938; 3.49001E-4
133.300781; 3.93213E-4
134.765625; 3.61420E-4
136.230469; 3.84982E-4
137.695312; 3.65039E-4
139.160156; 4.12947E-4
140.625000; 3.87040E-4
142.089844; 3.81152E-4
143.554688; 4.23141E-4
145.019531; 4.23499E-4
146.484375; 3.92651E-4
147.949219; 3.89216E-4
149.414062; 4.26656E-4
150.878906; 4.07610E-4
152.343750; 3.89096E-4
153.808594; 3.71235E-4
155.273438; 3.82993E-4
156.738281; 4.10322E-4
158.203125; 3.74083E-4
159.667969; 3.93114E-4
161.132812; 4.29889E-4
162.597656; 4.10613E-4
164.062500; 3.96626E-4
165.527344; 3.58239E-4
166.992188; 3.96909E-4
168.457031; 3.96326E-4
169.921875; 4.07449E-4
171.386719; 3.92383E-4
172.851562; 3.43479E-4
174.316406; 3.63131E-4
175.781250; 3.87004E-4
177.246094; 3.54442E-4
178.710938; 3.40635E-4
180.175781; 3.52866E-4
181.640625; 3.86746E-4
183.105469; 4.00541E-4
184.570312; 3.90602E-4
186.035156; 3.61253E-4
187.500000; 3.86793E-4
188.964844; 4.11594E-4
190.429688; 3.80320E-4
191.894531; 4.23610E-4
193.359375; 4.07900E-4
194.824219; 3.66366E-4
196.289062; 3.86507E-4
197.753906; 4.28441E-4
199.218750; 8.18934E-4
200.683594; 7.42753E-4
202.148438; 3.97340E-4
203.613281; 3.62536E-4
205.078125; 3.93756E-4
206.542969; 4.09868E-4
208.007812; 3.97561E-4
209.472656; 3.60860E-4
210.937500; 3.68076E-4
212.402344; 3.93811E-4
213.867188; 4.25720E-4
215.332031; 3.53098E-4
216.796875; 3.43556E-4
218.261719; 3.78380E-4
219.726562; 3.57876E-4
221.191406; 3.67078E-4
222.656250; 3.47428E-4
224.121094; 3.37770E-4
225.585938; 3.46595E-4
227.050781; 3.43823E-4
228.515625; 3.13978E-4
229.980469; 3.45965E-4
231.445312; 3.71933E-4
232.910156; 3.89818E-4
234.375000; 3.91636E-4
235.839844; 3.44419E-4
237.304688; 3.33821E-4
238.769531; 3.78798E-4
240.234375; 3.96981E-4
241.699219; 3.61184E-4
243.164062; 3.89072E-4
244.628906; 4.04283E-4
246.093750; 3.78341E-4
247.558594; 4.07759E-4
249.023438; 4.16670E-4
250.488281; 3.72803E-4
251.953125; 3.93711E-4
253.417969; 4.25076E-4
254.882812; 3.63887E-4
256.347656; 3.84819E-4
257.812500; 4.38435E-4
259.277344; 3.81907E-4
260.742188; 3.80535E-4
262.207031; 3.96578E-4
263.671875; 3.88413E-4
265.136719; 3.81742E-4
266.601562; 3.82220E-4
268.066406; 3.64358E-4
269.531250; 3.90379E-4
270.996094; 4.05735E-4
272.460938; 3.86912E-4
273.925781; 3.77715E-4
275.390625; 3.99971E-4
276.855469; 3.94523E-4
278.320312; 3.85317E-4
279.785156; 3.73401E-4
281.250000; 3.60129E-4
282.714844; 3.62840E-4
284.179688; 3.62324E-4
285.644531; 3.34011E-4
287.109375; 3.44011E-4
288.574219; 3.94119E-4
290.039062; 4.09914E-4
291.503906; 3.70699E-4
292.968750; 3.87378E-4
294.433594; 3.52688E-4
295.898438; 3.10285E-4
297.363281; 4.30068E-4
298.828125; 1.59588E-3
300.292969; 1.85120E-3
301.757812; 6.22809E-4
303.222656; 4.21207E-4
304.687500; 3.69556E-4
306.152344; 3.70952E-4
307.617188; 3.61826E-4
309.082031; 3.75030E-4
310.546875; 3.59347E-4
312.011719; 3.69299E-4
313.476562; 3.53512E-4
314.941406; 3.62746E-4
316.406250; 3.63953E-4
317.871094; 3.50457E-4
319.335938; 3.71761E-4
320.800781; 3.86430E-4
322.265625; 4.04758E-4
323.730469; 3.80063E-4
325.195312; 4.06545E-4
326.660156; 4.30580E-4
328.125000; 4.03298E-4
329.589844; 4.15891E-4
331.054688; 4.25092E-4
332.519531; 4.31278E-4
333.984375; 3.69465E-4
335.449219; 3.65168E-4
336.914062; 3.67879E-4
338.378906; 3.87300E-4
339.843750; 4.21282E-4
341.308594; 4.16945E-4
342.773438; 4.00488E-4
344.238281; 3.65680E-4
345.703125; 3.90332E-4
347.167969; 3.87140E-4
348.632812; 3.75189E-4
350.097656; 3.91956E-4
351.562500; 3.91950E-4
353.027344; 3.85601E-4
354.492188; 4.27272E-4
355.957031; 3.94719E-4
357.421875; 4.17744E-4
358.886719; 3.62531E-4
360.351562; 3.45369E-4
361.816406; 3.58583E-4
363.281250; 3.58904E-4
364.746094; 3.53708E-4
366.210938; 3.43789E-4
367.675781; 3.91192E-4
369.140625; 4.23356E-4
370.605469; 3.90164E-4
372.070312; 3.77151E-4
373.535156; 4.36261E-4
375.000000; 4.19960E-4
376.464844; 3.92668E-4
377.929688; 3.53262E-4
379.394531; 3.88665E-4
380.859375; 3.83000E-4
382.324219; 3.93973E-4
383.789062; 4.16010E-4
385.253906; 4.37744E-4
386.718750; 4.13080E-4
388.183594; 4.07706E-4
389.648438; 4.00340E-4
391.113281; 4.18837E-4
392.578125; 4.33489E-4
394.042969; 4.05044E-4
395.507812; 3.88503E-4
396.972656; 3.49918E-4
398.437500; 4.16756E-4
399.902344; 4.81510E-4
401.367188; 3.78681E-4
402.832031; 3.83677E-4
404.296875; 3.87433E-4
405.761719; 3.82298E-4
407.226562; 3.38322E-4
408.691406; 3.58692E-4
410.156250; 4.03376E-4
411.621094; 4.10160E-4
413.085938; 4.13739E-4
414.550781; 3.88603E-4
416.015625; 3.49977E-4
417.480469; 3.79230E-4
418.945312; 3.81680E-4
420.410156; 3.94716E-4
421.875000; 4.67838E-4
423.339844; 4.05870E-4
424.804688; 3.97898E-4
426.269531; 3.85816E-4
427.734375; 3.58394E-4
429.199219; 3.53597E-4
430.664062; 3.48935E-4
432.128906; 3.63573E-4
433.593750; 3.99993E-4
435.058594; 3.75752E-4
436.523438; 3.58247E-4
437.988281; 3.25494E-4
439.453125; 3.35227E-4
440.917969; 3.79647E-4
442.382812; 3.37464E-4
443.847656; 3.52301E-4
445.312500; 3.54099E-4
446.777344; 3.50416E-4
448.242188; 3.68012E-4
449.707031; 3.47108E-4
451.171875; 3.79991E-4
452.636719; 3.72208E-4
454.101562; 3.92342E-4
455.566406; 3.79776E-4
457.031250; 3.81427E-4
458.496094; 3.56828E-4
459.960938; 3.73757E-4
461.425781; 3.49097E-4
462.890625; 3.46528E-4
464.355469; 3.55493E-4
465.820312; 3.29488E-4
467.285156; 3.94835E-4
468.750000; 4.01021E-4
470.214844; 4.09600E-4
471.679688; 4.26895E-4
473.144531; 3.86952E-4
474.609375; 3.17997E-4
476.074219; 3.46048E-4
477.539062; 3.47926E-4
479.003906; 3.31887E-4
480.468750; 4.02483E-4
481.933594; 4.30453E-4
