* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:21:43 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 2.371 V 2.371 VC, 2.371 VA 2.371 V 22 - 22k UNW 941.8 uV >22k Distortion at 1,000.0 Hz, -32.50 dBFS: Gain: 29.68 dB THD: 0.021 % based on 21 harmonics  [0..22800 Hz] HHD: 0.016 %  [10 .. 22] N: 0.59 %  [0..22800 Hz] N+D: 4.376 mV A THD+N: 0.59 %  [0..22800 Hz] SNR: 44.5 dB ENOB: 13.0 bits 2nd harmonic 0.0052 % 140 deg 3rd harmonic 0.0049 % 76 deg 4th harmonic 0.0047 % 155 deg 5th harmonic 0.0046 % 147 deg 6th harmonic 0.0046 % -122 deg 7th harmonic 0.0047 % -79 deg 8th harmonic 0.0045 % 140 deg 9th harmonic 0.0048 % 146 deg 
* Measurement: OSDEHA MU-OUT 2.37V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
1072.265625; 3.87656E-4
1078.125000; 2.85566E-4
1083.984375; 2.53981E-4
1089.843750; 2.18920E-4
1095.703125; 1.80038E-4
1101.562500; 1.76101E-4
1107.421875; 1.48989E-4
1113.281250; 1.35365E-4
1119.140625; 1.48491E-4
1125.000000; 1.31317E-4
1130.859375; 1.22074E-4
1136.718750; 1.20383E-4
1142.578125; 1.11819E-4
1148.437500; 1.28751E-4
1154.296875; 1.22835E-4
1160.156250; 1.13873E-4
1166.015625; 1.25625E-4
1171.875000; 1.24455E-4
1177.734375; 1.32865E-4
1183.593750; 1.25741E-4
1189.453125; 1.24749E-4
1195.312500; 1.26445E-4
1201.171875; 1.13614E-4
1207.031250; 1.05973E-4
1212.890625; 1.15103E-4
1218.750000; 1.19391E-4
1224.609375; 1.09506E-4
1230.468750; 1.11906E-4
1236.328125; 1.09559E-4
1242.187500; 9.91618E-5
1248.046875; 1.30983E-4
1253.906250; 1.24109E-4
1259.765625; 1.00137E-4
1265.625000; 1.01318E-4
1271.484375; 1.17170E-4
1277.343750; 1.26144E-4
1283.203125; 1.24872E-4
1289.062500; 1.09561E-4
1294.921875; 1.09706E-4
1300.781250; 9.70864E-5
1306.640625; 1.04400E-4
1312.500000; 1.00185E-4
1318.359375; 1.14041E-4
1324.218750; 1.21032E-4
1330.078125; 1.14852E-4
1335.937500; 1.05136E-4
1341.796875; 1.17195E-4
1347.656250; 1.19215E-4
