* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 32768-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 6:36:40 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA_MU-OUT; 32768-point spectrum using Hann window and exponential averaging 0.97  Input RMS 42.21 V 42.21 VC, 42.21 VA 42.21 V 22 - 22k UNW 6.430 mV >22k Distortion at 1,000.0 Hz, -7.48 dBFS: Gain: 0.00 dB THD: 0.0093 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0033 %  [10 .. 22] N: 0.094 %  [0..22800 Hz] N+D: 29.84 mV A THD+N: 0.094 %  [0..22800 Hz] SNR: 60.6 dB ENOB: 11.5 bits 2nd harmonic 0.0082 % -72 deg 3rd harmonic 0.0012 % -45 deg 4th harmonic 0.0013 % -172 deg 5th harmonic 0.0012 % -9 deg 6th harmonic 0.0011 % -169 deg 7th harmonic 0.0010 % 32 deg 8th harmonic 0.00091 % 139 deg 9th harmonic 0.00095 % 8 deg
* Measurement: OSDEHA MU-OUT 42.2V
* Smoothing: None
* Frequency Step: 1.4648438 Hz
* Start Frequency: 1.4648438 Hz
*
* Freq(Hz); V(V)
269.531250; 3.66855E-4
270.996094; 4.37199E-4
272.460938; 4.96007E-4
273.925781; 4.65187E-4
275.390625; 4.15585E-4
276.855469; 3.99307E-4
278.320312; 4.56795E-4
279.785156; 4.02975E-4
281.250000; 3.74819E-4
282.714844; 3.75801E-4
284.179688; 3.61241E-4
285.644531; 3.76362E-4
287.109375; 3.87422E-4
288.574219; 3.98324E-4
290.039062; 3.70787E-4
291.503906; 3.31357E-4
292.968750; 3.41779E-4
294.433594; 3.51555E-4
295.898438; 3.43928E-4
297.363281; 3.89593E-4
298.828125; 4.12400E-4
300.292969; 3.79184E-4
301.757812; 3.28748E-4
303.222656; 3.37232E-4
304.687500; 4.17344E-4
306.152344; 4.00012E-4
307.617188; 3.98478E-4
309.082031; 3.70366E-4
310.546875; 4.00208E-4
312.011719; 4.01009E-4
313.476562; 3.76134E-4
314.941406; 3.73921E-4
316.406250; 4.30006E-4
317.871094; 4.38122E-4
319.335938; 4.50967E-4
320.800781; 3.76512E-4
322.265625; 3.77170E-4
323.730469; 4.05921E-4
325.195312; 3.41553E-4
326.660156; 3.77366E-4
328.125000; 4.10556E-4
329.589844; 4.18696E-4
331.054688; 4.15293E-4
332.519531; 4.80164E-4
333.984375; 4.56856E-4
335.449219; 3.98395E-4
336.914062; 3.93579E-4
338.378906; 3.75481E-4
339.843750; 3.63820E-4
341.308594; 3.94776E-4
342.773438; 4.07537E-4
344.238281; 3.64067E-4
345.703125; 3.53342E-4
347.167969; 3.89068E-4
348.632812; 3.99566E-4
350.097656; 4.43520E-4
351.562500; 4.74943E-4
353.027344; 4.07027E-4
354.492188; 4.00528E-4
355.957031; 4.04549E-4
357.421875; 3.77589E-4
358.886719; 3.94005E-4
360.351562; 4.53991E-4
361.816406; 3.98263E-4
363.281250; 3.90420E-4
364.746094; 3.99044E-4
366.210938; 4.06150E-4
367.675781; 4.21991E-4
369.140625; 4.20916E-4
370.605469; 4.11651E-4
372.070312; 4.34339E-4
373.535156; 3.86193E-4
375.000000; 3.70715E-4
376.464844; 3.62444E-4
377.929688; 3.80074E-4
379.394531; 4.35847E-4
380.859375; 4.08463E-4
382.324219; 3.51274E-4
383.789062; 3.80118E-4
385.253906; 3.98179E-4
386.718750; 4.30082E-4
388.183594; 4.30090E-4
389.648438; 4.22809E-4
391.113281; 4.25829E-4
392.578125; 3.94339E-4
394.042969; 3.76068E-4
395.507812; 3.59267E-4
396.972656; 3.44841E-4
398.437500; 3.63924E-4
399.902344; 4.23123E-4
401.367188; 4.16813E-4
402.832031; 4.13329E-4
404.296875; 3.85862E-4
405.761719; 3.96951E-4
407.226562; 4.04950E-4
408.691406; 4.03999E-4
410.156250; 4.04775E-4
411.621094; 3.92291E-4
413.085938; 4.13450E-4
414.550781; 3.90874E-4
416.015625; 3.72932E-4
417.480469; 4.27249E-4
418.945312; 4.10120E-4
420.410156; 3.68823E-4
421.875000; 3.40946E-4
423.339844; 3.72464E-4
424.804688; 3.97629E-4
426.269531; 3.78036E-4
427.734375; 3.73334E-4
429.199219; 4.12325E-4
430.664062; 3.95985E-4
432.128906; 3.39526E-4
433.593750; 3.12236E-4
435.058594; 3.51333E-4
436.523438; 3.79239E-4
437.988281; 3.80600E-4
439.453125; 3.55814E-4
440.917969; 3.48875E-4
442.382812; 3.35946E-4
443.847656; 3.59551E-4
445.312500; 4.06834E-4
446.777344; 4.21872E-4
448.242188; 3.62658E-4
449.707031; 3.47906E-4
451.171875; 3.50416E-4
452.636719; 3.69295E-4
454.101562; 3.84309E-4
455.566406; 3.93797E-4
457.031250; 4.11546E-4
458.496094; 3.94496E-4
459.960938; 3.70362E-4
461.425781; 4.02868E-4
462.890625; 3.92449E-4
464.355469; 3.85331E-4
465.820312; 3.90329E-4
467.285156; 4.35521E-4
468.750000; 4.30726E-4
470.214844; 3.71111E-4
471.679688; 3.15877E-4
473.144531; 3.44968E-4
474.609375; 3.97212E-4
476.074219; 4.08930E-4
477.539062; 4.34001E-4
479.003906; 3.86752E-4
480.468750; 3.89148E-4
481.933594; 3.97868E-4
483.398438; 3.62316E-4
484.863281; 3.75121E-4
486.328125; 4.40907E-4
487.792969; 4.20072E-4
489.257812; 4.04007E-4
490.722656; 3.63871E-4
492.187500; 3.97599E-4
493.652344; 4.06621E-4
495.117188; 4.45640E-4
496.582031; 4.17232E-4
498.046875; 3.58634E-4
499.511719; 3.58186E-4
500.976562; 3.56334E-4
502.441406; 3.72331E-4
503.906250; 3.80815E-4
505.371094; 4.03148E-4
506.835938; 4.54004E-4
508.300781; 3.90237E-4
509.765625; 4.03446E-4
511.230469; 3.93340E-4
512.695312; 3.66672E-4
514.160156; 3.90885E-4
515.625000; 3.96139E-4
517.089844; 3.71576E-4
518.554688; 4.19642E-4
520.019531; 4.59139E-4
521.484375; 4.26362E-4
522.949219; 4.14729E-4
524.414062; 4.64463E-4
525.878906; 4.09235E-4
527.343750; 3.48989E-4
528.808594; 3.44391E-4
530.273438; 3.45444E-4
531.738281; 3.34049E-4
533.203125; 3.37653E-4
534.667969; 3.11686E-4
536.132812; 4.12506E-4
537.597656; 3.91737E-4
539.062500; 3.33053E-4
540.527344; 3.26770E-4
541.992188; 3.82182E-4
543.457031; 3.54416E-4
544.921875; 3.65178E-4
546.386719; 4.07481E-4
547.851562; 4.70988E-4
549.316406; 4.68735E-4
550.781250; 4.29606E-4
552.246094; 4.07124E-4
553.710938; 3.91918E-4
555.175781; 3.85379E-4
556.640625; 4.02455E-4
558.105469; 4.22623E-4
559.570312; 4.33985E-4
561.035156; 4.16389E-4
562.500000; 4.49136E-4
563.964844; 3.52245E-4
565.429688; 3.60869E-4
566.894531; 3.96657E-4
568.359375; 3.79360E-4
569.824219; 4.17666E-4
571.289062; 3.54890E-4
572.753906; 3.29878E-4
574.218750; 4.06901E-4
575.683594; 4.50658E-4
577.148438; 4.44726E-4
578.613281; 4.26744E-4
580.078125; 4.64345E-4
581.542969; 3.79807E-4
583.007812; 4.11026E-4
584.472656; 3.91281E-4
585.937500; 3.93686E-4
587.402344; 4.05734E-4
588.867188; 4.35027E-4
590.332031; 4.52159E-4
591.796875; 4.70529E-4
593.261719; 4.32100E-4
594.726562; 3.84165E-4
596.191406; 3.56900E-4
597.656250; 3.77943E-4
599.121094; 3.97921E-4
600.585938; 3.87401E-4
602.050781; 3.44513E-4
603.515625; 3.38622E-4
604.980469; 3.70748E-4
606.445312; 4.12052E-4
607.910156; 4.13111E-4
609.375000; 3.94238E-4
610.839844; 3.85816E-4
612.304688; 4.01217E-4
613.769531; 3.47797E-4
615.234375; 3.29175E-4
616.699219; 3.56184E-4
618.164062; 3.81062E-4
619.628906; 3.59315E-4
621.093750; 4.04361E-4
622.558594; 4.27735E-4
624.023438; 4.11355E-4
625.488281; 3.98073E-4
626.953125; 3.52460E-4
628.417969; 3.31680E-4
629.882812; 3.39568E-4
631.347656; 3.74631E-4
632.812500; 4.04152E-4
634.277344; 3.74727E-4
635.742188; 4.17443E-4
637.207031; 4.01981E-4
638.671875; 4.25111E-4
640.136719; 4.22906E-4
641.601562; 3.87789E-4
643.066406; 3.53792E-4
644.531250; 3.92844E-4
645.996094; 3.95124E-4
647.460938; 3.47274E-4
648.925781; 3.62280E-4
650.390625; 3.81656E-4
651.855469; 3.88888E-4
653.320312; 3.95318E-4
654.785156; 3.90471E-4
656.250000; 4.33431E-4
657.714844; 3.60262E-4
