* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:27:46 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 17.79 V 17.79 VC, 17.79 VA 17.79 V 22 - 22k UNW 948.8 uV >22k Distortion at 1,000.0 Hz, -14.99 dBFS: Gain: 29.68 dB THD: 0.018 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0021 %  [10 .. 22] N: 0.079 %  [0..22800 Hz] N+D: 5.657 mV A THD+N: 0.081 %  [0..22800 Hz] SNR: 62.0 dB ENOB: 13.0 bits 2nd harmonic 0.018 % 140 deg 3rd harmonic 0.0014 % -26 deg 4th harmonic 0.00083 % 144 deg 5th harmonic 0.00064 % -25 deg 6th harmonic 0.00055 % -26 deg 7th harmonic 0.00058 % -12 deg 8th harmonic 0.00058 % 20 deg 9th harmonic 0.00060 % 35 deg 
* Measurement: OSDEHA MU-OUT 17.8V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
1072.265625; 2.63668E-3
1078.125000; 2.08542E-3
1083.984375; 1.67217E-3
1089.843750; 1.37999E-3
1095.703125; 1.12675E-3
1101.562500; 9.47494E-4
1107.421875; 8.17750E-4
1113.281250; 6.85612E-4
1119.140625; 5.92383E-4
1125.000000; 5.29409E-4
1130.859375; 4.46649E-4
1136.718750; 4.04609E-4
1142.578125; 3.43781E-4
1148.437500; 3.43127E-4
1154.296875; 2.80087E-4
1160.156250; 2.67614E-4
1166.015625; 2.36620E-4
1171.875000; 2.30980E-4
1177.734375; 1.87795E-4
1183.593750; 2.01217E-4
1189.453125; 1.75806E-4
1195.312500; 1.53148E-4
1201.171875; 1.57276E-4
1207.031250; 1.47847E-4
1212.890625; 1.33199E-4
1218.750000; 1.47322E-4
1224.609375; 1.40752E-4
1230.468750; 1.50654E-4
1236.328125; 1.31211E-4
1242.187500; 1.38385E-4
1248.046875; 1.10342E-4
1253.906250; 1.32020E-4
1259.765625; 1.15172E-4
1265.625000; 1.23704E-4
1271.484375; 1.33184E-4
1277.343750; 1.14838E-4
1283.203125; 1.21030E-4
1289.062500; 1.13392E-4
1294.921875; 1.06677E-4
1300.781250; 1.08559E-4
1306.640625; 1.07518E-4
1312.500000; 1.18532E-4
1318.359375; 1.23594E-4
1324.218750; 1.15848E-4
1330.078125; 1.05134E-4
1335.937500; 9.71892E-5
1341.796875; 1.15949E-4
1347.656250; 1.02853E-4
1353.515625; 1.10591E-4
1359.375000; 1.19820E-4
1365.234375; 1.20767E-4
1371.093750; 1.21134E-4
1376.953125; 1.06953E-4
1382.812500; 1.02161E-4
1388.671875; 1.07086E-4
1394.531250; 1.07813E-4
1400.390625; 1.05652E-4
1406.250000; 1.22545E-4
1412.109375; 1.18702E-4
1417.968750; 1.30772E-4
1423.828125; 1.23397E-4
1429.687500; 1.00669E-4
1435.546875; 1.15902E-4
1441.406250; 1.11821E-4
1447.265625; 1.14296E-4
1453.125000; 1.09469E-4
1458.984375; 1.09883E-4
1464.843750; 1.16939E-4
1470.703125; 1.09618E-4
1476.562500; 1.22339E-4
1482.421875; 1.07445E-4
1488.281250; 1.00520E-4
1494.140625; 1.01989E-4
1500.000000; 9.82648E-5
1505.859375; 1.05678E-4
1511.718750; 8.77021E-5
1517.578125; 9.02429E-5
1523.437500; 1.11640E-4
1529.296875; 1.02274E-4
1535.156250; 9.67041E-5
1541.015625; 9.93377E-5
1546.875000; 9.91385E-5
1552.734375; 1.12854E-4
1558.593750; 1.08877E-4
1564.453125; 1.14944E-4
1570.312500; 1.26728E-4
1576.171875; 1.07902E-4
1582.031250; 1.03536E-4
1587.890625; 1.01333E-4
1593.750000; 1.08492E-4
1599.609375; 1.19580E-4
1605.468750; 1.18736E-4
1611.328125; 1.13848E-4
1617.187500; 1.04791E-4
1623.046875; 1.00102E-4
1628.906250; 9.13530E-5
1634.765625; 1.02092E-4
1640.625000; 1.15021E-4
1646.484375; 1.12217E-4
1652.343750; 1.08508E-4
1658.203125; 9.48016E-5
1664.062500; 9.89695E-5
1669.921875; 1.09276E-4
1675.781250; 9.86724E-5
1681.640625; 1.00368E-4
1687.500000; 9.46737E-5
1693.359375; 1.07331E-4
