* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:24:20 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 42.13 V 42.13 VC, 42.12 VA 42.13 V 22 - 22k UNW 960.7 uV >22k Distortion at 1,000.0 Hz, -7.51 dBFS: Gain: 29.67 dB THD: 0.026 % based on 21 harmonics  [0..22800 Hz] HHD: 0.00090 %  [10 .. 22] N: 0.033 %  [0..22800 Hz] N+D: 13.28 mV A THD+N: 0.042 %  [0..22800 Hz] SNR: 69.5 dB ENOB: 12.7 bits 2nd harmonic 0.025 % 149 deg 3rd harmonic 0.0048 % -69 deg 4th harmonic 0.0038 % 137 deg 5th harmonic 0.0012 % -24 deg 6th harmonic 0.00035 % -158 deg 7th harmonic 0.00027 % 49 deg 8th harmonic 0.00027 % -92 deg 9th harmonic 0.00026 % 41 deg 
* Measurement: OSDEHA MU-OUT 42.1
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
1072.265625; 6.22544E-3
1078.125000; 4.96110E-3
1083.984375; 3.93048E-3
1089.843750; 3.24252E-3
1095.703125; 2.67122E-3
1101.562500; 2.25506E-3
1107.421875; 1.89670E-3
1113.281250; 1.60801E-3
1119.140625; 1.39217E-3
1125.000000; 1.19768E-3
1130.859375; 1.06045E-3
1136.718750; 9.26859E-4
1142.578125; 8.07352E-4
1148.437500; 7.40123E-4
1154.296875; 6.29285E-4
1160.156250; 5.91414E-4
1166.015625; 5.13009E-4
1171.875000; 4.84077E-4
1177.734375; 4.35020E-4
1183.593750; 3.95897E-4
1189.453125; 3.53667E-4
1195.312500; 3.49455E-4
1201.171875; 3.02998E-4
1207.031250; 2.95150E-4
1212.890625; 2.63758E-4
1218.750000; 2.54686E-4
1224.609375; 2.45344E-4
1230.468750; 2.33125E-4
1236.328125; 2.09710E-4
1242.187500; 2.16122E-4
1248.046875; 1.91854E-4
1253.906250; 1.97978E-4
1259.765625; 1.79067E-4
1265.625000; 1.69045E-4
1271.484375; 1.61349E-4
1277.343750; 1.67950E-4
1283.203125; 1.51357E-4
1289.062500; 1.68079E-4
1294.921875; 1.57845E-4
1300.781250; 1.55836E-4
1306.640625; 1.54636E-4
1312.500000; 1.33986E-4
1318.359375; 1.32392E-4
1324.218750; 1.23990E-4
1330.078125; 1.34156E-4
1335.937500; 1.31263E-4
1341.796875; 1.30137E-4
1347.656250; 1.48248E-4
1353.515625; 1.54354E-4
1359.375000; 1.23563E-4
1365.234375; 1.24693E-4
1371.093750; 1.24655E-4
1376.953125; 1.16560E-4
1382.812500; 1.22003E-4
1388.671875; 1.29265E-4
1394.531250; 1.14458E-4
1400.390625; 1.35831E-4
1406.250000; 1.23130E-4
1412.109375; 1.18122E-4
1417.968750; 1.18473E-4
1423.828125; 1.13334E-4
1429.687500; 1.29120E-4
1435.546875; 1.25854E-4
1441.406250; 1.16885E-4
1447.265625; 1.10852E-4
1453.125000; 1.10096E-4
1458.984375; 1.09125E-4
1464.843750; 1.08711E-4
1470.703125; 1.11345E-4
1476.562500; 1.21076E-4
1482.421875; 1.18667E-4
1488.281250; 1.02107E-4
1494.140625; 1.01741E-4
1500.000000; 1.18871E-4
1505.859375; 1.14681E-4
1511.718750; 1.26935E-4
1517.578125; 1.15232E-4
1523.437500; 1.21885E-4
1529.296875; 1.16966E-4
1535.156250; 1.02991E-4
1541.015625; 1.11996E-4
1546.875000; 1.21784E-4
1552.734375; 1.20017E-4
1558.593750; 1.16643E-4
1564.453125; 1.17807E-4
1570.312500; 1.16871E-4
1576.171875; 1.19417E-4
1582.031250; 1.16669E-4
1587.890625; 1.06462E-4
1593.750000; 1.06927E-4
1599.609375; 1.21469E-4
1605.468750; 1.24644E-4
1611.328125; 1.19888E-4
1617.187500; 1.07816E-4
1623.046875; 1.04087E-4
1628.906250; 1.07787E-4
1634.765625; 1.11675E-4
1640.625000; 1.19655E-4
1646.484375; 1.07445E-4
1652.343750; 1.10247E-4
1658.203125; 1.00647E-4
1664.062500; 1.17707E-4
1669.921875; 1.25430E-4
1675.781250; 1.11233E-4
1681.640625; 1.11090E-4
1687.500000; 1.02733E-4
1693.359375; 1.08488E-4
1699.218750; 1.14986E-4
1705.078125; 1.16935E-4
1710.937500; 1.26155E-4
1716.796875; 1.26676E-4
1722.656250; 1.13694E-4
1728.515625; 1.09281E-4
1734.375000; 1.16747E-4
1740.234375; 1.08133E-4
1746.093750; 1.03091E-4
1751.953125; 1.12152E-4
1757.812500; 1.14782E-4
1763.671875; 1.11351E-4
1769.531250; 1.16862E-4
1775.390625; 1.04591E-4
1781.250000; 1.08329E-4
1787.109375; 1.16081E-4
1792.968750; 1.09537E-4
1798.828125; 1.11638E-4
1804.687500; 1.14375E-4
1810.546875; 1.23122E-4
1816.406250; 1.17465E-4
1822.265625; 1.20528E-4
1828.125000; 1.18596E-4
1833.984375; 1.16102E-4
1839.843750; 1.16865E-4
1845.703125; 1.12208E-4
1851.562500; 1.11253E-4
1857.421875; 1.15755E-4
1863.281250; 1.20589E-4
1869.140625; 1.07833E-4
1875.000000; 1.11118E-4
1880.859375; 1.04571E-4
1886.718750; 1.16482E-4
1892.578125; 1.26845E-4
1898.437500; 1.29464E-4
1904.296875; 1.28254E-4
1910.156250; 1.28779E-4
1916.015625; 1.27054E-4
1921.875000; 1.14940E-4
1927.734375; 1.09353E-4
1933.593750; 1.14923E-4
1939.453125; 1.28455E-4
1945.312500; 1.19568E-4
1951.171875; 1.20325E-4
1957.031250; 1.15018E-4
1962.890625; 1.18124E-4
1968.750000; 1.14159E-4
1974.609375; 1.15409E-4
1980.468750; 1.50709E-4
1986.328125; 2.96339E-4
1992.187500; 2.82380E-3
1998.046875; 9.86471E-3
2003.906250; 7.89190E-3
2009.765625; 9.96543E-4
2015.625000; 2.07065E-4
2021.484375; 1.23362E-4
2027.343750; 1.28389E-4
2033.203125; 1.26140E-4
2039.062500; 1.20211E-4
2044.921875; 1.05166E-4
2050.781250; 1.05864E-4
2056.640625; 1.12834E-4
2062.500000; 1.10672E-4
2068.359375; 1.18997E-4
2074.218750; 1.28014E-4
2080.078125; 1.25642E-4
2085.937500; 1.18212E-4
2091.796875; 1.20989E-4
2097.656250; 1.06392E-4
2103.515625; 1.07508E-4
2109.375000; 1.12289E-4
2115.234375; 1.16093E-4
2121.093750; 1.26174E-4
2126.953125; 1.20404E-4
2132.812500; 1.07231E-4
2138.671875; 1.10119E-4
2144.531250; 1.07557E-4
2150.390625; 1.09163E-4
2156.250000; 1.20545E-4
2162.109375; 1.24679E-4
2167.968750; 1.22704E-4
2173.828125; 1.16157E-4
2179.687500; 1.21430E-4
2185.546875; 1.23062E-4
2191.406250; 1.12874E-4
2197.265625; 1.22513E-4
2203.125000; 1.22870E-4
2208.984375; 1.17093E-4
2214.843750; 1.18990E-4
2220.703125; 1.09858E-4
2226.562500; 1.00995E-4
2232.421875; 1.08933E-4
2238.281250; 1.13710E-4
2244.140625; 1.27236E-4
2250.000000; 1.20846E-4
2255.859375; 1.09907E-4
2261.718750; 1.10843E-4
2267.578125; 1.14500E-4
2273.437500; 1.09284E-4
2279.296875; 1.26565E-4
2285.156250; 1.07332E-4
2291.015625; 1.09615E-4
2296.875000; 1.10184E-4
2302.734375; 1.04635E-4
2308.593750; 1.05703E-4
2314.453125; 1.10367E-4
2320.312500; 1.08368E-4
2326.171875; 1.12236E-4
2332.031250; 1.12351E-4
2337.890625; 1.06530E-4
2343.750000; 1.13716E-4
2349.609375; 1.12311E-4
2355.468750; 1.09540E-4
2361.328125; 1.06200E-4
2367.187500; 1.08796E-4
2373.046875; 1.10506E-4
2378.906250; 1.05933E-4
2384.765625; 1.06332E-4
2390.625000; 1.15644E-4
2396.484375; 1.17647E-4
2402.343750; 1.03579E-4
2408.203125; 1.02235E-4
2414.062500; 1.10088E-4
2419.921875; 1.14906E-4
2425.781250; 1.09075E-4
2431.640625; 9.80033E-5
2437.500000; 9.88078E-5
2443.359375; 1.00801E-4
2449.218750; 1.06899E-4
2455.078125; 1.23395E-4
2460.937500; 1.11417E-4
2466.796875; 1.00271E-4
2472.656250; 9.79243E-5
2478.515625; 1.02817E-4
2484.375000; 1.00107E-4
2490.234375; 1.02223E-4
2496.093750; 9.73449E-5
2501.953125; 9.64676E-5
2507.812500; 1.16603E-4
2513.671875; 1.15342E-4
2519.531250; 1.02594E-4
2525.390625; 1.16368E-4
2531.250000; 1.23200E-4
2537.109375; 1.02884E-4
2542.968750; 9.75026E-5
2548.828125; 1.13697E-4
2554.687500; 1.21169E-4
2560.546875; 1.19266E-4
2566.406250; 1.19988E-4
2572.265625; 1.12264E-4
2578.125000; 1.11162E-4
2583.984375; 1.12051E-4
2589.843750; 1.04278E-4
2595.703125; 9.90765E-5
2601.562500; 1.18587E-4
2607.421875; 1.26165E-4
2613.281250; 1.25540E-4
2619.140625; 1.17637E-4
2625.000000; 1.12908E-4
2630.859375; 1.16349E-4
2636.718750; 1.15029E-4
2642.578125; 1.12701E-4
2648.437500; 1.15234E-4
2654.296875; 1.11491E-4
2660.156250; 1.11498E-4
2666.015625; 1.06808E-4
2671.875000; 1.07611E-4
2677.734375; 1.16227E-4
2683.593750; 1.16658E-4
2689.453125; 1.16735E-4
2695.312500; 1.05655E-4
2701.171875; 1.07840E-4
2707.031250; 1.16777E-4
2712.890625; 1.09108E-4
2718.750000; 1.05717E-4
2724.609375; 1.16119E-4
2730.468750; 1.12774E-4
2736.328125; 1.10232E-4
2742.187500; 1.10530E-4
2748.046875; 1.03635E-4
2753.906250; 1.09315E-4
2759.765625; 1.09473E-4
2765.625000; 1.09178E-4
2771.484375; 1.20694E-4
2777.343750; 1.04862E-4
2783.203125; 9.18758E-5
2789.062500; 1.03516E-4
2794.921875; 1.02974E-4
2800.781250; 1.15160E-4
2806.640625; 1.31824E-4
2812.500000; 1.14289E-4
2818.359375; 1.11659E-4
2824.218750; 1.12589E-4
2830.078125; 1.21277E-4
2835.937500; 1.22481E-4
2841.796875; 1.16367E-4
2847.656250; 1.09287E-4
2853.515625; 1.22414E-4
2859.375000; 1.21399E-4
2865.234375; 1.00840E-4
2871.093750; 1.04605E-4
2876.953125; 1.09358E-4
2882.812500; 1.15243E-4
2888.671875; 1.11884E-4
2894.531250; 1.04561E-4
2900.390625; 1.12265E-4
2906.250000; 1.17067E-4
2912.109375; 1.18914E-4
2917.968750; 1.14519E-4
2923.828125; 1.19042E-4
2929.687500; 1.16264E-4
2935.546875; 1.00093E-4
2941.406250; 1.07303E-4
2947.265625; 1.06915E-4
2953.125000; 1.07037E-4
2958.984375; 1.13103E-4
