* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:09:01 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 3.164 V 3.164 VC, 3.164 VA 3.164 V 22 - 22k UNW 956.6 uV >22k Distortion at 1,000.0 Hz, -30.00 dBFS: Gain: 29.68 dB THD: 0.016 % based on 21 harmonics  [0..22800 Hz] HHD: 0.012 %  [10 .. 22] N: 0.44 %  [0..22800 Hz] N+D: 4.339 mV A THD+N: 0.44 %  [0..22800 Hz] SNR: 47.1 dB ENOB: 13.0 bits 2nd harmonic 0.0039 % 151 deg 3rd harmonic 0.0034 % -89 deg 4th harmonic 0.0034 % -48 deg 5th harmonic 0.0034 % -126 deg 6th harmonic 0.0035 % 78 deg 7th harmonic 0.0032 % 24 deg 8th harmonic 0.0034 % -90 deg 9th harmonic 0.0033 % -165 deg 
* Measurement: OSDEHA MU-OUT 3.16V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
1072.265625; 4.88935E-4
1078.125000; 3.74259E-4
1083.984375; 3.21966E-4
1089.843750; 2.68640E-4
1095.703125; 2.27413E-4
1101.562500; 2.02175E-4
1107.421875; 1.84858E-4
1113.281250; 1.76115E-4
1119.140625; 1.51252E-4
1125.000000; 1.39421E-4
1130.859375; 1.41961E-4
1136.718750; 1.31925E-4
1142.578125; 1.13606E-4
1148.437500; 1.33149E-4
1154.296875; 1.23430E-4
1160.156250; 1.31607E-4
1166.015625; 1.14448E-4
1171.875000; 1.14836E-4
1177.734375; 1.13354E-4
1183.593750; 1.15450E-4
1189.453125; 1.04623E-4
1195.312500; 1.14949E-4
1201.171875; 1.18257E-4
1207.031250; 1.11930E-4
1212.890625; 1.31756E-4
1218.750000; 1.21468E-4
1224.609375; 1.12039E-4
1230.468750; 1.11224E-4
1236.328125; 1.06008E-4
1242.187500; 1.08120E-4
1248.046875; 1.02240E-4
1253.906250; 1.09261E-4
1259.765625; 1.14953E-4
1265.625000; 1.09005E-4
1271.484375; 1.00064E-4
1277.343750; 1.03509E-4
1283.203125; 1.03146E-4
1289.062500; 1.06621E-4
1294.921875; 1.10787E-4
1300.781250; 1.18262E-4
1306.640625; 1.21807E-4
1312.500000; 1.19615E-4
1318.359375; 1.17373E-4
1324.218750; 1.12709E-4
1330.078125; 9.46608E-5
1335.937500; 9.58311E-5
1341.796875; 1.04560E-4
1347.656250; 1.07218E-4
1353.515625; 1.14400E-4
1359.375000; 1.13816E-4
1365.234375; 1.05097E-4
1371.093750; 1.13197E-4
1376.953125; 1.09465E-4
1382.812500; 1.23620E-4
1388.671875; 1.21106E-4
1394.531250; 1.05983E-4
1400.390625; 1.04628E-4
1406.250000; 9.68860E-5
1412.109375; 1.03437E-4
1417.968750; 1.17261E-4
1423.828125; 1.09946E-4
1429.687500; 1.04414E-4
1435.546875; 1.04419E-4
1441.406250; 1.09226E-4
1447.265625; 1.09756E-4
1453.125000; 1.15509E-4
1458.984375; 1.02089E-4
1464.843750; 1.10873E-4
1470.703125; 1.14603E-4
1476.562500; 1.20998E-4
1482.421875; 1.07998E-4
1488.281250; 9.77763E-5
1494.140625; 1.03562E-4
1500.000000; 1.08473E-4
1505.859375; 1.10797E-4
1511.718750; 1.04145E-4
1517.578125; 1.02581E-4
1523.437500; 9.49689E-5
1529.296875; 1.01500E-4
1535.156250; 1.08826E-4
1541.015625; 1.06064E-4
1546.875000; 1.28096E-4
1552.734375; 1.26901E-4
1558.593750; 1.21026E-4
1564.453125; 1.16066E-4
1570.312500; 1.14456E-4
1576.171875; 1.19586E-4
1582.031250; 1.13943E-4
1587.890625; 1.09732E-4
1593.750000; 1.05106E-4
1599.609375; 9.30888E-5
1605.468750; 1.09929E-4
1611.328125; 1.24461E-4
1617.187500; 1.07424E-4
1623.046875; 1.08621E-4
1628.906250; 1.16686E-4
1634.765625; 1.13521E-4
1640.625000; 1.13521E-4
1646.484375; 1.09860E-4
1652.343750; 1.16108E-4
1658.203125; 1.10099E-4
1664.062500; 9.20934E-5
1669.921875; 1.00541E-4
1675.781250; 1.03083E-4
1681.640625; 1.26294E-4
1687.500000; 1.37127E-4
1693.359375; 1.14615E-4
1699.218750; 1.14112E-4
1705.078125; 1.20279E-4
1710.937500; 1.07557E-4
1716.796875; 9.14047E-5
1722.656250; 1.08684E-4
1728.515625; 1.19539E-4
1734.375000; 1.00338E-4
1740.234375; 1.07953E-4
1746.093750; 1.16974E-4
1751.953125; 1.18718E-4
1757.812500; 1.11034E-4
1763.671875; 1.12483E-4
1769.531250; 1.25203E-4
1775.390625; 1.12080E-4
1781.250000; 1.03345E-4
1787.109375; 1.12306E-4
1792.968750; 1.12380E-4
1798.828125; 1.12793E-4
1804.687500; 1.05857E-4
1810.546875; 1.02979E-4
1816.406250; 1.13259E-4
1822.265625; 1.13813E-4
1828.125000; 1.00637E-4
1833.984375; 9.81129E-5
1839.843750; 1.09403E-4
1845.703125; 1.00789E-4
1851.562500; 9.46777E-5
1857.421875; 1.11230E-4
1863.281250; 1.20235E-4
1869.140625; 1.29119E-4
1875.000000; 1.23956E-4
1880.859375; 1.03531E-4
1886.718750; 1.01789E-4
1892.578125; 1.24240E-4
1898.437500; 1.15574E-4
1904.296875; 1.16327E-4
1910.156250; 1.10212E-4
1916.015625; 1.09584E-4
1921.875000; 1.11707E-4
1927.734375; 9.88419E-5
1933.593750; 1.04132E-4
1939.453125; 1.09088E-4
1945.312500; 1.16345E-4
1951.171875; 1.06160E-4
1957.031250; 1.07665E-4
1962.890625; 1.18148E-4
1968.750000; 1.04633E-4
1974.609375; 1.10279E-4
1980.468750; 1.19284E-4
1986.328125; 1.18572E-4
1992.187500; 9.89346E-5
1998.046875; 1.39902E-4
2003.906250; 1.33523E-4
2009.765625; 1.17725E-4
2015.625000; 1.17870E-4
2021.484375; 1.20151E-4
2027.343750; 1.12287E-4
2033.203125; 1.06499E-4
2039.062500; 9.66612E-5
2044.921875; 9.84465E-5
2050.781250; 1.09650E-4
2056.640625; 1.04875E-4
2062.500000; 9.92584E-5
2068.359375; 1.09732E-4
2074.218750; 1.15990E-4
2080.078125; 1.26754E-4
2085.937500; 1.18239E-4
2091.796875; 9.59710E-5
2097.656250; 9.88518E-5
2103.515625; 1.01148E-4
2109.375000; 1.04257E-4
2115.234375; 1.15667E-4
2121.093750; 1.23166E-4
2126.953125; 1.11899E-4
2132.812500; 9.88930E-5
2138.671875; 9.42545E-5
2144.531250; 9.49636E-5
2150.390625; 1.01738E-4
2156.250000; 1.08863E-4
2162.109375; 1.05202E-4
2167.968750; 9.95972E-5
2173.828125; 9.14476E-5
2179.687500; 1.09412E-4
2185.546875; 1.17680E-4
2191.406250; 1.15850E-4
2197.265625; 1.14098E-4
2203.125000; 1.12893E-4
2208.984375; 1.16803E-4
2214.843750; 1.04489E-4
2220.703125; 1.10375E-4
2226.562500; 1.13534E-4
2232.421875; 9.77426E-5
2238.281250; 1.01311E-4
2244.140625; 1.06094E-4
2250.000000; 1.12439E-4
2255.859375; 1.07211E-4
2261.718750; 1.08862E-4
2267.578125; 1.06199E-4
2273.437500; 1.15218E-4
2279.296875; 1.17229E-4
2285.156250; 1.08900E-4
2291.015625; 8.34043E-5
2296.875000; 8.97176E-5
2302.734375; 9.70103E-5
2308.593750; 9.86460E-5
2314.453125; 1.02579E-4
2320.312500; 1.11984E-4
2326.171875; 1.19195E-4
2332.031250; 1.20793E-4
2337.890625; 9.75326E-5
2343.750000; 9.29091E-5
2349.609375; 9.56975E-5
2355.468750; 1.10560E-4
2361.328125; 1.06143E-4
2367.187500; 9.59563E-5
2373.046875; 1.12883E-4
2378.906250; 1.07182E-4
2384.765625; 1.15688E-4
2390.625000; 1.22686E-4
2396.484375; 1.13504E-4
2402.343750; 1.13319E-4
2408.203125; 1.20003E-4
2414.062500; 1.11581E-4
2419.921875; 1.08351E-4
2425.781250; 1.02050E-4
2431.640625; 1.14569E-4
2437.500000; 1.18701E-4
2443.359375; 1.12884E-4
2449.218750; 1.13365E-4
2455.078125; 1.13759E-4
2460.937500; 1.10373E-4
2466.796875; 9.97340E-5
