* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:23:29 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 23.70 V 23.70 VC, 23.70 VA 23.70 V 22 - 22k UNW 953.6 uV >22k Distortion at 1,000.0 Hz, -12.51 dBFS: Gain: 29.67 dB THD: 0.023 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0016 %  [10 .. 22] N: 0.059 %  [0..22800 Hz] N+D: 7.590 mV A THD+N: 0.064 %  [0..22800 Hz] SNR: 64.5 dB ENOB: 12.9 bits 2nd harmonic 0.023 % 145 deg 3rd harmonic 0.00082 % -15 deg 4th harmonic 0.0022 % 135 deg 5th harmonic 0.00052 % 19 deg 6th harmonic 0.00044 % 70 deg 7th harmonic 0.00050 % 3 deg 8th harmonic 0.00047 % -75 deg 9th harmonic 0.00044 % 33 deg
* Measurement: OSDEHA MU-OUT 23.7
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
1072.265625; 3.49711E-3
1078.125000; 2.78084E-3
1083.984375; 2.23137E-3
1089.843750; 1.82701E-3
1095.703125; 1.50442E-3
1101.562500; 1.26211E-3
1107.421875; 1.08163E-3
1113.281250; 9.06575E-4
1119.140625; 7.85159E-4
1125.000000; 6.72710E-4
1130.859375; 6.07737E-4
1136.718750; 5.35893E-4
1142.578125; 4.52415E-4
1148.437500; 4.27217E-4
1154.296875; 3.77592E-4
1160.156250; 3.26866E-4
1166.015625; 3.19682E-4
1171.875000; 2.60461E-4
1177.734375; 2.67557E-4
1183.593750; 2.37709E-4
1189.453125; 2.15626E-4
1195.312500; 2.08266E-4
1201.171875; 1.98141E-4
1207.031250; 1.75597E-4
1212.890625; 1.86297E-4
1218.750000; 1.47321E-4
1224.609375; 1.71673E-4
1230.468750; 1.49644E-4
1236.328125; 1.40717E-4
1242.187500; 1.50008E-4
1248.046875; 1.47864E-4
1253.906250; 1.30657E-4
1259.765625; 1.20650E-4
1265.625000; 1.40780E-4
1271.484375; 1.23694E-4
1277.343750; 1.25900E-4
1283.203125; 1.33136E-4
1289.062500; 1.26699E-4
1294.921875; 1.18640E-4
1300.781250; 1.25988E-4
1306.640625; 1.06794E-4
1312.500000; 1.19116E-4
1318.359375; 1.21782E-4
1324.218750; 1.23987E-4
1330.078125; 1.19618E-4
1335.937500; 1.28013E-4
1341.796875; 1.13835E-4
1347.656250; 1.12521E-4
1353.515625; 1.10380E-4
1359.375000; 1.10686E-4
1365.234375; 1.17705E-4
1371.093750; 1.12486E-4
1376.953125; 1.19991E-4
1382.812500; 1.26214E-4
1388.671875; 1.18041E-4
1394.531250; 1.13377E-4
1400.390625; 1.10852E-4
1406.250000; 1.14519E-4
1412.109375; 1.16646E-4
1417.968750; 1.12299E-4
1423.828125; 9.96501E-5
1429.687500; 9.46439E-5
1435.546875; 9.19982E-5
1441.406250; 1.13436E-4
1447.265625; 1.30575E-4
1453.125000; 1.25333E-4
1458.984375; 1.17199E-4
1464.843750; 1.22494E-4
1470.703125; 1.02910E-4
1476.562500; 9.42125E-5
1482.421875; 1.04811E-4
1488.281250; 1.06842E-4
1494.140625; 1.04480E-4
1500.000000; 1.11091E-4
1505.859375; 1.08124E-4
1511.718750; 1.09104E-4
1517.578125; 1.07510E-4
1523.437500; 9.64041E-5
1529.296875; 9.74185E-5
1535.156250; 1.03607E-4
1541.015625; 1.08509E-4
1546.875000; 1.15891E-4
1552.734375; 1.18716E-4
1558.593750; 1.33789E-4
1564.453125; 1.31816E-4
1570.312500; 1.13631E-4
1576.171875; 1.06256E-4
1582.031250; 1.07313E-4
1587.890625; 1.12293E-4
1593.750000; 1.12759E-4
1599.609375; 1.03389E-4
1605.468750; 1.13827E-4
1611.328125; 1.14710E-4
1617.187500; 1.17742E-4
1623.046875; 1.09993E-4
1628.906250; 1.09022E-4
1634.765625; 1.10518E-4
1640.625000; 1.11997E-4
1646.484375; 9.68321E-5
1652.343750; 8.63618E-5
1658.203125; 9.32328E-5
1664.062500; 1.09700E-4
1669.921875; 1.27065E-4
1675.781250; 1.30531E-4
1681.640625; 1.19765E-4
1687.500000; 1.11851E-4
1693.359375; 1.00768E-4
1699.218750; 1.09035E-4
1705.078125; 1.07911E-4
1710.937500; 1.03428E-4
1716.796875; 1.09333E-4
1722.656250; 1.11472E-4
1728.515625; 1.04844E-4
1734.375000; 1.10908E-4
1740.234375; 1.03616E-4
1746.093750; 1.07629E-4
1751.953125; 1.08338E-4
1757.812500; 1.14972E-4
1763.671875; 9.95500E-5
1769.531250; 1.01767E-4
1775.390625; 1.07865E-4
1781.250000; 1.06550E-4
1787.109375; 1.04132E-4
1792.968750; 1.00367E-4
1798.828125; 1.05014E-4
1804.687500; 1.00732E-4
1810.546875; 1.03157E-4
1816.406250; 1.08376E-4
1822.265625; 1.21925E-4
1828.125000; 1.23333E-4
1833.984375; 1.16442E-4
1839.843750; 1.17547E-4
1845.703125; 1.19118E-4
1851.562500; 1.27864E-4
1857.421875; 1.24426E-4
1863.281250; 1.10490E-4
1869.140625; 1.13540E-4
1875.000000; 1.12953E-4
1880.859375; 1.02409E-4
1886.718750; 1.08622E-4
1892.578125; 1.07979E-4
1898.437500; 9.51105E-5
1904.296875; 9.32123E-5
1910.156250; 1.05030E-4
1916.015625; 1.19330E-4
1921.875000; 1.18586E-4
1927.734375; 1.19252E-4
1933.593750; 1.10749E-4
1939.453125; 1.12366E-4
1945.312500; 1.11526E-4
1951.171875; 1.19695E-4
1957.031250; 1.20661E-4
1962.890625; 1.06479E-4
1968.750000; 1.04650E-4
1974.609375; 1.12095E-4
1980.468750; 1.15996E-4
1986.328125; 1.73512E-4
1992.187500; 1.43425E-3
1998.046875; 5.01157E-3
2003.906250; 4.00996E-3
2009.765625; 5.24651E-4
2015.625000; 1.32993E-4
